temperature	xi	s_xvi	wavelength	opacity
0.524608492851	5.75100421906	s_xvi	3.9908	1.6592e-14	
0.524608492851	5.79116487503	s_xvi	3.9908	1.5067e-14	
0.524608492851	5.83132553101	s_xvi	3.9908	1.36662e-14	
0.524608492851	5.87148571014	s_xvi	3.9908	1.23862e-14	
0.524608492851	5.91164636612	s_xvi	3.9908	1.12153e-14	
0.524608492851	5.95180702209	s_xvi	3.9908	1.01452e-14	
0.524608492851	5.99196767807	s_xvi	3.9908	9.16609e-15	
0.524608492851	6.03212833405	s_xvi	3.9908	8.27397e-15	
0.524608492851	6.07228899002	s_xvi	3.9908	7.46027e-15	
0.524608492851	6.112449646	s_xvi	3.9908	6.71865e-15	
0.524608492851	6.15261030197	s_xvi	3.9908	6.04327e-15	
0.524608492851	6.19277095795	s_xvi	3.9908	5.42873e-15	
0.524608492851	6.23293161392	s_xvi	3.9908	4.87006e-15	
0.524608492851	6.2730922699	s_xvi	3.9908	4.36262e-15	
0.524608492851	6.31325292587	s_xvi	3.9908	3.90384e-15	
0.524608492851	6.35341358185	s_xvi	3.9908	3.48671e-15	
0.524608492851	6.39357423782	s_xvi	3.9908	3.10911e-15	
0.524608492851	6.4337348938	s_xvi	3.9908	2.76781e-15	
0.524608492851	6.47389554977	s_xvi	3.9908	2.4582e-15	
0.524608492851	6.51405620575	s_xvi	3.9908	2.18032e-15	
0.524608492851	6.55421686172	s_xvi	3.9908	1.93008e-15	
0.524608492851	6.5943775177	s_xvi	3.9908	1.70575e-15	
0.524608492851	6.63453817368	s_xvi	3.9908	1.50527e-15	
0.524608492851	6.67469882965	s_xvi	3.9908	1.32485e-15	
0.524608492851	6.71485948563	s_xvi	3.9908	1.16372e-15	
0.524608492851	6.7550201416	s_xvi	3.9908	1.01987e-15	
0.524608492851	6.79518079758	s_xvi	3.9908	8.92018e-16	
0.524608492851	6.83534145355	s_xvi	3.9908	7.78295e-16	
0.524608492851	6.87550210953	s_xvi	3.9908	6.781e-16	
0.524608492851	6.9156627655	s_xvi	3.9908	5.8956e-16	
0.524608492851	6.95582342148	s_xvi	3.9908	5.11513e-16	
0.524608492851	6.99598407745	s_xvi	3.9908	4.42696e-16	
0.524608492851	7.03614473343	s_xvi	3.9908	3.82225e-16	
0.524608492851	7.0763053894	s_xvi	3.9908	3.2962e-16	
0.524608492851	7.11646604538	s_xvi	3.9908	2.83676e-16	
0.524608492851	7.15662670135	s_xvi	3.9908	2.43678e-16	
0.524608492851	7.19678735733	s_xvi	3.9908	2.08949e-16	
0.524608492851	7.23694801331	s_xvi	3.9908	1.78866e-16	
0.524608492851	7.27710866928	s_xvi	3.9908	1.53014e-16	
0.524608492851	7.31726884842	s_xvi	3.9908	1.30457e-16	
0.524608492851	7.35742950439	s_xvi	3.9908	1.11171e-16	
0.524608492851	7.39759016037	s_xvi	3.9908	9.46941e-17	
0.524608492851	7.43775081635	s_xvi	3.9908	8.04841e-17	
0.524608492851	7.47791147232	s_xvi	3.9908	6.83287e-17	
0.524608492851	7.5180721283	s_xvi	3.9908	5.78862e-17	
0.524608492851	7.55823278427	s_xvi	3.9908	4.90951e-17	
0.524608492851	7.59839344025	s_xvi	3.9908	4.15594e-17	
0.524608492851	7.63855409622	s_xvi	3.9908	3.51545e-17	
0.524608492851	7.6787147522	s_xvi	3.9908	2.96849e-17	
0.524608492851	7.71887540817	s_xvi	3.9908	2.51064e-17	
0.524608492851	7.75903606415	s_xvi	3.9908	2.12014e-17	
0.524608492851	7.79919672012	s_xvi	3.9908	1.78768e-17	
0.524608492851	7.8393573761	s_xvi	3.9908	1.51054e-17	
0.524608492851	7.87951803207	s_xvi	3.9908	1.27461e-17	
0.524608492851	7.91967868805	s_xvi	3.9908	1.07549e-17	
0.524608492851	7.95983934402	s_xvi	3.9908	9.06322e-18	
0.524608492851	8.0	s_xvi	3.9908	7.64848e-18	
0.55042809248	-2.0	s_xvi	3.9908	0.0	
0.55042809248	-1.95983934402	s_xvi	3.9908	0.0	
0.55042809248	-1.91967868805	s_xvi	3.9908	0.0	
0.55042809248	-1.87951803207	s_xvi	3.9908	0.0	
0.55042809248	-1.8393573761	s_xvi	3.9908	0.0	
0.55042809248	-1.79919683933	s_xvi	3.9908	0.0	
0.55042809248	-1.75903618336	s_xvi	3.9908	0.0	
0.55042809248	-1.71887552738	s_xvi	3.9908	0.0	
0.55042809248	-1.67871487141	s_xvi	3.9908	0.0	
0.55042809248	-1.63855421543	s_xvi	3.9908	0.0	
0.55042809248	-1.59839355946	s_xvi	3.9908	0.0	
0.55042809248	-1.55823290348	s_xvi	3.9908	0.0	
0.55042809248	-1.51807224751	s_xvi	3.9908	0.0	
0.55042809248	-1.47791159153	s_xvi	3.9908	0.0	
0.55042809248	-1.43775105476	s_xvi	3.9908	0.0	
0.55042809248	-1.39759039879	s_xvi	3.9908	0.0	
0.55042809248	-1.35742974281	s_xvi	3.9908	0.0	
0.55042809248	-1.31726908684	s_xvi	3.9908	0.0	
0.55042809248	-1.27710843086	s_xvi	3.9908	0.0	
0.55042809248	-1.23694777489	s_xvi	3.9908	0.0	
0.55042809248	-1.19678711891	s_xvi	3.9908	0.0	
0.55042809248	-1.15662646294	s_xvi	3.9908	0.0	
0.55042809248	-1.11646580696	s_xvi	3.9908	0.0	
0.55042809248	-1.0763052702	s_xvi	3.9908	0.0	
0.55042809248	-1.03614461422	s_xvi	3.9908	0.0	
0.55042809248	-0.995983958244	s_xvi	3.9908	0.0	
0.55042809248	-0.955823302269	s_xvi	3.9908	0.0	
0.55042809248	-0.915662646294	s_xvi	3.9908	0.0	
0.55042809248	-0.875501990318	s_xvi	3.9908	0.0	
0.55042809248	-0.835341393948	s_xvi	3.9908	0.0	
0.55042809248	-0.795180737972	s_xvi	3.9908	0.0	
0.55042809248	-0.755020081997	s_xvi	3.9908	0.0	
0.55042809248	-0.714859426022	s_xvi	3.9908	0.0	
0.55042809248	-0.674698770046	s_xvi	3.9908	0.0	
0.55042809248	-0.634538173676	s_xvi	3.9908	0.0	
0.55042809248	-0.5943775177	s_xvi	3.9908	0.0	
0.55042809248	-0.554216861725	s_xvi	3.9908	0.0	
0.55042809248	-0.51405620575	s_xvi	3.9908	0.0	
0.55042809248	-0.473895579576	s_xvi	3.9908	0.0	
0.55042809248	-0.433734953403	s_xvi	3.9908	0.0	
0.55042809248	-0.393574297428	s_xvi	3.9908	0.0	
0.55042809248	-0.353413641453	s_xvi	3.9908	0.0	
0.55042809248	-0.31325301528	s_xvi	3.9908	0.0	
0.55042809248	-0.273092359304	s_xvi	3.9908	0.0	
0.55042809248	-0.232931733131	s_xvi	3.9908	0.0	
0.55042809248	-0.192771077156	s_xvi	3.9908	0.0	
0.55042809248	-0.152610436082	s_xvi	3.9908	0.0	
0.55042809248	-0.112449802458	s_xvi	3.9908	0.0	
0.55042809248	-0.0722891539335	s_xvi	3.9908	0.0	
0.55042809248	-0.0321285128593	s_xvi	3.9908	0.0	
0.55042809248	0.00803212821484	s_xvi	3.9908	0.0	
0.55042809248	0.048192769289	s_xvi	3.9908	0.0	
0.55042809248	0.0883534103632	s_xvi	3.9908	0.0	
0.55042809248	0.128514051437	s_xvi	3.9908	0.0	
0.55042809248	0.168674692512	s_xvi	3.9908	0.0	
0.55042809248	0.208835348487	s_xvi	3.9908	0.0	
0.55042809248	0.248995989561	s_xvi	3.9908	0.0	
0.55042809248	0.289156615734	s_xvi	3.9908	0.0	
0.55042809248	0.329317271709	s_xvi	3.9908	0.0	
0.55042809248	0.369477897882	s_xvi	3.9908	0.0	
0.55042809248	0.409638553858	s_xvi	3.9908	0.0	
0.55042809248	0.449799209833	s_xvi	3.9908	0.0	
0.55042809248	0.489959836006	s_xvi	3.9908	0.0	
0.55042809248	0.530120491982	s_xvi	3.9908	0.0	
0.55042809248	0.570281147957	s_xvi	3.9908	0.0	
0.55042809248	0.610441744328	s_xvi	3.9908	0.0	
0.55042809248	0.650602400303	s_xvi	3.9908	0.0	
0.55042809248	0.690763056278	s_xvi	3.9908	0.0	
0.55042809248	0.730923712254	s_xvi	3.9908	0.0	
0.55042809248	0.771084308624	s_xvi	3.9908	0.0	
0.55042809248	0.8112449646	s_xvi	3.9908	0.0	
0.55042809248	0.851405620575	s_xvi	3.9908	0.0	
0.55042809248	0.89156627655	s_xvi	3.9908	0.0	
0.55042809248	0.931726932526	s_xvi	3.9908	0.0	
0.55042809248	0.971887528896	s_xvi	3.9908	0.0	
0.55042809248	1.01204824448	s_xvi	3.9908	0.0	
0.55042809248	1.05220878124	s_xvi	3.9908	0.0	
0.55042809248	1.09236943722	s_xvi	3.9908	0.0	
0.55042809248	1.13253009319	s_xvi	3.9908	0.0	
0.55042809248	1.17269074917	s_xvi	3.9908	0.0	
0.55042809248	1.21285140514	s_xvi	3.9908	0.0	
0.55042809248	1.25301206112	s_xvi	3.9908	0.0	
0.55042809248	1.29317271709	s_xvi	3.9908	0.0	
0.55042809248	1.33333337307	s_xvi	3.9908	0.0	
0.55042809248	1.37349402905	s_xvi	3.9908	0.0	
0.55042809248	1.41365456581	s_xvi	3.9908	0.0	
0.55042809248	1.45381522179	s_xvi	3.9908	0.0	
0.55042809248	1.49397587776	s_xvi	3.9908	0.0	
0.55042809248	1.53413653374	s_xvi	3.9908	0.0	
0.55042809248	1.57429718971	s_xvi	3.9908	0.0	
0.55042809248	1.61445784569	s_xvi	3.9908	0.0	
0.55042809248	1.65461850166	s_xvi	3.9908	0.0	
0.55042809248	1.69477915764	s_xvi	3.9908	0.0	
0.55042809248	1.73493981361	s_xvi	3.9908	0.0	
0.55042809248	1.77510035038	s_xvi	3.9908	0.0	
0.55042809248	1.81526100636	s_xvi	3.9908	0.0	
0.55042809248	1.85542166233	s_xvi	3.9908	0.0	
0.55042809248	1.89558231831	s_xvi	3.9908	0.0	
0.55042809248	1.93574297428	s_xvi	3.9908	0.0	
0.55042809248	1.97590363026	s_xvi	3.9908	0.0	
0.55042809248	2.01606416702	s_xvi	3.9908	0.0	
0.55042809248	2.056224823	s_xvi	3.9908	0.0	
0.55042809248	2.09638547897	s_xvi	3.9908	7.22322e-19	
0.55042809248	2.13654613495	s_xvi	3.9908	1.1402e-18	
0.55042809248	2.17670679092	s_xvi	3.9908	1.78705e-18	
0.55042809248	2.2168674469	s_xvi	3.9908	2.78232e-18	
0.55042809248	2.25702810287	s_xvi	3.9908	4.30338e-18	
0.55042809248	2.29718875885	s_xvi	3.9908	6.61207e-18	
0.55042809248	2.33734941483	s_xvi	3.9908	1.00919e-17	
0.55042809248	2.3775100708	s_xvi	3.9908	1.52995e-17	
0.55042809248	2.41767072678	s_xvi	3.9908	2.30359e-17	
0.55042809248	2.45783138275	s_xvi	3.9908	3.44425e-17	
0.55042809248	2.49799203873	s_xvi	3.9908	5.11283e-17	
0.55042809248	2.5381526947	s_xvi	3.9908	7.53366e-17	
0.55042809248	2.57831335068	s_xvi	3.9908	1.10158e-16	
0.55042809248	2.61847400665	s_xvi	3.9908	1.59795e-16	
0.55042809248	2.65863442421	s_xvi	3.9908	2.29886e-16	
0.55042809248	2.69879508018	s_xvi	3.9908	3.27881e-16	
0.55042809248	2.73895573616	s_xvi	3.9908	4.63473e-16	
0.55042809248	2.77911639214	s_xvi	3.9908	6.49062e-16	
0.55042809248	2.81927704811	s_xvi	3.9908	9.0021e-16	
0.55042809248	2.85943770409	s_xvi	3.9908	1.2361e-15	
0.55042809248	2.89959836006	s_xvi	3.9908	1.67989e-15	
0.55042809248	2.93975901604	s_xvi	3.9908	2.25893e-15	
0.55042809248	2.97991967201	s_xvi	3.9908	3.00479e-15	
0.55042809248	3.02008032799	s_xvi	3.9908	3.95305e-15	
0.55042809248	3.06024098396	s_xvi	3.9908	5.14281e-15	
0.55042809248	3.10040163994	s_xvi	3.9908	6.61592e-15	
0.55042809248	3.14056229591	s_xvi	3.9908	8.41586e-15	
0.55042809248	3.18072295189	s_xvi	3.9908	1.05865e-14	
0.55042809248	3.22088360786	s_xvi	3.9908	1.31715e-14	
0.55042809248	3.26104426384	s_xvi	3.9908	1.62096e-14	
0.55042809248	3.30120491982	s_xvi	3.9908	1.97378e-14	
0.55042809248	3.34136557579	s_xvi	3.9908	2.37867e-14	
0.55042809248	3.38152599335	s_xvi	3.9908	2.83805e-14	
0.55042809248	3.42168664932	s_xvi	3.9908	3.35351e-14	
0.55042809248	3.4618473053	s_xvi	3.9908	3.92576e-14	
0.55042809248	3.50200796127	s_xvi	3.9908	4.55453e-14	
0.55042809248	3.54216861725	s_xvi	3.9908	5.23841e-14	
0.55042809248	3.58232927322	s_xvi	3.9908	5.97484e-14	
0.55042809248	3.6224899292	s_xvi	3.9908	6.76e-14	
0.55042809248	3.66265058517	s_xvi	3.9908	7.58868e-14	
0.55042809248	3.70281124115	s_xvi	3.9908	8.45419e-14	
0.55042809248	3.74297189713	s_xvi	3.9908	9.34842e-14	
0.55042809248	3.7831325531	s_xvi	3.9908	1.02617e-13	
0.55042809248	3.82329320908	s_xvi	3.9908	1.1183e-13	
0.55042809248	3.86345386505	s_xvi	3.9908	1.20996e-13	
0.55042809248	3.90361452103	s_xvi	3.9908	1.29976e-13	
0.55042809248	3.943775177	s_xvi	3.9908	1.38628e-13	
0.55042809248	3.98393583298	s_xvi	3.9908	1.46798e-13	
0.55042809248	4.02409648895	s_xvi	3.9908	1.54337e-13	
0.55042809248	4.06425714493	s_xvi	3.9908	1.61095e-13	
0.55042809248	4.1044178009	s_xvi	3.9908	1.66942e-13	
0.55042809248	4.14457845688	s_xvi	3.9908	1.71757e-13	
0.55042809248	4.18473911285	s_xvi	3.9908	1.75445e-13	
0.55042809248	4.22489976883	s_xvi	3.9908	1.77949e-13	
0.55042809248	4.2650604248	s_xvi	3.9908	1.7923e-13	
0.55042809248	4.30522108078	s_xvi	3.9908	1.79295e-13	
0.55042809248	4.34538173676	s_xvi	3.9908	1.7817e-13	
0.55042809248	4.38554239273	s_xvi	3.9908	1.75911e-13	
0.55042809248	4.42570304871	s_xvi	3.9908	1.72611e-13	
0.55042809248	4.46586322784	s_xvi	3.9908	1.6838e-13	
0.55042809248	4.50602388382	s_xvi	3.9908	1.63335e-13	
0.55042809248	4.54618453979	s_xvi	3.9908	1.57606e-13	
0.55042809248	4.58634519577	s_xvi	3.9908	1.51325e-13	
0.55042809248	4.62650585175	s_xvi	3.9908	1.44621e-13	
0.55042809248	4.66666650772	s_xvi	3.9908	1.37623e-13	
0.55042809248	4.7068271637	s_xvi	3.9908	1.30444e-13	
0.55042809248	4.74698781967	s_xvi	3.9908	1.23186e-13	
0.55042809248	4.78714847565	s_xvi	3.9908	1.1594e-13	
0.55042809248	4.82730913162	s_xvi	3.9908	1.08822e-13	
0.55042809248	4.8674697876	s_xvi	3.9908	1.01778e-13	
0.55042809248	4.90763044357	s_xvi	3.9908	9.49763e-14	
0.55042809248	4.94779109955	s_xvi	3.9908	8.84186e-14	
0.55042809248	4.98795175552	s_xvi	3.9908	8.21349e-14	
0.55042809248	5.0281124115	s_xvi	3.9908	7.61462e-14	
0.55042809248	5.06827306747	s_xvi	3.9908	7.0479e-14	
0.55042809248	5.10843372345	s_xvi	3.9908	6.50988e-14	
0.55042809248	5.14859437943	s_xvi	3.9908	6.00494e-14	
0.55042809248	5.1887550354	s_xvi	3.9908	5.53132e-14	
0.55042809248	5.22891569138	s_xvi	3.9908	5.08839e-14	
0.55042809248	5.26907634735	s_xvi	3.9908	4.67522e-14	
0.55042809248	5.30923700333	s_xvi	3.9908	4.29073e-14	
0.55042809248	5.3493976593	s_xvi	3.9908	3.93366e-14	
0.55042809248	5.38955831528	s_xvi	3.9908	3.60264e-14	
0.55042809248	5.42971897125	s_xvi	3.9908	3.29635e-14	
0.55042809248	5.46987962723	s_xvi	3.9908	3.01333e-14	
0.55042809248	5.5100402832	s_xvi	3.9908	2.75218e-14	
0.55042809248	5.55020093918	s_xvi	3.9908	2.51165e-14	
0.55042809248	5.59036159515	s_xvi	3.9908	2.29011e-14	
0.55042809248	5.63052225113	s_xvi	3.9908	2.08621e-14	
0.55042809248	5.6706829071	s_xvi	3.9908	1.899e-14	
0.55042809248	5.71084356308	s_xvi	3.9908	1.72716e-14	
0.55042809248	5.75100421906	s_xvi	3.9908	1.56955e-14	
0.55042809248	5.79116487503	s_xvi	3.9908	1.42533e-14	
0.55042809248	5.83132553101	s_xvi	3.9908	1.29287e-14	
0.55042809248	5.87148571014	s_xvi	3.9908	1.17183e-14	
0.55042809248	5.91164636612	s_xvi	3.9908	1.06114e-14	
0.55042809248	5.95180702209	s_xvi	3.9908	9.59965e-15	
0.55042809248	5.99196767807	s_xvi	3.9908	8.67407e-15	
0.55042809248	6.03212833405	s_xvi	3.9908	7.83077e-15	
0.55042809248	6.07228899002	s_xvi	3.9908	7.06161e-15	
0.55042809248	6.112449646	s_xvi	3.9908	6.3606e-15	
0.55042809248	6.15261030197	s_xvi	3.9908	5.72219e-15	
0.55042809248	6.19277095795	s_xvi	3.9908	5.14128e-15	
0.55042809248	6.23293161392	s_xvi	3.9908	4.61315e-15	
0.55042809248	6.2730922699	s_xvi	3.9908	4.13346e-15	
0.55042809248	6.31325292587	s_xvi	3.9908	3.69952e-15	
0.55042809248	6.35341358185	s_xvi	3.9908	3.30511e-15	
0.55042809248	6.39357423782	s_xvi	3.9908	2.94801e-15	
0.55042809248	6.4337348938	s_xvi	3.9908	2.62531e-15	
0.55042809248	6.47389554977	s_xvi	3.9908	2.33235e-15	
0.55042809248	6.51405620575	s_xvi	3.9908	2.06938e-15	
0.55042809248	6.55421686172	s_xvi	3.9908	1.83239e-15	
0.55042809248	6.5943775177	s_xvi	3.9908	1.62001e-15	
0.55042809248	6.63453817368	s_xvi	3.9908	1.42951e-15	
0.55042809248	6.67469882965	s_xvi	3.9908	1.25932e-15	
0.55042809248	6.71485948563	s_xvi	3.9908	1.10663e-15	
0.55042809248	6.7550201416	s_xvi	3.9908	9.70233e-16	
0.55042809248	6.79518079758	s_xvi	3.9908	8.48943e-16	
0.55042809248	6.83534145355	s_xvi	3.9908	7.40976e-16	
0.55042809248	6.87550210953	s_xvi	3.9908	6.45877e-16	
0.55042809248	6.9156627655	s_xvi	3.9908	5.61802e-16	
0.55042809248	6.95582342148	s_xvi	3.9908	4.87655e-16	
0.55042809248	6.99598407745	s_xvi	3.9908	4.22252e-16	
0.55042809248	7.03614473343	s_xvi	3.9908	3.64768e-16	
0.55042809248	7.0763053894	s_xvi	3.9908	3.14717e-16	
0.55042809248	7.11646604538	s_xvi	3.9908	2.71187e-16	
0.55042809248	7.15662670135	s_xvi	3.9908	2.33071e-16	
0.55042809248	7.19678735733	s_xvi	3.9908	1.99962e-16	
0.55042809248	7.23694801331	s_xvi	3.9908	1.71114e-16	
0.55042809248	7.27710866928	s_xvi	3.9908	1.46445e-16	
0.55042809248	7.31726884842	s_xvi	3.9908	1.2493e-16	
0.55042809248	7.35742950439	s_xvi	3.9908	1.06607e-16	
0.55042809248	7.39759016037	s_xvi	3.9908	9.06843e-17	
0.55042809248	7.43775081635	s_xvi	3.9908	7.71166e-17	
0.55042809248	7.47791147232	s_xvi	3.9908	6.55028e-17	
0.55042809248	7.5180721283	s_xvi	3.9908	5.5638e-17	
0.55042809248	7.55823278427	s_xvi	3.9908	4.71183e-17	
0.55042809248	7.59839344025	s_xvi	3.9908	3.99109e-17	
0.55042809248	7.63855409622	s_xvi	3.9908	3.38164e-17	
0.55042809248	7.6787147522	s_xvi	3.9908	2.85733e-17	
0.55042809248	7.71887540817	s_xvi	3.9908	2.41828e-17	
0.55042809248	7.75903606415	s_xvi	3.9908	2.04134e-17	
0.55042809248	7.79919672012	s_xvi	3.9908	1.7245e-17	
0.55042809248	7.8393573761	s_xvi	3.9908	1.45825e-17	
0.55042809248	7.87951803207	s_xvi	3.9908	1.23005e-17	
0.55042809248	7.91967868805	s_xvi	3.9908	1.0401e-17	
0.55042809248	7.95983934402	s_xvi	3.9908	8.77323e-18	
0.55042809248	8.0	s_xvi	3.9908	7.42111e-18	
0.577518463135	-2.0	s_xvi	3.9908	0.0	
0.577518463135	-1.95983934402	s_xvi	3.9908	0.0	
0.577518463135	-1.91967868805	s_xvi	3.9908	0.0	
0.577518463135	-1.87951803207	s_xvi	3.9908	0.0	
0.577518463135	-1.8393573761	s_xvi	3.9908	0.0	
0.577518463135	-1.79919683933	s_xvi	3.9908	0.0	
0.577518463135	-1.75903618336	s_xvi	3.9908	0.0	
0.577518463135	-1.71887552738	s_xvi	3.9908	0.0	
0.577518463135	-1.67871487141	s_xvi	3.9908	0.0	
0.577518463135	-1.63855421543	s_xvi	3.9908	0.0	
0.577518463135	-1.59839355946	s_xvi	3.9908	0.0	
0.577518463135	-1.55823290348	s_xvi	3.9908	0.0	
0.577518463135	-1.51807224751	s_xvi	3.9908	0.0	
0.577518463135	-1.47791159153	s_xvi	3.9908	0.0	
0.577518463135	-1.43775105476	s_xvi	3.9908	0.0	
0.577518463135	-1.39759039879	s_xvi	3.9908	0.0	
0.577518463135	-1.35742974281	s_xvi	3.9908	0.0	
0.577518463135	-1.31726908684	s_xvi	3.9908	0.0	
0.577518463135	-1.27710843086	s_xvi	3.9908	0.0	
0.577518463135	-1.23694777489	s_xvi	3.9908	0.0	
0.577518463135	-1.19678711891	s_xvi	3.9908	0.0	
0.577518463135	-1.15662646294	s_xvi	3.9908	0.0	
0.577518463135	-1.11646580696	s_xvi	3.9908	0.0	
0.577518463135	-1.0763052702	s_xvi	3.9908	0.0	
0.577518463135	-1.03614461422	s_xvi	3.9908	0.0	
0.577518463135	-0.995983958244	s_xvi	3.9908	0.0	
0.577518463135	-0.955823302269	s_xvi	3.9908	0.0	
0.577518463135	-0.915662646294	s_xvi	3.9908	0.0	
0.577518463135	-0.875501990318	s_xvi	3.9908	0.0	
0.577518463135	-0.835341393948	s_xvi	3.9908	0.0	
0.577518463135	-0.795180737972	s_xvi	3.9908	0.0	
0.577518463135	-0.755020081997	s_xvi	3.9908	0.0	
0.577518463135	-0.714859426022	s_xvi	3.9908	0.0	
0.577518463135	-0.674698770046	s_xvi	3.9908	0.0	
0.577518463135	-0.634538173676	s_xvi	3.9908	0.0	
0.577518463135	-0.5943775177	s_xvi	3.9908	0.0	
0.577518463135	-0.554216861725	s_xvi	3.9908	0.0	
0.577518463135	-0.51405620575	s_xvi	3.9908	0.0	
0.577518463135	-0.473895579576	s_xvi	3.9908	0.0	
0.577518463135	-0.433734953403	s_xvi	3.9908	0.0	
0.577518463135	-0.393574297428	s_xvi	3.9908	0.0	
0.577518463135	-0.353413641453	s_xvi	3.9908	0.0	
0.577518463135	-0.31325301528	s_xvi	3.9908	0.0	
0.577518463135	-0.273092359304	s_xvi	3.9908	0.0	
0.577518463135	-0.232931733131	s_xvi	3.9908	0.0	
0.577518463135	-0.192771077156	s_xvi	3.9908	0.0	
0.577518463135	-0.152610436082	s_xvi	3.9908	0.0	
0.577518463135	-0.112449802458	s_xvi	3.9908	0.0	
0.577518463135	-0.0722891539335	s_xvi	3.9908	0.0	
0.577518463135	-0.0321285128593	s_xvi	3.9908	0.0	
0.577518463135	0.00803212821484	s_xvi	3.9908	0.0	
0.577518463135	0.048192769289	s_xvi	3.9908	0.0	
0.577518463135	0.0883534103632	s_xvi	3.9908	0.0	
0.577518463135	0.128514051437	s_xvi	3.9908	0.0	
0.577518463135	0.168674692512	s_xvi	3.9908	0.0	
0.577518463135	0.208835348487	s_xvi	3.9908	0.0	
0.577518463135	0.248995989561	s_xvi	3.9908	0.0	
0.577518463135	0.289156615734	s_xvi	3.9908	0.0	
0.577518463135	0.329317271709	s_xvi	3.9908	0.0	
0.577518463135	0.369477897882	s_xvi	3.9908	0.0	
0.577518463135	0.409638553858	s_xvi	3.9908	0.0	
0.577518463135	0.449799209833	s_xvi	3.9908	0.0	
0.577518463135	0.489959836006	s_xvi	3.9908	0.0	
0.577518463135	0.530120491982	s_xvi	3.9908	0.0	
0.577518463135	0.570281147957	s_xvi	3.9908	0.0	
0.577518463135	0.610441744328	s_xvi	3.9908	0.0	
0.577518463135	0.650602400303	s_xvi	3.9908	0.0	
0.577518463135	0.690763056278	s_xvi	3.9908	0.0	
0.577518463135	0.730923712254	s_xvi	3.9908	0.0	
0.577518463135	0.771084308624	s_xvi	3.9908	0.0	
0.577518463135	0.8112449646	s_xvi	3.9908	0.0	
0.577518463135	0.851405620575	s_xvi	3.9908	0.0	
0.577518463135	0.89156627655	s_xvi	3.9908	0.0	
0.577518463135	0.931726932526	s_xvi	3.9908	0.0	
0.577518463135	0.971887528896	s_xvi	3.9908	0.0	
0.577518463135	1.01204824448	s_xvi	3.9908	0.0	
0.577518463135	1.05220878124	s_xvi	3.9908	0.0	
0.577518463135	1.09236943722	s_xvi	3.9908	0.0	
0.577518463135	1.13253009319	s_xvi	3.9908	0.0	
0.577518463135	1.17269074917	s_xvi	3.9908	0.0	
0.577518463135	1.21285140514	s_xvi	3.9908	0.0	
0.577518463135	1.25301206112	s_xvi	3.9908	0.0	
0.577518463135	1.29317271709	s_xvi	3.9908	0.0	
0.577518463135	1.33333337307	s_xvi	3.9908	0.0	
0.577518463135	1.37349402905	s_xvi	3.9908	0.0	
0.577518463135	1.41365456581	s_xvi	3.9908	0.0	
0.577518463135	1.45381522179	s_xvi	3.9908	0.0	
0.577518463135	1.49397587776	s_xvi	3.9908	0.0	
0.577518463135	1.53413653374	s_xvi	3.9908	0.0	
0.577518463135	1.57429718971	s_xvi	3.9908	0.0	
0.577518463135	1.61445784569	s_xvi	3.9908	0.0	
0.577518463135	1.65461850166	s_xvi	3.9908	0.0	
0.577518463135	1.69477915764	s_xvi	3.9908	0.0	
0.577518463135	1.73493981361	s_xvi	3.9908	0.0	
0.577518463135	1.77510035038	s_xvi	3.9908	0.0	
0.577518463135	1.81526100636	s_xvi	3.9908	0.0	
0.577518463135	1.85542166233	s_xvi	3.9908	0.0	
0.577518463135	1.89558231831	s_xvi	3.9908	0.0	
0.577518463135	1.93574297428	s_xvi	3.9908	0.0	
0.577518463135	1.97590363026	s_xvi	3.9908	0.0	
0.577518463135	2.01606416702	s_xvi	3.9908	0.0	
0.577518463135	2.056224823	s_xvi	3.9908	0.0	
0.577518463135	2.09638547897	s_xvi	3.9908	7.96626e-19	
0.577518463135	2.13654613495	s_xvi	3.9908	1.25521e-18	
0.577518463135	2.17670679092	s_xvi	3.9908	1.96527e-18	
0.577518463135	2.2168674469	s_xvi	3.9908	3.05485e-18	
0.577518463135	2.25702810287	s_xvi	3.9908	4.71663e-18	
0.577518463135	2.29718875885	s_xvi	3.9908	7.23352e-18	
0.577518463135	2.33734941483	s_xvi	3.9908	1.10187e-17	
0.577518463135	2.3775100708	s_xvi	3.9908	1.66698e-17	
0.577518463135	2.41767072678	s_xvi	3.9908	2.5045e-17	
0.577518463135	2.45783138275	s_xvi	3.9908	3.73618e-17	
0.577518463135	2.49799203873	s_xvi	3.9908	5.53322e-17	
0.577518463135	2.5381526947	s_xvi	3.9908	8.13356e-17	
0.577518463135	2.57831335068	s_xvi	3.9908	1.18638e-16	
0.577518463135	2.61847400665	s_xvi	3.9908	1.71671e-16	
0.577518463135	2.65863442421	s_xvi	3.9908	2.46356e-16	
0.577518463135	2.69879508018	s_xvi	3.9908	3.50499e-16	
0.577518463135	2.73895573616	s_xvi	3.9908	4.94218e-16	
0.577518463135	2.77911639214	s_xvi	3.9908	6.90428e-16	
0.577518463135	2.81927704811	s_xvi	3.9908	9.5529e-16	
0.577518463135	2.85943770409	s_xvi	3.9908	1.30867e-15	
0.577518463135	2.89959836006	s_xvi	3.9908	1.77448e-15	
0.577518463135	2.93975901604	s_xvi	3.9908	2.38088e-15	
0.577518463135	2.97991967201	s_xvi	3.9908	3.1603e-15	
