temperature	xi	ne_viii	wavelength	opacity
5582.59521484	-1.43775105476	ne_viii	780.324	5.55708e-20	
5582.59521484	-1.39759039879	ne_viii	780.324	5.55697e-20	
5582.59521484	-1.35742974281	ne_viii	780.324	5.55686e-20	
5582.59521484	-1.31726908684	ne_viii	780.324	5.55673e-20	
5582.59521484	-1.27710843086	ne_viii	780.324	5.5566e-20	
5582.59521484	-1.23694777489	ne_viii	780.324	5.55644e-20	
5582.59521484	-1.19678711891	ne_viii	780.324	5.55628e-20	
5582.59521484	-1.15662646294	ne_viii	780.324	5.5561e-20	
5582.59521484	-1.11646580696	ne_viii	780.324	5.5559e-20	
5582.59521484	-1.0763052702	ne_viii	780.324	5.55568e-20	
5582.59521484	-1.03614461422	ne_viii	780.324	5.55544e-20	
5582.59521484	-0.995983958244	ne_viii	780.324	5.55517e-20	
5582.59521484	-0.955823302269	ne_viii	780.324	5.55489e-20	
5582.59521484	-0.915662646294	ne_viii	780.324	5.55457e-20	
5582.59521484	-0.875501990318	ne_viii	780.324	5.55422e-20	
5582.59521484	-0.835341393948	ne_viii	780.324	5.55384e-20	
5582.59521484	-0.795180737972	ne_viii	780.324	5.55342e-20	
5582.59521484	-0.755020081997	ne_viii	780.324	5.55296e-20	
5582.59521484	-0.714859426022	ne_viii	780.324	5.55246e-20	
5582.59521484	-0.674698770046	ne_viii	780.324	5.55191e-20	
5582.59521484	-0.634538173676	ne_viii	780.324	5.5513e-20	
5582.59521484	-0.5943775177	ne_viii	780.324	5.55064e-20	
5582.59521484	-0.554216861725	ne_viii	780.324	5.54991e-20	
5582.59521484	-0.51405620575	ne_viii	780.324	5.54912e-20	
5582.59521484	-0.473895579576	ne_viii	780.324	5.54824e-20	
5582.59521484	-0.433734953403	ne_viii	780.324	5.54728e-20	
5582.59521484	-0.393574297428	ne_viii	780.324	5.54623e-20	
5582.59521484	-0.353413641453	ne_viii	780.324	5.54507e-20	
5582.59521484	-0.31325301528	ne_viii	780.324	5.54381e-20	
5582.59521484	-0.273092359304	ne_viii	780.324	5.54242e-20	
5582.59521484	-0.232931733131	ne_viii	780.324	5.5409e-20	
5582.59521484	-0.192771077156	ne_viii	780.324	5.53923e-20	
5582.59521484	-0.152610436082	ne_viii	780.324	5.5374e-20	
5582.59521484	-0.112449802458	ne_viii	780.324	5.5354e-20	
5582.59521484	-0.0722891539335	ne_viii	780.324	5.5332e-20	
5582.59521484	-0.0321285128593	ne_viii	780.324	5.53079e-20	
5582.59521484	0.00803212821484	ne_viii	780.324	5.52815e-20	
5582.59521484	0.048192769289	ne_viii	780.324	5.52525e-20	
5582.59521484	0.0883534103632	ne_viii	780.324	5.52208e-20	
5582.59521484	0.128514051437	ne_viii	780.324	5.5186e-20	
5582.59521484	0.168674692512	ne_viii	780.324	5.51479e-20	
5582.59521484	0.208835348487	ne_viii	780.324	5.51061e-20	
5582.59521484	0.248995989561	ne_viii	780.324	5.50603e-20	
5582.59521484	0.289156615734	ne_viii	780.324	5.50102e-20	
5582.59521484	0.329317271709	ne_viii	780.324	5.49552e-20	
5582.59521484	0.369477897882	ne_viii	780.324	5.4895e-20	
5582.59521484	0.409638553858	ne_viii	780.324	5.48291e-20	
5582.59521484	0.449799209833	ne_viii	780.324	5.4757e-20	
5582.59521484	0.489959836006	ne_viii	780.324	5.4678e-20	
5582.59521484	0.530120491982	ne_viii	780.324	5.45915e-20	
5582.59521484	0.570281147957	ne_viii	780.324	5.44968e-20	
5582.59521484	0.610441744328	ne_viii	780.324	5.43933e-20	
5582.59521484	0.650602400303	ne_viii	780.324	5.428e-20	
5582.59521484	0.690763056278	ne_viii	780.324	5.41561e-20	
5582.59521484	0.730923712254	ne_viii	780.324	5.40206e-20	
5582.59521484	0.771084308624	ne_viii	780.324	5.38725e-20	
5582.59521484	0.8112449646	ne_viii	780.324	5.37107e-20	
5582.59521484	0.851405620575	ne_viii	780.324	5.3534e-20	
5582.59521484	0.89156627655	ne_viii	780.324	5.33411e-20	
5582.59521484	0.931726932526	ne_viii	780.324	5.31305e-20	
5582.59521484	0.971887528896	ne_viii	780.324	5.29009e-20	
5582.59521484	1.01204824448	ne_viii	780.324	5.26505e-20	
5582.59521484	1.05220878124	ne_viii	780.324	5.23778e-20	
5582.59521484	1.09236943722	ne_viii	780.324	5.20807e-20	
5582.59521484	1.13253009319	ne_viii	780.324	5.17576e-20	
5582.59521484	1.17269074917	ne_viii	780.324	5.14062e-20	
5582.59521484	1.21285140514	ne_viii	780.324	5.10244e-20	
5582.59521484	1.25301206112	ne_viii	780.324	5.06101e-20	
5582.59521484	1.29317271709	ne_viii	780.324	5.01608e-20	
5582.59521484	1.33333337307	ne_viii	780.324	4.96742e-20	
5582.59521484	1.37349402905	ne_viii	780.324	4.91477e-20	
5582.59521484	1.41365456581	ne_viii	780.324	4.85789e-20	
5582.59521484	1.45381522179	ne_viii	780.324	4.79651e-20	
5582.59521484	1.49397587776	ne_viii	780.324	4.73038e-20	
5582.59521484	1.53413653374	ne_viii	780.324	4.65926e-20	
5582.59521484	1.57429718971	ne_viii	780.324	4.58289e-20	
5582.59521484	1.61445784569	ne_viii	780.324	4.50105e-20	
5582.59521484	1.65461850166	ne_viii	780.324	4.41353e-20	
5582.59521484	1.69477915764	ne_viii	780.324	4.32015e-20	
5582.59521484	1.73493981361	ne_viii	780.324	4.22076e-20	
5582.59521484	1.77510035038	ne_viii	780.324	4.11526e-20	
5582.59521484	1.81526100636	ne_viii	780.324	4.00358e-20	
5582.59521484	1.85542166233	ne_viii	780.324	3.88573e-20	
5582.59521484	1.89558231831	ne_viii	780.324	3.76177e-20	
5582.59521484	1.93574297428	ne_viii	780.324	3.63185e-20	
5582.59521484	1.97590363026	ne_viii	780.324	3.4962e-20	
5582.59521484	2.01606416702	ne_viii	780.324	3.35513e-20	
5582.59521484	2.056224823	ne_viii	780.324	3.20907e-20	
5582.59521484	2.09638547897	ne_viii	780.324	3.05852e-20	
5582.59521484	2.13654613495	ne_viii	780.324	2.90411e-20	
5582.59521484	2.17670679092	ne_viii	780.324	2.74656e-20	
5582.59521484	2.2168674469	ne_viii	780.324	2.58667e-20	
5582.59521484	2.25702810287	ne_viii	780.324	2.42535e-20	
5582.59521484	2.29718875885	ne_viii	780.324	2.26357e-20	
5582.59521484	2.33734941483	ne_viii	780.324	2.10234e-20	
5582.59521484	2.3775100708	ne_viii	780.324	1.94273e-20	
5582.59521484	2.41767072678	ne_viii	780.324	1.7858e-20	
5582.59521484	2.45783138275	ne_viii	780.324	1.63262e-20	
5582.59521484	2.49799203873	ne_viii	780.324	1.48418e-20	
5582.59521484	2.5381526947	ne_viii	780.324	1.34145e-20	
5582.59521484	2.57831335068	ne_viii	780.324	1.20525e-20	
5582.59521484	2.61847400665	ne_viii	780.324	1.07634e-20	
5582.59521484	2.65863442421	ne_viii	780.324	9.553e-21	
5582.59521484	2.69879508018	ne_viii	780.324	8.42594e-21	
5582.59521484	2.73895573616	ne_viii	780.324	7.38516e-21	
5582.59521484	2.77911639214	ne_viii	780.324	6.43208e-21	
5582.59521484	2.81927704811	ne_viii	780.324	5.56664e-21	
5582.59521484	2.85943770409	ne_viii	780.324	4.78734e-21	
5582.59521484	2.89959836006	ne_viii	780.324	4.09143e-21	
5582.59521484	2.93975901604	ne_viii	780.324	3.47511e-21	
5582.59521484	2.97991967201	ne_viii	780.324	2.93371e-21	
5582.59521484	3.02008032799	ne_viii	780.324	2.4619e-21	
5582.59521484	3.06024098396	ne_viii	780.324	2.05396e-21	
5582.59521484	3.10040163994	ne_viii	780.324	1.70392e-21	
5582.59521484	3.14056229591	ne_viii	780.324	1.40578e-21	
5582.59521484	3.18072295189	ne_viii	780.324	1.15367e-21	
5582.59521484	3.22088360786	ne_viii	780.324	9.4194e-22	
5582.59521484	3.26104426384	ne_viii	780.324	7.65308e-22	
5582.59521484	3.30120491982	ne_viii	780.324	6.1889e-22	
5582.59521484	3.34136557579	ne_viii	780.324	4.98254e-22	
5582.59521484	3.38152599335	ne_viii	780.324	3.99433e-22	
5582.59521484	3.42168664932	ne_viii	780.324	3.18927e-22	
5582.59521484	3.4618473053	ne_viii	780.324	2.5368e-22	
5582.59521484	3.50200796127	ne_viii	780.324	2.01059e-22	
5582.59521484	3.54216861725	ne_viii	780.324	1.58818e-22	
5582.59521484	3.58232927322	ne_viii	780.324	1.25055e-22	
5582.59521484	3.6224899292	ne_viii	780.324	0.0	
5582.59521484	3.66265058517	ne_viii	780.324	0.0	
5582.59521484	3.70281124115	ne_viii	780.324	0.0	
5582.59521484	3.74297189713	ne_viii	780.324	0.0	
5582.59521484	3.7831325531	ne_viii	780.324	0.0	
5582.59521484	3.82329320908	ne_viii	780.324	0.0	
5582.59521484	3.86345386505	ne_viii	780.324	0.0	
5582.59521484	3.90361452103	ne_viii	780.324	0.0	
5582.59521484	3.943775177	ne_viii	780.324	0.0	
5582.59521484	3.98393583298	ne_viii	780.324	0.0	
5582.59521484	4.02409648895	ne_viii	780.324	0.0	
5582.59521484	4.06425714493	ne_viii	780.324	0.0	
5582.59521484	4.1044178009	ne_viii	780.324	0.0	
5582.59521484	4.14457845688	ne_viii	780.324	0.0	
5582.59521484	4.18473911285	ne_viii	780.324	0.0	
5582.59521484	4.22489976883	ne_viii	780.324	0.0	
5582.59521484	4.2650604248	ne_viii	780.324	0.0	
5582.59521484	4.30522108078	ne_viii	780.324	0.0	
5582.59521484	4.34538173676	ne_viii	780.324	0.0	
5582.59521484	4.38554239273	ne_viii	780.324	0.0	
5582.59521484	4.42570304871	ne_viii	780.324	0.0	
5582.59521484	4.46586322784	ne_viii	780.324	0.0	
5582.59521484	4.50602388382	ne_viii	780.324	0.0	
5582.59521484	4.54618453979	ne_viii	780.324	0.0	
5582.59521484	4.58634519577	ne_viii	780.324	0.0	
5582.59521484	4.62650585175	ne_viii	780.324	0.0	
5582.59521484	4.66666650772	ne_viii	780.324	0.0	
5582.59521484	4.7068271637	ne_viii	780.324	0.0	
5582.59521484	4.74698781967	ne_viii	780.324	0.0	
5582.59521484	4.78714847565	ne_viii	780.324	0.0	
5582.59521484	4.82730913162	ne_viii	780.324	0.0	
5582.59521484	4.8674697876	ne_viii	780.324	0.0	
5582.59521484	4.90763044357	ne_viii	780.324	0.0	
5582.59521484	4.94779109955	ne_viii	780.324	0.0	
5582.59521484	4.98795175552	ne_viii	780.324	0.0	
5582.59521484	5.0281124115	ne_viii	780.324	0.0	
5582.59521484	5.06827306747	ne_viii	780.324	0.0	
5582.59521484	5.10843372345	ne_viii	780.324	0.0	
5582.59521484	5.14859437943	ne_viii	780.324	0.0	
5582.59521484	5.1887550354	ne_viii	780.324	0.0	
5582.59521484	5.22891569138	ne_viii	780.324	0.0	
5582.59521484	5.26907634735	ne_viii	780.324	0.0	
5582.59521484	5.30923700333	ne_viii	780.324	0.0	
5582.59521484	5.3493976593	ne_viii	780.324	0.0	
5582.59521484	5.38955831528	ne_viii	780.324	0.0	
5582.59521484	5.42971897125	ne_viii	780.324	0.0	
5582.59521484	5.46987962723	ne_viii	780.324	0.0	
5582.59521484	5.5100402832	ne_viii	780.324	0.0	
5582.59521484	5.55020093918	ne_viii	780.324	0.0	
5582.59521484	5.59036159515	ne_viii	780.324	0.0	
5582.59521484	5.63052225113	ne_viii	780.324	0.0	
5582.59521484	5.6706829071	ne_viii	780.324	0.0	
5582.59521484	5.71084356308	ne_viii	780.324	0.0	
5582.59521484	5.75100421906	ne_viii	780.324	0.0	
5582.59521484	5.79116487503	ne_viii	780.324	0.0	
5582.59521484	5.83132553101	ne_viii	780.324	0.0	
5582.59521484	5.87148571014	ne_viii	780.324	0.0	
5582.59521484	5.91164636612	ne_viii	780.324	0.0	
5582.59521484	5.95180702209	ne_viii	780.324	0.0	
5582.59521484	5.99196767807	ne_viii	780.324	0.0	
5582.59521484	6.03212833405	ne_viii	780.324	0.0	
5582.59521484	6.07228899002	ne_viii	780.324	0.0	
5582.59521484	6.112449646	ne_viii	780.324	0.0	
5582.59521484	6.15261030197	ne_viii	780.324	0.0	
5582.59521484	6.19277095795	ne_viii	780.324	0.0	
5582.59521484	6.23293161392	ne_viii	780.324	0.0	
5582.59521484	6.2730922699	ne_viii	780.324	0.0	
5582.59521484	6.31325292587	ne_viii	780.324	0.0	
5582.59521484	6.35341358185	ne_viii	780.324	0.0	
5582.59521484	6.39357423782	ne_viii	780.324	0.0	
5582.59521484	6.4337348938	ne_viii	780.324	0.0	
5582.59521484	6.47389554977	ne_viii	780.324	0.0	
5582.59521484	6.51405620575	ne_viii	780.324	0.0	
5582.59521484	6.55421686172	ne_viii	780.324	0.0	
5582.59521484	6.5943775177	ne_viii	780.324	0.0	
5582.59521484	6.63453817368	ne_viii	780.324	0.0	
5582.59521484	6.67469882965	ne_viii	780.324	0.0	
5582.59521484	6.71485948563	ne_viii	780.324	0.0	
5582.59521484	6.7550201416	ne_viii	780.324	0.0	
5582.59521484	6.79518079758	ne_viii	780.324	0.0	
5582.59521484	6.83534145355	ne_viii	780.324	0.0	
5582.59521484	6.87550210953	ne_viii	780.324	0.0	
5582.59521484	6.9156627655	ne_viii	780.324	0.0	
5582.59521484	6.95582342148	ne_viii	780.324	0.0	
5582.59521484	6.99598407745	ne_viii	780.324	0.0	
5582.59521484	7.03614473343	ne_viii	780.324	0.0	
5582.59521484	7.0763053894	ne_viii	780.324	0.0	
5582.59521484	7.11646604538	ne_viii	780.324	0.0	
5582.59521484	7.15662670135	ne_viii	780.324	0.0	
5582.59521484	7.19678735733	ne_viii	780.324	0.0	
5582.59521484	7.23694801331	ne_viii	780.324	0.0	
5582.59521484	7.27710866928	ne_viii	780.324	0.0	
5582.59521484	7.31726884842	ne_viii	780.324	0.0	
5582.59521484	7.35742950439	ne_viii	780.324	0.0	
5582.59521484	7.39759016037	ne_viii	780.324	0.0	
5582.59521484	7.43775081635	ne_viii	780.324	0.0	
5582.59521484	7.47791147232	ne_viii	780.324	0.0	
5582.59521484	7.5180721283	ne_viii	780.324	0.0	
5582.59521484	7.55823278427	ne_viii	780.324	0.0	
5582.59521484	7.59839344025	ne_viii	780.324	0.0	
5582.59521484	7.63855409622	ne_viii	780.324	0.0	
5582.59521484	7.6787147522	ne_viii	780.324	0.0	
5582.59521484	7.71887540817	ne_viii	780.324	0.0	
5582.59521484	7.75903606415	ne_viii	780.324	0.0	
5582.59521484	7.79919672012	ne_viii	780.324	0.0	
5582.59521484	7.8393573761	ne_viii	780.324	0.0	
5582.59521484	7.87951803207	ne_viii	780.324	0.0	
5582.59521484	7.91967868805	ne_viii	780.324	0.0	
5582.59521484	7.95983934402	ne_viii	780.324	0.0	
5582.59521484	8.0	ne_viii	780.324	0.0	
5857.35351562	-2.0	ne_viii	780.324	4.50515e-20	
5857.35351562	-1.95983934402	ne_viii	780.324	4.50513e-20	
5857.35351562	-1.91967868805	ne_viii	780.324	4.5051e-20	
5857.35351562	-1.87951803207	ne_viii	780.324	4.50508e-20	
5857.35351562	-1.8393573761	ne_viii	780.324	4.50505e-20	
5857.35351562	-1.79919683933	ne_viii	780.324	4.50501e-20	
5857.35351562	-1.75903618336	ne_viii	780.324	4.50498e-20	
5857.35351562	-1.71887552738	ne_viii	780.324	4.50494e-20	
5857.35351562	-1.67871487141	ne_viii	780.324	4.50489e-20	
5857.35351562	-1.63855421543	ne_viii	780.324	4.50484e-20	
5857.35351562	-1.59839355946	ne_viii	780.324	4.50479e-20	
5857.35351562	-1.55823290348	ne_viii	780.324	4.50473e-20	
5857.35351562	-1.51807224751	ne_viii	780.324	4.50467e-20	
5857.35351562	-1.47791159153	ne_viii	780.324	4.5046e-20	
5857.35351562	-1.43775105476	ne_viii	780.324	4.50452e-20	
5857.35351562	-1.39759039879	ne_viii	780.324	4.50444e-20	
5857.35351562	-1.35742974281	ne_viii	780.324	4.50435e-20	
5857.35351562	-1.31726908684	ne_viii	780.324	4.50424e-20	
5857.35351562	-1.27710843086	ne_viii	780.324	4.50413e-20	
5857.35351562	-1.23694777489	ne_viii	780.324	4.50401e-20	
5857.35351562	-1.19678711891	ne_viii	780.324	4.50388e-20	
5857.35351562	-1.15662646294	ne_viii	780.324	4.50373e-20	
5857.35351562	-1.11646580696	ne_viii	780.324	4.50357e-20	
5857.35351562	-1.0763052702	ne_viii	780.324	4.50339e-20	
5857.35351562	-1.03614461422	ne_viii	780.324	4.5032e-20	
5857.35351562	-0.995983958244	ne_viii	780.324	4.50299e-20	
5857.35351562	-0.955823302269	ne_viii	780.324	4.50275e-20	
5857.35351562	-0.915662646294	ne_viii	780.324	4.5025e-20	
5857.35351562	-0.875501990318	ne_viii	780.324	4.50222e-20	
5857.35351562	-0.835341393948	ne_viii	780.324	4.50191e-20	
5857.35351562	-0.795180737972	ne_viii	780.324	4.50157e-20	
5857.35351562	-0.755020081997	ne_viii	780.324	4.5012e-20	
5857.35351562	-0.714859426022	ne_viii	780.324	4.5008e-20	
5857.35351562	-0.674698770046	ne_viii	780.324	4.50035e-20	
5857.35351562	-0.634538173676	ne_viii	780.324	4.49987e-20	
5857.35351562	-0.5943775177	ne_viii	780.324	4.49933e-20	
5857.35351562	-0.554216861725	ne_viii	780.324	4.49875e-20	
5857.35351562	-0.51405620575	ne_viii	780.324	4.4981e-20	
5857.35351562	-0.473895579576	ne_viii	780.324	4.4974e-20	
5857.35351562	-0.433734953403	ne_viii	780.324	4.49662e-20	
5857.35351562	-0.393574297428	ne_viii	780.324	4.49578e-20	
5857.35351562	-0.353413641453	ne_viii	780.324	4.49485e-20	
5857.35351562	-0.31325301528	ne_viii	780.324	4.49383e-20	
5857.35351562	-0.273092359304	ne_viii	780.324	4.49271e-20	
5857.35351562	-0.232931733131	ne_viii	780.324	4.49148e-20	
5857.35351562	-0.192771077156	ne_viii	780.324	4.49014e-20	
5857.35351562	-0.152610436082	ne_viii	780.324	4.48866e-20	
5857.35351562	-0.112449802458	ne_viii	780.324	4.48705e-20	
5857.35351562	-0.0722891539335	ne_viii	780.324	4.48527e-20	
5857.35351562	-0.0321285128593	ne_viii	780.324	4.48333e-20	
5857.35351562	0.00803212821484	ne_viii	780.324	4.4812e-20	
5857.35351562	0.048192769289	ne_viii	780.324	4.47887e-20	
5857.35351562	0.0883534103632	ne_viii	780.324	4.47631e-20	
5857.35351562	0.128514051437	ne_viii	780.324	4.4735e-20	
5857.35351562	0.168674692512	ne_viii	780.324	4.47043e-20	
5857.35351562	0.208835348487	ne_viii	780.324	4.46706e-20	
5857.35351562	0.248995989561	ne_viii	780.324	4.46337e-20	
5857.35351562	0.289156615734	ne_viii	780.324	4.45933e-20	
5857.35351562	0.329317271709	ne_viii	780.324	4.4549e-20	
5857.35351562	0.369477897882	ne_viii	780.324	4.45005e-20	
5857.35351562	0.409638553858	ne_viii	780.324	4.44474e-20	
5857.35351562	0.449799209833	ne_viii	780.324	4.43892e-20	
5857.35351562	0.489959836006	ne_viii	780.324	4.43255e-20	
5857.35351562	0.530120491982	ne_viii	780.324	4.42558e-20	
5857.35351562	0.570281147957	ne_viii	780.324	4.41795e-20	
5857.35351562	0.610441744328	ne_viii	780.324	4.4096e-20	
5857.35351562	0.650602400303	ne_viii	780.324	4.40047e-20	
5857.35351562	0.690763056278	ne_viii	780.324	4.39048e-20	
5857.35351562	0.730923712254	ne_viii	780.324	4.37956e-20	
5857.35351562	0.771084308624	ne_viii	780.324	4.36762e-20	
5857.35351562	0.8112449646	ne_viii	780.324	4.35458e-20	
5857.35351562	0.851405620575	ne_viii	780.324	4.34033e-20	
5857.35351562	0.89156627655	ne_viii	780.324	4.32478e-20	
5857.35351562	0.931726932526	ne_viii	780.324	4.3078e-20	
5857.35351562	0.971887528896	ne_viii	780.324	4.28928e-20	
5857.35351562	1.01204824448	ne_viii	780.324	4.2691e-20	
5857.35351562	1.05220878124	ne_viii	780.324	4.2471e-20	
5857.35351562	1.09236943722	ne_viii	780.324	4.22315e-20	
5857.35351562	1.13253009319	ne_viii	780.324	4.19709e-20	
5857.35351562	1.17269074917	ne_viii	780.324	4.16876e-20	
5857.35351562	1.21285140514	ne_viii	780.324	4.13797e-20	
5857.35351562	1.25301206112	ne_viii	780.324	4.10456e-20	
5857.35351562	1.29317271709	ne_viii	780.324	4.06832e-20	
5857.35351562	1.33333337307	ne_viii	780.324	4.02907e-20	
5857.35351562	1.37349402905	ne_viii	780.324	3.98661e-20	
5857.35351562	1.41365456581	ne_viii	780.324	3.94072e-20	
5857.35351562	1.45381522179	ne_viii	780.324	3.89121e-20	
5857.35351562	1.49397587776	ne_viii	780.324	3.83785e-20	
5857.35351562	1.53413653374	ne_viii	780.324	3.78046e-20	
5857.35351562	1.57429718971	ne_viii	780.324	3.71884e-20	
5857.35351562	1.61445784569	ne_viii	780.324	3.65279e-20	
5857.35351562	1.65461850166	ne_viii	780.324	3.58215e-20	
5857.35351562	1.69477915764	ne_viii	780.324	3.50678e-20	
5857.35351562	1.73493981361	ne_viii	780.324	3.42654e-20	
5857.35351562	1.77510035038	ne_viii	780.324	3.34135e-20	
5857.35351562	1.81526100636	ne_viii	780.324	3.25116e-20	
5857.35351562	1.85542166233	ne_viii	780.324	3.15597e-20	
5857.35351562	1.89558231831	ne_viii	780.324	3.05583e-20	
5857.35351562	1.93574297428	ne_viii	780.324	2.95085e-20	
5857.35351562	1.97590363026	ne_viii	780.324	2.84121e-20	
5857.35351562	2.01606416702	ne_viii	780.324	2.72717e-20	
5857.35351562	2.056224823	ne_viii	780.324	2.60906e-20	
5857.35351562	2.09638547897	ne_viii	780.324	2.48729e-20	
5857.35351562	2.13654613495	ne_viii	780.324	2.36236e-20	
5857.35351562	2.17670679092	ne_viii	780.324	2.23484e-20	
5857.35351562	2.2168674469	ne_viii	780.324	2.10539e-20	
5857.35351562	2.25702810287	ne_viii	780.324	1.97473e-20	
5857.35351562	2.29718875885	ne_viii	780.324	1.84365e-20	
5857.35351562	2.33734941483	ne_viii	780.324	1.71296e-20	
5857.35351562	2.3775100708	ne_viii	780.324	1.58352e-20	
5857.35351562	2.41767072678	ne_viii	780.324	1.4562e-20	
5857.35351562	2.45783138275	ne_viii	780.324	1.33186e-20	
5857.35351562	2.49799203873	ne_viii	780.324	1.2113e-20	
5857.35351562	2.5381526947	ne_viii	780.324	1.09532e-20	
5857.35351562	2.57831335068	ne_viii	780.324	9.84581e-21	
5857.35351562	2.61847400665	ne_viii	780.324	8.79703e-21	
5857.35351562	2.65863442421	ne_viii	780.324	7.81175e-21	
5857.35351562	2.69879508018	ne_viii	780.324	6.89369e-21	
5857.35351562	2.73895573616	ne_viii	780.324	6.04537e-21	
5857.35351562	2.77911639214	ne_viii	780.324	5.26803e-21	
5857.35351562	2.81927704811	ne_viii	780.324	4.56168e-21	
5857.35351562	2.85943770409	ne_viii	780.324	3.92521e-21	
5857.35351562	2.89959836006	ne_viii	780.324	3.35646e-21	
5857.35351562	2.93975901604	ne_viii	780.324	2.8524e-21	
5857.35351562	2.97991967201	ne_viii	780.324	2.40932e-21	
5857.35351562	3.02008032799	ne_viii	780.324	2.02293e-21	
5857.35351562	3.06024098396	ne_viii	780.324	1.68861e-21	
5857.35351562	3.10040163994	ne_viii	780.324	1.40156e-21	
5857.35351562	3.14056229591	ne_viii	780.324	1.15691e-21	
5857.35351562	3.18072295189	ne_viii	780.324	9.4989e-22	
5857.35351562	3.22088360786	ne_viii	780.324	7.75928e-22	
5857.35351562	3.26104426384	ne_viii	780.324	6.30715e-22	
5857.35351562	3.30120491982	ne_viii	780.324	5.10271e-22	
5857.35351562	3.34136557579	ne_viii	780.324	4.1098e-22	
5857.35351562	3.38152599335	ne_viii	780.324	3.29602e-22	
5857.35351562	3.42168664932	ne_viii	780.324	2.6327e-22	
5857.35351562	3.4618473053	ne_viii	780.324	2.09486e-22	
5857.35351562	3.50200796127	ne_viii	780.324	1.6609e-22	
5857.35351562	3.54216861725	ne_viii	780.324	1.31238e-22	
5857.35351562	3.58232927322	ne_viii	780.324	0.0	
5857.35351562	3.6224899292	ne_viii	780.324	0.0	
5857.35351562	3.66265058517	ne_viii	780.324	0.0	
5857.35351562	3.70281124115	ne_viii	780.324	0.0	
5857.35351562	3.74297189713	ne_viii	780.324	0.0	
5857.35351562	3.7831325531	ne_viii	780.324	0.0	
5857.35351562	3.82329320908	ne_viii	780.324	0.0	
5857.35351562	3.86345386505	ne_viii	780.324	0.0	
5857.35351562	3.90361452103	ne_viii	780.324	0.0	
5857.35351562	3.943775177	ne_viii	780.324	0.0	
5857.35351562	3.98393583298	ne_viii	780.324	0.0	
5857.35351562	4.02409648895	ne_viii	780.324	0.0	
5857.35351562	4.06425714493	ne_viii	780.324	0.0	
5857.35351562	4.1044178009	ne_viii	780.324	0.0	
5857.35351562	4.14457845688	ne_viii	780.324	0.0	
5857.35351562	4.18473911285	ne_viii	780.324	0.0	
5857.35351562	4.22489976883	ne_viii	780.324	0.0	
5857.35351562	4.2650604248	ne_viii	780.324	0.0	
5857.35351562	4.30522108078	ne_viii	780.324	0.0	
5857.35351562	4.34538173676	ne_viii	780.324	0.0	
5857.35351562	4.38554239273	ne_viii	780.324	0.0	
5857.35351562	4.42570304871	ne_viii	780.324	0.0	
5857.35351562	4.46586322784	ne_viii	780.324	0.0	
5857.35351562	4.50602388382	ne_viii	780.324	0.0	
5857.35351562	4.54618453979	ne_viii	780.324	0.0	
5857.35351562	4.58634519577	ne_viii	780.324	0.0	
5857.35351562	4.62650585175	ne_viii	780.324	0.0	
5857.35351562	4.66666650772	ne_viii	780.324	0.0	
5857.35351562	4.7068271637	ne_viii	780.324	0.0	
5857.35351562	4.74698781967	ne_viii	780.324	0.0	
5857.35351562	4.78714847565	ne_viii	780.324	0.0	
5857.35351562	4.82730913162	ne_viii	780.324	0.0	
5857.35351562	4.8674697876	ne_viii	780.324	0.0	
5857.35351562	4.90763044357	ne_viii	780.324	0.0	
5857.35351562	4.94779109955	ne_viii	780.324	0.0	
5857.35351562	4.98795175552	ne_viii	780.324	0.0	
5857.35351562	5.0281124115	ne_viii	780.324	0.0	
5857.35351562	5.06827306747	ne_viii	780.324	0.0	
5857.35351562	5.10843372345	ne_viii	780.324	0.0	
5857.35351562	5.14859437943	ne_viii	780.324	0.0	
5857.35351562	5.1887550354	ne_viii	780.324	0.0	
5857.35351562	5.22891569138	ne_viii	780.324	0.0	
5857.35351562	5.26907634735	ne_viii	780.324	0.0	
5857.35351562	5.30923700333	ne_viii	780.324	0.0	
5857.35351562	5.3493976593	ne_viii	780.324	0.0	
5857.35351562	5.38955831528	ne_viii	780.324	0.0	
5857.35351562	5.42971897125	ne_viii	780.324	0.0	
5857.35351562	5.46987962723	ne_viii	780.324	0.0	
5857.35351562	5.5100402832	ne_viii	780.324	0.0	
5857.35351562	5.55020093918	ne_viii	780.324	0.0	
5857.35351562	5.59036159515	ne_viii	780.324	0.0	
5857.35351562	5.63052225113	ne_viii	780.324	0.0	
5857.35351562	5.6706829071	ne_viii	780.324	0.0	
5857.35351562	5.71084356308	ne_viii	780.324	0.0	
5857.35351562	5.75100421906	ne_viii	780.324	0.0	
5857.35351562	5.79116487503	ne_viii	780.324	0.0	
5857.35351562	5.83132553101	ne_viii	780.324	0.0	
5857.35351562	5.87148571014	ne_viii	780.324	0.0	
5857.35351562	5.91164636612	ne_viii	780.324	0.0	
5857.35351562	5.95180702209	ne_viii	780.324	0.0	
5857.35351562	5.99196767807	ne_viii	780.324	0.0	
5857.35351562	6.03212833405	ne_viii	780.324	0.0	
5857.35351562	6.07228899002	ne_viii	780.324	0.0	
5857.35351562	6.112449646	ne_viii	780.324	0.0	
5857.35351562	6.15261030197	ne_viii	780.324	0.0	
5857.35351562	6.19277095795	ne_viii	780.324	0.0	
5857.35351562	6.23293161392	ne_viii	780.324	0.0	
