temperature	xi	fe_xxv	wavelength	opacity
1258.96069336	1.69477915764	fe_xxv	1.8505	5.03405e-14	
1258.96069336	1.73493981361	fe_xxv	1.8505	5.21077e-14	
1258.96069336	1.77510035038	fe_xxv	1.8505	5.3999e-14	
1258.96069336	1.81526100636	fe_xxv	1.8505	5.60156e-14	
1258.96069336	1.85542166233	fe_xxv	1.8505	5.81569e-14	
1258.96069336	1.89558231831	fe_xxv	1.8505	6.04201e-14	
1258.96069336	1.93574297428	fe_xxv	1.8505	6.27993e-14	
1258.96069336	1.97590363026	fe_xxv	1.8505	6.5285e-14	
1258.96069336	2.01606416702	fe_xxv	1.8505	6.78638e-14	
1258.96069336	2.056224823	fe_xxv	1.8505	7.05179e-14	
1258.96069336	2.09638547897	fe_xxv	1.8505	7.32244e-14	
1258.96069336	2.13654613495	fe_xxv	1.8505	7.59555e-14	
1258.96069336	2.17670679092	fe_xxv	1.8505	7.8678e-14	
1258.96069336	2.2168674469	fe_xxv	1.8505	8.13536e-14	
1258.96069336	2.25702810287	fe_xxv	1.8505	8.39398e-14	
1258.96069336	2.29718875885	fe_xxv	1.8505	8.639e-14	
1258.96069336	2.33734941483	fe_xxv	1.8505	8.86552e-14	
1258.96069336	2.3775100708	fe_xxv	1.8505	9.06851e-14	
1258.96069336	2.41767072678	fe_xxv	1.8505	9.24302e-14	
1258.96069336	2.45783138275	fe_xxv	1.8505	9.38429e-14	
1258.96069336	2.49799203873	fe_xxv	1.8505	9.48801e-14	
1258.96069336	2.5381526947	fe_xxv	1.8505	9.55046e-14	
1258.96069336	2.57831335068	fe_xxv	1.8505	9.56864e-14	
1258.96069336	2.61847400665	fe_xxv	1.8505	9.54047e-14	
1258.96069336	2.65863442421	fe_xxv	1.8505	9.46479e-14	
1258.96069336	2.69879508018	fe_xxv	1.8505	9.34148e-14	
1258.96069336	2.73895573616	fe_xxv	1.8505	9.17141e-14	
1258.96069336	2.77911639214	fe_xxv	1.8505	8.95644e-14	
1258.96069336	2.81927704811	fe_xxv	1.8505	8.6993e-14	
1258.96069336	2.85943770409	fe_xxv	1.8505	8.40356e-14	
1258.96069336	2.89959836006	fe_xxv	1.8505	8.07343e-14	
1258.96069336	2.93975901604	fe_xxv	1.8505	7.71369e-14	
1258.96069336	2.97991967201	fe_xxv	1.8505	7.32948e-14	
1258.96069336	3.02008032799	fe_xxv	1.8505	6.9262e-14	
1258.96069336	3.06024098396	fe_xxv	1.8505	6.50934e-14	
1258.96069336	3.10040163994	fe_xxv	1.8505	6.08434e-14	
1258.96069336	3.14056229591	fe_xxv	1.8505	5.65644e-14	
1258.96069336	3.18072295189	fe_xxv	1.8505	5.23061e-14	
1258.96069336	3.22088360786	fe_xxv	1.8505	4.81138e-14	
1258.96069336	3.26104426384	fe_xxv	1.8505	4.40284e-14	
1258.96069336	3.30120491982	fe_xxv	1.8505	4.00852e-14	
1258.96069336	3.34136557579	fe_xxv	1.8505	3.63135e-14	
1258.96069336	3.38152599335	fe_xxv	1.8505	3.27372e-14	
1258.96069336	3.42168664932	fe_xxv	1.8505	2.93737e-14	
1258.96069336	3.4618473053	fe_xxv	1.8505	2.62352e-14	
1258.96069336	3.50200796127	fe_xxv	1.8505	2.33283e-14	
1258.96069336	3.54216861725	fe_xxv	1.8505	2.06551e-14	
1258.96069336	3.58232927322	fe_xxv	1.8505	1.82133e-14	
1258.96069336	3.6224899292	fe_xxv	1.8505	1.59972e-14	
1258.96069336	3.66265058517	fe_xxv	1.8505	1.39981e-14	
1258.96069336	3.70281124115	fe_xxv	1.8505	1.22052e-14	
1258.96069336	3.74297189713	fe_xxv	1.8505	1.06058e-14	
1258.96069336	3.7831325531	fe_xxv	1.8505	9.18651e-15	
1258.96069336	3.82329320908	fe_xxv	1.8505	7.93303e-15	
1258.96069336	3.86345386505	fe_xxv	1.8505	6.83104e-15	
1258.96069336	3.90361452103	fe_xxv	1.8505	5.86634e-15	
1258.96069336	3.943775177	fe_xxv	1.8505	5.0252e-15	
1258.96069336	3.98393583298	fe_xxv	1.8505	4.29452e-15	
1258.96069336	4.02409648895	fe_xxv	1.8505	3.662e-15	
1258.96069336	4.06425714493	fe_xxv	1.8505	3.11622e-15	
1258.96069336	4.1044178009	fe_xxv	1.8505	2.64671e-15	
1258.96069336	4.14457845688	fe_xxv	1.8505	2.24393e-15	
1258.96069336	4.18473911285	fe_xxv	1.8505	1.89931e-15	
1258.96069336	4.22489976883	fe_xxv	1.8505	1.60515e-15	
1258.96069336	4.2650604248	fe_xxv	1.8505	1.35462e-15	
1258.96069336	4.30522108078	fe_xxv	1.8505	1.14169e-15	
1258.96069336	4.34538173676	fe_xxv	1.8505	9.61068e-16	
1258.96069336	4.38554239273	fe_xxv	1.8505	8.08112e-16	
1258.96069336	4.42570304871	fe_xxv	1.8505	6.78797e-16	
1258.96069336	4.46586322784	fe_xxv	1.8505	5.69634e-16	
1258.96069336	4.50602388382	fe_xxv	1.8505	4.77607e-16	
1258.96069336	4.54618453979	fe_xxv	1.8505	4.00125e-16	
1258.96069336	4.58634519577	fe_xxv	1.8505	3.34965e-16	
1258.96069336	4.62650585175	fe_xxv	1.8505	2.80226e-16	
1258.96069336	4.66666650772	fe_xxv	1.8505	2.34287e-16	
1258.96069336	4.7068271637	fe_xxv	1.8505	1.95768e-16	
1258.96069336	4.74698781967	fe_xxv	1.8505	1.63497e-16	
1258.96069336	4.78714847565	fe_xxv	1.8505	1.36481e-16	
1258.96069336	4.82730913162	fe_xxv	1.8505	1.1388e-16	
1258.96069336	4.8674697876	fe_xxv	1.8505	9.49848e-17	
1258.96069336	4.90763044357	fe_xxv	1.8505	7.91963e-17	
1258.96069336	4.94779109955	fe_xxv	1.8505	6.60108e-17	
1258.96069336	4.98795175552	fe_xxv	1.8505	5.50046e-17	
1258.96069336	5.0281124115	fe_xxv	1.8505	4.58214e-17	
1258.96069336	5.06827306747	fe_xxv	1.8505	3.81622e-17	
1258.96069336	5.10843372345	fe_xxv	1.8505	3.17765e-17	
1258.96069336	5.14859437943	fe_xxv	1.8505	2.64542e-17	
1258.96069336	5.1887550354	fe_xxv	1.8505	2.20196e-17	
1258.96069336	5.22891569138	fe_xxv	1.8505	1.83255e-17	
1258.96069336	5.26907634735	fe_xxv	1.8505	1.5249e-17	
1258.96069336	5.30923700333	fe_xxv	1.8505	1.26874e-17	
1258.96069336	5.3493976593	fe_xxv	1.8505	1.05549e-17	
1258.96069336	5.38955831528	fe_xxv	1.8505	8.78002e-18	
1258.96069336	5.42971897125	fe_xxv	1.8505	7.30293e-18	
1258.96069336	5.46987962723	fe_xxv	1.8505	6.07386e-18	
1258.96069336	5.5100402832	fe_xxv	1.8505	5.05128e-18	
1258.96069336	5.55020093918	fe_xxv	1.8505	4.20059e-18	
1258.96069336	5.59036159515	fe_xxv	1.8505	3.49298e-18	
1258.96069336	5.63052225113	fe_xxv	1.8505	2.90442e-18	
1258.96069336	5.6706829071	fe_xxv	1.8505	2.41493e-18	
1258.96069336	5.71084356308	fe_xxv	1.8505	2.00785e-18	
1258.96069336	5.75100421906	fe_xxv	1.8505	1.66933e-18	
1258.96069336	5.79116487503	fe_xxv	1.8505	1.38785e-18	
1258.96069336	5.83132553101	fe_xxv	1.8505	1.15379e-18	
1258.96069336	5.87148571014	fe_xxv	1.8505	9.59189e-19	
1258.96069336	5.91164636612	fe_xxv	1.8505	7.97385e-19	
1258.96069336	5.95180702209	fe_xxv	1.8505	6.62864e-19	
1258.96069336	5.99196767807	fe_xxv	1.8505	5.51029e-19	
1258.96069336	6.03212833405	fe_xxv	1.8505	4.58054e-19	
1258.96069336	6.07228899002	fe_xxv	1.8505	3.80761e-19	
1258.96069336	6.112449646	fe_xxv	1.8505	3.16506e-19	
1258.96069336	6.15261030197	fe_xxv	1.8505	2.63092e-19	
1258.96069336	6.19277095795	fe_xxv	1.8505	2.18689e-19	
1258.96069336	6.23293161392	fe_xxv	1.8505	1.8178e-19	
1258.96069336	6.2730922699	fe_xxv	1.8505	1.51098e-19	
1258.96069336	6.31325292587	fe_xxv	1.8505	1.25594e-19	
1258.96069336	6.35341358185	fe_xxv	1.8505	1.04394e-19	
1258.96069336	6.39357423782	fe_xxv	1.8505	8.67718e-20	
1258.96069336	6.4337348938	fe_xxv	1.8505	7.2124e-20	
1258.96069336	6.47389554977	fe_xxv	1.8505	5.99485e-20	
1258.96069336	6.51405620575	fe_xxv	1.8505	4.98282e-20	
1258.96069336	6.55421686172	fe_xxv	1.8505	4.14161e-20	
1258.96069336	6.5943775177	fe_xxv	1.8505	3.44241e-20	
1258.96069336	6.63453817368	fe_xxv	1.8505	2.86124e-20	
1258.96069336	6.67469882965	fe_xxv	1.8505	2.37818e-20	
1258.96069336	6.71485948563	fe_xxv	1.8505	1.97666e-20	
1258.96069336	6.7550201416	fe_xxv	1.8505	1.64293e-20	
1258.96069336	6.79518079758	fe_xxv	1.8505	1.36554e-20	
1258.96069336	6.83534145355	fe_xxv	1.8505	1.13499e-20	
1258.96069336	6.87550210953	fe_xxv	1.8505	9.43353e-21	
1258.96069336	6.9156627655	fe_xxv	1.8505	7.84073e-21	
1258.96069336	6.95582342148	fe_xxv	1.8505	6.51686e-21	
1258.96069336	6.99598407745	fe_xxv	1.8505	5.4165e-21	
1258.96069336	7.03614473343	fe_xxv	1.8505	4.50193e-21	
1258.96069336	7.0763053894	fe_xxv	1.8505	3.74178e-21	
1258.96069336	7.11646604538	fe_xxv	1.8505	3.10997e-21	
1258.96069336	7.15662670135	fe_xxv	1.8505	2.58483e-21	
1258.96069336	7.19678735733	fe_xxv	1.8505	2.14837e-21	
1258.96069336	7.23694801331	fe_xxv	1.8505	1.7856e-21	
1258.96069336	7.27710866928	fe_xxv	1.8505	1.48408e-21	
1258.96069336	7.31726884842	fe_xxv	1.8505	1.23348e-21	
1258.96069336	7.35742950439	fe_xxv	1.8505	1.02519e-21	
1258.96069336	7.39759016037	fe_xxv	1.8505	8.52068e-22	
1258.96069336	7.43775081635	fe_xxv	1.8505	7.0818e-22	
1258.96069336	7.47791147232	fe_xxv	1.8505	5.88589e-22	
1258.96069336	7.5180721283	fe_xxv	1.8505	4.89191e-22	
1258.96069336	7.55823278427	fe_xxv	1.8505	4.06578e-22	
1258.96069336	7.59839344025	fe_xxv	1.8505	3.37915e-22	
1258.96069336	7.63855409622	fe_xxv	1.8505	2.80847e-22	
1258.96069336	7.6787147522	fe_xxv	1.8505	2.33416e-22	
1258.96069336	7.71887540817	fe_xxv	1.8505	1.93994e-22	
1258.96069336	7.75903606415	fe_xxv	1.8505	1.61229e-22	
1258.96069336	7.79919672012	fe_xxv	1.8505	1.33998e-22	
1258.96069336	7.8393573761	fe_xxv	1.8505	1.11365e-22	
1258.96069336	7.87951803207	fe_xxv	1.8505	9.25544e-23	
1258.96069336	7.91967868805	fe_xxv	1.8505	7.69205e-23	
1258.96069336	7.95983934402	fe_xxv	1.8505	6.39269e-23	
1258.96069336	8.0	fe_xxv	1.8505	5.31278e-23	
1320.92285156	-2.0	fe_xxv	1.8505	3.63753e-14	
1320.92285156	-1.95983934402	fe_xxv	1.8505	3.63758e-14	
1320.92285156	-1.91967868805	fe_xxv	1.8505	3.63762e-14	
1320.92285156	-1.87951803207	fe_xxv	1.8505	3.63767e-14	
1320.92285156	-1.8393573761	fe_xxv	1.8505	3.63773e-14	
1320.92285156	-1.79919683933	fe_xxv	1.8505	3.63779e-14	
1320.92285156	-1.75903618336	fe_xxv	1.8505	3.63786e-14	
1320.92285156	-1.71887552738	fe_xxv	1.8505	3.63793e-14	
1320.92285156	-1.67871487141	fe_xxv	1.8505	3.63801e-14	
1320.92285156	-1.63855421543	fe_xxv	1.8505	3.6381e-14	
1320.92285156	-1.59839355946	fe_xxv	1.8505	3.6382e-14	
1320.92285156	-1.55823290348	fe_xxv	1.8505	3.63831e-14	
1320.92285156	-1.51807224751	fe_xxv	1.8505	3.63843e-14	
1320.92285156	-1.47791159153	fe_xxv	1.8505	3.63856e-14	
1320.92285156	-1.43775105476	fe_xxv	1.8505	3.6387e-14	
1320.92285156	-1.39759039879	fe_xxv	1.8505	3.63885e-14	
1320.92285156	-1.35742974281	fe_xxv	1.8505	3.63902e-14	
1320.92285156	-1.31726908684	fe_xxv	1.8505	3.63921e-14	
1320.92285156	-1.27710843086	fe_xxv	1.8505	3.63941e-14	
1320.92285156	-1.23694777489	fe_xxv	1.8505	3.63964e-14	
1320.92285156	-1.19678711891	fe_xxv	1.8505	3.63989e-14	
1320.92285156	-1.15662646294	fe_xxv	1.8505	3.64016e-14	
1320.92285156	-1.11646580696	fe_xxv	1.8505	3.64045e-14	
1320.92285156	-1.0763052702	fe_xxv	1.8505	3.64078e-14	
1320.92285156	-1.03614461422	fe_xxv	1.8505	3.64113e-14	
1320.92285156	-0.995983958244	fe_xxv	1.8505	3.64153e-14	
1320.92285156	-0.955823302269	fe_xxv	1.8505	3.64196e-14	
1320.92285156	-0.915662646294	fe_xxv	1.8505	3.64243e-14	
1320.92285156	-0.875501990318	fe_xxv	1.8505	3.64294e-14	
1320.92285156	-0.835341393948	fe_xxv	1.8505	3.64351e-14	
1320.92285156	-0.795180737972	fe_xxv	1.8505	3.64413e-14	
1320.92285156	-0.755020081997	fe_xxv	1.8505	3.64481e-14	
1320.92285156	-0.714859426022	fe_xxv	1.8505	3.64556e-14	
1320.92285156	-0.674698770046	fe_xxv	1.8505	3.64638e-14	
1320.92285156	-0.634538173676	fe_xxv	1.8505	3.64728e-14	
1320.92285156	-0.5943775177	fe_xxv	1.8505	3.64827e-14	
1320.92285156	-0.554216861725	fe_xxv	1.8505	3.64935e-14	
1320.92285156	-0.51405620575	fe_xxv	1.8505	3.65053e-14	
1320.92285156	-0.473895579576	fe_xxv	1.8505	3.65183e-14	
1320.92285156	-0.433734953403	fe_xxv	1.8505	3.65326e-14	
1320.92285156	-0.393574297428	fe_xxv	1.8505	3.65483e-14	
1320.92285156	-0.353413641453	fe_xxv	1.8505	3.65654e-14	
1320.92285156	-0.31325301528	fe_xxv	1.8505	3.65843e-14	
1320.92285156	-0.273092359304	fe_xxv	1.8505	3.66049e-14	
1320.92285156	-0.232931733131	fe_xxv	1.8505	3.66276e-14	
1320.92285156	-0.192771077156	fe_xxv	1.8505	3.66524e-14	
1320.92285156	-0.152610436082	fe_xxv	1.8505	3.66796e-14	
1320.92285156	-0.112449802458	fe_xxv	1.8505	3.67095e-14	
1320.92285156	-0.0722891539335	fe_xxv	1.8505	3.67423e-14	
1320.92285156	-0.0321285128593	fe_xxv	1.8505	3.67782e-14	
1320.92285156	0.00803212821484	fe_xxv	1.8505	3.68176e-14	
1320.92285156	0.048192769289	fe_xxv	1.8505	3.68608e-14	
1320.92285156	0.0883534103632	fe_xxv	1.8505	3.69081e-14	
1320.92285156	0.128514051437	fe_xxv	1.8505	3.69601e-14	
1320.92285156	0.168674692512	fe_xxv	1.8505	3.7017e-14	
1320.92285156	0.208835348487	fe_xxv	1.8505	3.70794e-14	
1320.92285156	0.248995989561	fe_xxv	1.8505	3.71479e-14	
1320.92285156	0.289156615734	fe_xxv	1.8505	3.72229e-14	
1320.92285156	0.329317271709	fe_xxv	1.8505	3.73051e-14	
1320.92285156	0.369477897882	fe_xxv	1.8505	3.73953e-14	
1320.92285156	0.409638553858	fe_xxv	1.8505	3.74941e-14	
1320.92285156	0.449799209833	fe_xxv	1.8505	3.76024e-14	
1320.92285156	0.489959836006	fe_xxv	1.8505	3.77211e-14	
1320.92285156	0.530120491982	fe_xxv	1.8505	3.78511e-14	
1320.92285156	0.570281147957	fe_xxv	1.8505	3.79936e-14	
1320.92285156	0.610441744328	fe_xxv	1.8505	3.81497e-14	
1320.92285156	0.650602400303	fe_xxv	1.8505	3.83207e-14	
1320.92285156	0.690763056278	fe_xxv	1.8505	3.8508e-14	
1320.92285156	0.730923712254	fe_xxv	1.8505	3.87131e-14	
1320.92285156	0.771084308624	fe_xxv	1.8505	3.89377e-14	
1320.92285156	0.8112449646	fe_xxv	1.8505	3.91835e-14	
1320.92285156	0.851405620575	fe_xxv	1.8505	3.94526e-14	
1320.92285156	0.89156627655	fe_xxv	1.8505	3.9747e-14	
1320.92285156	0.931726932526	fe_xxv	1.8505	4.00691e-14	
1320.92285156	0.971887528896	fe_xxv	1.8505	4.04213e-14	
1320.92285156	1.01204824448	fe_xxv	1.8505	4.08063e-14	
1320.92285156	1.05220878124	fe_xxv	1.8505	4.12271e-14	
1320.92285156	1.09236943722	fe_xxv	1.8505	4.16867e-14	
1320.92285156	1.13253009319	fe_xxv	1.8505	4.21886e-14	
1320.92285156	1.17269074917	fe_xxv	1.8505	4.27362e-14	
1320.92285156	1.21285140514	fe_xxv	1.8505	4.33334e-14	
1320.92285156	1.25301206112	fe_xxv	1.8505	4.39844e-14	
1320.92285156	1.29317271709	fe_xxv	1.8505	4.46933e-14	
1320.92285156	1.33333337307	fe_xxv	1.8505	4.54646e-14	
1320.92285156	1.37349402905	fe_xxv	1.8505	4.63031e-14	
1320.92285156	1.41365456581	fe_xxv	1.8505	4.72136e-14	
1320.92285156	1.45381522179	fe_xxv	1.8505	4.8201e-14	
1320.92285156	1.49397587776	fe_xxv	1.8505	4.92704e-14	
1320.92285156	1.53413653374	fe_xxv	1.8505	5.04266e-14	
1320.92285156	1.57429718971	fe_xxv	1.8505	5.16745e-14	
1320.92285156	1.61445784569	fe_xxv	1.8505	5.30184e-14	
1320.92285156	1.65461850166	fe_xxv	1.8505	5.44624e-14	
1320.92285156	1.69477915764	fe_xxv	1.8505	5.601e-14	
1320.92285156	1.73493981361	fe_xxv	1.8505	5.76634e-14	
1320.92285156	1.77510035038	fe_xxv	1.8505	5.94238e-14	
1320.92285156	1.81526100636	fe_xxv	1.8505	6.12908e-14	
1320.92285156	1.85542166233	fe_xxv	1.8505	6.32619e-14	
1320.92285156	1.89558231831	fe_xxv	1.8505	6.53325e-14	
1320.92285156	1.93574297428	fe_xxv	1.8505	6.74951e-14	
1320.92285156	1.97590363026	fe_xxv	1.8505	6.97388e-14	
1320.92285156	2.01606416702	fe_xxv	1.8505	7.20492e-14	
1320.92285156	2.056224823	fe_xxv	1.8505	7.4408e-14	
1320.92285156	2.09638547897	fe_xxv	1.8505	7.67924e-14	
1320.92285156	2.13654613495	fe_xxv	1.8505	7.91752e-14	
1320.92285156	2.17670679092	fe_xxv	1.8505	8.15249e-14	
1320.92285156	2.2168674469	fe_xxv	1.8505	8.38058e-14	
1320.92285156	2.25702810287	fe_xxv	1.8505	8.59784e-14	
1320.92285156	2.29718875885	fe_xxv	1.8505	8.80006e-14	
1320.92285156	2.33734941483	fe_xxv	1.8505	8.98284e-14	
1320.92285156	2.3775100708	fe_xxv	1.8505	9.1417e-14	
1320.92285156	2.41767072678	fe_xxv	1.8505	9.27227e-14	
1320.92285156	2.45783138275	fe_xxv	1.8505	9.37044e-14	
1320.92285156	2.49799203873	fe_xxv	1.8505	9.43248e-14	
1320.92285156	2.5381526947	fe_xxv	1.8505	9.45524e-14	
1320.92285156	2.57831335068	fe_xxv	1.8505	9.43627e-14	
1320.92285156	2.61847400665	fe_xxv	1.8505	9.3739e-14	
1320.92285156	2.65863442421	fe_xxv	1.8505	9.26737e-14	
1320.92285156	2.69879508018	fe_xxv	1.8505	9.1168e-14	
1320.92285156	2.73895573616	fe_xxv	1.8505	8.92326e-14	
1320.92285156	2.77911639214	fe_xxv	1.8505	8.6887e-14	
1320.92285156	2.81927704811	fe_xxv	1.8505	8.41589e-14	
1320.92285156	2.85943770409	fe_xxv	1.8505	8.10831e-14	
1320.92285156	2.89959836006	fe_xxv	1.8505	7.77009e-14	
1320.92285156	2.93975901604	fe_xxv	1.8505	7.40583e-14	
1320.92285156	2.97991967201	fe_xxv	1.8505	7.02045e-14	
1320.92285156	3.02008032799	fe_xxv	1.8505	6.61912e-14	
1320.92285156	3.06024098396	fe_xxv	1.8505	6.20704e-14	
1320.92285156	3.10040163994	fe_xxv	1.8505	5.78934e-14	
1320.92285156	3.14056229591	fe_xxv	1.8505	5.37096e-14	
1320.92285156	3.18072295189	fe_xxv	1.8505	4.95651e-14	
1320.92285156	3.22088360786	fe_xxv	1.8505	4.55021e-14	
1320.92285156	3.26104426384	fe_xxv	1.8505	4.1558e-14	
1320.92285156	3.30120491982	fe_xxv	1.8505	3.77649e-14	
1320.92285156	3.34136557579	fe_xxv	1.8505	3.41491e-14	
1320.92285156	3.38152599335	fe_xxv	1.8505	3.07314e-14	
1320.92285156	3.42168664932	fe_xxv	1.8505	2.75268e-14	
1320.92285156	3.4618473053	fe_xxv	1.8505	2.45449e-14	
1320.92285156	3.50200796127	fe_xxv	1.8505	2.17906e-14	
1320.92285156	3.54216861725	fe_xxv	1.8505	1.92641e-14	
1320.92285156	3.58232927322	fe_xxv	1.8505	1.69619e-14	
1320.92285156	3.6224899292	fe_xxv	1.8505	1.48773e-14	
1320.92285156	3.66265058517	fe_xxv	1.8505	1.30008e-14	
1320.92285156	3.70281124115	fe_xxv	1.8505	1.13213e-14	
1320.92285156	3.74297189713	fe_xxv	1.8505	9.826e-15	
1320.92285156	3.7831325531	fe_xxv	1.8505	8.50143e-15	
1320.92285156	3.82329320908	fe_xxv	1.8505	7.33361e-15	
1320.92285156	3.86345386505	fe_xxv	1.8505	6.30856e-15	
1320.92285156	3.90361452103	fe_xxv	1.8505	5.41255e-15	
1320.92285156	3.943775177	fe_xxv	1.8505	4.63239e-15	
1320.92285156	3.98393583298	fe_xxv	1.8505	3.95557e-15	
1320.92285156	4.02409648895	fe_xxv	1.8505	3.37038e-15	
1320.92285156	4.06425714493	fe_xxv	1.8505	2.86601e-15	
1320.92285156	4.1044178009	fe_xxv	1.8505	2.43258e-15	
1320.92285156	4.14457845688	fe_xxv	1.8505	2.06111e-15	
1320.92285156	4.18473911285	fe_xxv	1.8505	1.74357e-15	
1320.92285156	4.22489976883	fe_xxv	1.8505	1.47274e-15	
1320.92285156	4.2650604248	fe_xxv	1.8505	1.24227e-15	
1320.92285156	4.30522108078	fe_xxv	1.8505	1.04653e-15	
1320.92285156	4.34538173676	fe_xxv	1.8505	8.80587e-16	
1320.92285156	4.38554239273	fe_xxv	1.8505	7.40153e-16	
1320.92285156	4.42570304871	fe_xxv	1.8505	6.21491e-16	
1320.92285156	4.46586322784	fe_xxv	1.8505	5.21372e-16	
1320.92285156	4.50602388382	fe_xxv	1.8505	4.3701e-16	
1320.92285156	4.54618453979	fe_xxv	1.8505	3.66012e-16	
1320.92285156	4.58634519577	fe_xxv	1.8505	3.06329e-16	
1320.92285156	4.62650585175	fe_xxv	1.8505	2.5621e-16	
1320.92285156	4.66666650772	fe_xxv	1.8505	2.14162e-16	
1320.92285156	4.7068271637	fe_xxv	1.8505	1.78916e-16	
1320.92285156	4.74698781967	fe_xxv	1.8505	1.49396e-16	
1320.92285156	4.78714847565	fe_xxv	1.8505	1.24689e-16	
1320.92285156	4.82730913162	fe_xxv	1.8505	1.04025e-16	
1320.92285156	4.8674697876	fe_xxv	1.8505	8.67529e-17	
1320.92285156	4.90763044357	fe_xxv	1.8505	7.23236e-17	
1320.92285156	4.94779109955	fe_xxv	1.8505	6.02754e-17	
1320.92285156	4.98795175552	fe_xxv	1.8505	5.02202e-17	
1320.92285156	5.0281124115	fe_xxv	1.8505	4.18317e-17	
1320.92285156	5.06827306747	fe_xxv	1.8505	3.48364e-17	
1320.92285156	5.10843372345	fe_xxv	1.8505	2.90049e-17	
1320.92285156	5.14859437943	fe_xxv	1.8505	2.41451e-17	
1320.92285156	5.1887550354	fe_xxv	1.8505	2.00962e-17	
1320.92285156	5.22891569138	fe_xxv	1.8505	1.67237e-17	
1320.92285156	5.26907634735	fe_xxv	1.8505	1.39154e-17	
1320.92285156	5.30923700333	fe_xxv	1.8505	1.15773e-17	
1320.92285156	5.3493976593	fe_xxv	1.8505	9.63097e-18	
1320.92285156	5.38955831528	fe_xxv	1.8505	8.01111e-18	
1320.92285156	5.42971897125	fe_xxv	1.8505	6.66313e-18	
1320.92285156	5.46987962723	fe_xxv	1.8505	5.54155e-18	
1320.92285156	5.5100402832	fe_xxv	1.8505	4.60845e-18	
1320.92285156	5.55020093918	fe_xxv	1.8505	3.83224e-18	
1320.92285156	5.59036159515	fe_xxv	1.8505	3.1866e-18	
1320.92285156	5.63052225113	fe_xxv	1.8505	2.6496e-18	
1320.92285156	5.6706829071	fe_xxv	1.8505	2.20301e-18	
1320.92285156	5.71084356308	fe_xxv	1.8505	1.83162e-18	
1320.92285156	5.75100421906	fe_xxv	1.8505	1.52279e-18	
1320.92285156	5.79116487503	fe_xxv	1.8505	1.266e-18	
1320.92285156	5.83132553101	fe_xxv	1.8505	1.05248e-18	
1320.92285156	5.87148571014	fe_xxv	1.8505	8.7495e-19	
1320.92285156	5.91164636612	fe_xxv	1.8505	7.27348e-19	
1320.92285156	5.95180702209	fe_xxv	1.8505	6.04637e-19	
1320.92285156	5.99196767807	fe_xxv	1.8505	5.02621e-19	
1320.92285156	6.03212833405	fe_xxv	1.8505	4.1781e-19	
1320.92285156	6.07228899002	fe_xxv	1.8505	3.47305e-19	
1320.92285156	6.112449646	fe_xxv	1.8505	2.88694e-19	
1320.92285156	6.15261030197	fe_xxv	1.8505	2.39972e-19	
1320.92285156	6.19277095795	fe_xxv	1.8505	1.99471e-19	
1320.92285156	6.23293161392	fe_xxv	1.8505	1.65804e-19	
1320.92285156	6.2730922699	fe_xxv	1.8505	1.37818e-19	
1320.92285156	6.31325292587	fe_xxv	1.8505	1.14555e-19	
1320.92285156	6.35341358185	fe_xxv	1.8505	9.52178e-20	
1320.92285156	6.39357423782	fe_xxv	1.8505	7.91444e-20	
1320.92285156	6.4337348938	fe_xxv	1.8505	6.57839e-20	
1320.92285156	6.47389554977	fe_xxv	1.8505	5.46786e-20	
1320.92285156	6.51405620575	fe_xxv	1.8505	4.54478e-20	
1320.92285156	6.55421686172	fe_xxv	1.8505	3.77752e-20	
1320.92285156	6.5943775177	fe_xxv	1.8505	3.13978e-20	
1320.92285156	6.63453817368	fe_xxv	1.8505	2.60969e-20	
1320.92285156	6.67469882965	fe_xxv	1.8505	2.16909e-20	
1320.92285156	6.71485948563	fe_xxv	1.8505	1.80288e-20	
1320.92285156	6.7550201416	fe_xxv	1.8505	1.49849e-20	
1320.92285156	6.79518079758	fe_xxv	1.8505	1.24549e-20	
1320.92285156	6.83534145355	fe_xxv	1.8505	1.0352e-20	
1320.92285156	6.87550210953	fe_xxv	1.8505	8.60412e-21	
1320.92285156	6.9156627655	fe_xxv	1.8505	7.15136e-21	
1320.92285156	6.95582342148	fe_xxv	1.8505	5.94389e-21	
1320.92285156	6.99598407745	fe_xxv	1.8505	4.94027e-21	
1320.92285156	7.03614473343	fe_xxv	1.8505	4.10611e-21	
1320.92285156	7.0763053894	fe_xxv	1.8505	3.41279e-21	
1320.92285156	7.11646604538	fe_xxv	1.8505	2.83653e-21	
1320.92285156	7.15662670135	fe_xxv	1.8505	2.35757e-21	
1320.92285156	7.19678735733	fe_xxv	1.8505	1.95948e-21	
1320.92285156	7.23694801331	fe_xxv	1.8505	1.62861e-21	
1320.92285156	7.27710866928	fe_xxv	1.8505	1.3536e-21	
1320.92285156	7.31726884842	fe_xxv	1.8505	1.12503e-21	
1320.92285156	7.35742950439	fe_xxv	1.8505	9.35055e-22	
1320.92285156	7.39759016037	fe_xxv	1.8505	7.77156e-22	
1320.92285156	7.43775081635	fe_xxv	1.8505	6.4592e-22	
1320.92285156	7.47791147232	fe_xxv	1.8505	5.36843e-22	
1320.92285156	7.5180721283	fe_xxv	1.8505	4.46185e-22	
1320.92285156	7.55823278427	fe_xxv	1.8505	3.70835e-22	
1320.92285156	7.59839344025	fe_xxv	1.8505	3.08209e-22	
