temperature	xi	ar_xviii	wavelength	opacity
2466.75610352	2.73895573616	ar_xviii	3.7311	2.48494e-15	
2466.75610352	2.77911639214	ar_xviii	3.7311	2.35212e-15	
2466.75610352	2.81927704811	ar_xviii	3.7311	2.22114e-15	
2466.75610352	2.85943770409	ar_xviii	3.7311	2.0927e-15	
2466.75610352	2.89959836006	ar_xviii	3.7311	1.96738e-15	
2466.75610352	2.93975901604	ar_xviii	3.7311	1.8457e-15	
2466.75610352	2.97991967201	ar_xviii	3.7311	1.72811e-15	
2466.75610352	3.02008032799	ar_xviii	3.7311	1.61496e-15	
2466.75610352	3.06024098396	ar_xviii	3.7311	1.50651e-15	
2466.75610352	3.10040163994	ar_xviii	3.7311	1.40298e-15	
2466.75610352	3.14056229591	ar_xviii	3.7311	1.30449e-15	
2466.75610352	3.18072295189	ar_xviii	3.7311	1.2111e-15	
2466.75610352	3.22088360786	ar_xviii	3.7311	1.12283e-15	
2466.75610352	3.26104426384	ar_xviii	3.7311	1.03964e-15	
2466.75610352	3.30120491982	ar_xviii	3.7311	9.61435e-16	
2466.75610352	3.34136557579	ar_xviii	3.7311	8.88108e-16	
2466.75610352	3.38152599335	ar_xviii	3.7311	8.19512e-16	
2466.75610352	3.42168664932	ar_xviii	3.7311	7.55475e-16	
2466.75610352	3.4618473053	ar_xviii	3.7311	6.95812e-16	
2466.75610352	3.50200796127	ar_xviii	3.7311	6.40324e-16	
2466.75610352	3.54216861725	ar_xviii	3.7311	5.88806e-16	
2466.75610352	3.58232927322	ar_xviii	3.7311	5.41047e-16	
2466.75610352	3.6224899292	ar_xviii	3.7311	4.96834e-16	
2466.75610352	3.66265058517	ar_xviii	3.7311	4.55958e-16	
2466.75610352	3.70281124115	ar_xviii	3.7311	4.18212e-16	
2466.75610352	3.74297189713	ar_xviii	3.7311	3.83394e-16	
2466.75610352	3.7831325531	ar_xviii	3.7311	3.51309e-16	
2466.75610352	3.82329320908	ar_xviii	3.7311	3.21769e-16	
2466.75610352	3.86345386505	ar_xviii	3.7311	2.94597e-16	
2466.75610352	3.90361452103	ar_xviii	3.7311	2.69621e-16	
2466.75610352	3.943775177	ar_xviii	3.7311	2.4668e-16	
2466.75610352	3.98393583298	ar_xviii	3.7311	2.25622e-16	
2466.75610352	4.02409648895	ar_xviii	3.7311	2.06304e-16	
2466.75610352	4.06425714493	ar_xviii	3.7311	1.88592e-16	
2466.75610352	4.1044178009	ar_xviii	3.7311	1.7236e-16	
2466.75610352	4.14457845688	ar_xviii	3.7311	1.57491e-16	
2466.75610352	4.18473911285	ar_xviii	3.7311	1.43876e-16	
2466.75610352	4.22489976883	ar_xviii	3.7311	1.31415e-16	
2466.75610352	4.2650604248	ar_xviii	3.7311	1.20014e-16	
2466.75610352	4.30522108078	ar_xviii	3.7311	1.09585e-16	
2466.75610352	4.34538173676	ar_xviii	3.7311	1.00049e-16	
2466.75610352	4.38554239273	ar_xviii	3.7311	9.13309e-17	
2466.75610352	4.42570304871	ar_xviii	3.7311	8.33632e-17	
2466.75610352	4.46586322784	ar_xviii	3.7311	7.60828e-17	
2466.75610352	4.50602388382	ar_xviii	3.7311	6.94315e-17	
2466.75610352	4.54618453979	ar_xviii	3.7311	6.33561e-17	
2466.75610352	4.58634519577	ar_xviii	3.7311	5.78077e-17	
2466.75610352	4.62650585175	ar_xviii	3.7311	5.27415e-17	
2466.75610352	4.66666650772	ar_xviii	3.7311	4.8116e-17	
2466.75610352	4.7068271637	ar_xviii	3.7311	4.38935e-17	
2466.75610352	4.74698781967	ar_xviii	3.7311	4.00394e-17	
2466.75610352	4.78714847565	ar_xviii	3.7311	3.65219e-17	
2466.75610352	4.82730913162	ar_xviii	3.7311	3.33119e-17	
2466.75610352	4.8674697876	ar_xviii	3.7311	3.03827e-17	
2466.75610352	4.90763044357	ar_xviii	3.7311	2.771e-17	
2466.75610352	4.94779109955	ar_xviii	3.7311	2.52716e-17	
2466.75610352	4.98795175552	ar_xviii	3.7311	2.3047e-17	
2466.75610352	5.0281124115	ar_xviii	3.7311	2.10176e-17	
2466.75610352	5.06827306747	ar_xviii	3.7311	1.91664e-17	
2466.75610352	5.10843372345	ar_xviii	3.7311	1.74779e-17	
2466.75610352	5.14859437943	ar_xviii	3.7311	1.59377e-17	
2466.75610352	5.1887550354	ar_xviii	3.7311	1.4533e-17	
2466.75610352	5.22891569138	ar_xviii	3.7311	1.32519e-17	
2466.75610352	5.26907634735	ar_xviii	3.7311	1.20834e-17	
2466.75610352	5.30923700333	ar_xviii	3.7311	1.10179e-17	
2466.75610352	5.3493976593	ar_xviii	3.7311	1.00461e-17	
2466.75610352	5.38955831528	ar_xviii	3.7311	9.15998e-18	
2466.75610352	5.42971897125	ar_xviii	3.7311	8.35189e-18	
2466.75610352	5.46987962723	ar_xviii	3.7311	7.61502e-18	
2466.75610352	5.5100402832	ar_xviii	3.7311	6.94309e-18	
2466.75610352	5.55020093918	ar_xviii	3.7311	6.33039e-18	
2466.75610352	5.59036159515	ar_xviii	3.7311	5.77172e-18	
2466.75610352	5.63052225113	ar_xviii	3.7311	5.26231e-18	
2466.75610352	5.6706829071	ar_xviii	3.7311	4.79783e-18	
2466.75610352	5.71084356308	ar_xviii	3.7311	4.37431e-18	
2466.75610352	5.75100421906	ar_xviii	3.7311	3.98816e-18	
2466.75610352	5.79116487503	ar_xviii	3.7311	3.63608e-18	
2466.75610352	5.83132553101	ar_xviii	3.7311	3.31507e-18	
2466.75610352	5.87148571014	ar_xviii	3.7311	3.02239e-18	
2466.75610352	5.91164636612	ar_xviii	3.7311	2.75553e-18	
2466.75610352	5.95180702209	ar_xviii	3.7311	2.51222e-18	
2466.75610352	5.99196767807	ar_xviii	3.7311	2.29039e-18	
2466.75610352	6.03212833405	ar_xviii	3.7311	2.08815e-18	
2466.75610352	6.07228899002	ar_xviii	3.7311	1.90375e-18	
2466.75610352	6.112449646	ar_xviii	3.7311	1.73563e-18	
2466.75610352	6.15261030197	ar_xviii	3.7311	1.58236e-18	
2466.75610352	6.19277095795	ar_xviii	3.7311	1.44261e-18	
2466.75610352	6.23293161392	ar_xviii	3.7311	1.31521e-18	
2466.75610352	6.2730922699	ar_xviii	3.7311	1.19905e-18	
2466.75610352	6.31325292587	ar_xviii	3.7311	1.09315e-18	
2466.75610352	6.35341358185	ar_xviii	3.7311	9.96605e-19	
2466.75610352	6.39357423782	ar_xviii	3.7311	9.08581e-19	
2466.75610352	6.4337348938	ar_xviii	3.7311	8.28331e-19	
2466.75610352	6.47389554977	ar_xviii	3.7311	7.55167e-19	
2466.75610352	6.51405620575	ar_xviii	3.7311	6.88464e-19	
2466.75610352	6.55421686172	ar_xviii	3.7311	6.27651e-19	
2466.75610352	6.5943775177	ar_xviii	3.7311	5.72209e-19	
2466.75610352	6.63453817368	ar_xviii	3.7311	5.21663e-19	
2466.75610352	6.67469882965	ar_xviii	3.7311	4.75581e-19	
2466.75610352	6.71485948563	ar_xviii	3.7311	4.33569e-19	
2466.75610352	6.7550201416	ar_xviii	3.7311	3.95267e-19	
2466.75610352	6.79518079758	ar_xviii	3.7311	3.60348e-19	
2466.75610352	6.83534145355	ar_xviii	3.7311	3.28512e-19	
2466.75610352	6.87550210953	ar_xviii	3.7311	2.99489e-19	
2466.75610352	6.9156627655	ar_xviii	3.7311	2.73028e-19	
2466.75610352	6.95582342148	ar_xviii	3.7311	2.48905e-19	
2466.75610352	6.99598407745	ar_xviii	3.7311	2.26912e-19	
2466.75610352	7.03614473343	ar_xviii	3.7311	2.06862e-19	
2466.75610352	7.0763053894	ar_xviii	3.7311	1.88583e-19	
2466.75610352	7.11646604538	ar_xviii	3.7311	1.71918e-19	
2466.75610352	7.15662670135	ar_xviii	3.7311	1.56725e-19	
2466.75610352	7.19678735733	ar_xviii	3.7311	1.42874e-19	
2466.75610352	7.23694801331	ar_xviii	3.7311	1.30246e-19	
2466.75610352	7.27710866928	ar_xviii	3.7311	1.18733e-19	
2466.75610352	7.31726884842	ar_xviii	3.7311	1.08238e-19	
2466.75610352	7.35742950439	ar_xviii	3.7311	9.86695e-20	
2466.75610352	7.39759016037	ar_xviii	3.7311	8.99461e-20	
2466.75610352	7.43775081635	ar_xviii	3.7311	8.19931e-20	
2466.75610352	7.47791147232	ar_xviii	3.7311	7.47427e-20	
2466.75610352	7.5180721283	ar_xviii	3.7311	6.81327e-20	
2466.75610352	7.55823278427	ar_xviii	3.7311	6.21065e-20	
2466.75610352	7.59839344025	ar_xviii	3.7311	5.66126e-20	
2466.75610352	7.63855409622	ar_xviii	3.7311	5.1604e-20	
2466.75610352	7.6787147522	ar_xviii	3.7311	4.70378e-20	
2466.75610352	7.71887540817	ar_xviii	3.7311	4.28749e-20	
2466.75610352	7.75903606415	ar_xviii	3.7311	3.90798e-20	
2466.75610352	7.79919672012	ar_xviii	3.7311	3.562e-20	
2466.75610352	7.8393573761	ar_xviii	3.7311	3.24657e-20	
2466.75610352	7.87951803207	ar_xviii	3.7311	2.95902e-20	
2466.75610352	7.91967868805	ar_xviii	3.7311	2.69686e-20	
2466.75610352	7.95983934402	ar_xviii	3.7311	2.45787e-20	
2466.75610352	8.0	ar_xviii	3.7311	2.23999e-20	
2588.16235352	-2.0	ar_xviii	3.7311	4.48927e-15	
2588.16235352	-1.95983934402	ar_xviii	3.7311	4.48927e-15	
2588.16235352	-1.91967868805	ar_xviii	3.7311	4.48927e-15	
2588.16235352	-1.87951803207	ar_xviii	3.7311	4.48927e-15	
2588.16235352	-1.8393573761	ar_xviii	3.7311	4.48927e-15	
2588.16235352	-1.79919683933	ar_xviii	3.7311	4.48928e-15	
2588.16235352	-1.75903618336	ar_xviii	3.7311	4.48928e-15	
2588.16235352	-1.71887552738	ar_xviii	3.7311	4.48928e-15	
2588.16235352	-1.67871487141	ar_xviii	3.7311	4.48928e-15	
2588.16235352	-1.63855421543	ar_xviii	3.7311	4.48929e-15	
2588.16235352	-1.59839355946	ar_xviii	3.7311	4.48929e-15	
2588.16235352	-1.55823290348	ar_xviii	3.7311	4.48929e-15	
2588.16235352	-1.51807224751	ar_xviii	3.7311	4.4893e-15	
2588.16235352	-1.47791159153	ar_xviii	3.7311	4.4893e-15	
2588.16235352	-1.43775105476	ar_xviii	3.7311	4.48931e-15	
2588.16235352	-1.39759039879	ar_xviii	3.7311	4.48931e-15	
2588.16235352	-1.35742974281	ar_xviii	3.7311	4.48932e-15	
2588.16235352	-1.31726908684	ar_xviii	3.7311	4.48933e-15	
2588.16235352	-1.27710843086	ar_xviii	3.7311	4.48934e-15	
2588.16235352	-1.23694777489	ar_xviii	3.7311	4.48934e-15	
2588.16235352	-1.19678711891	ar_xviii	3.7311	4.48935e-15	
2588.16235352	-1.15662646294	ar_xviii	3.7311	4.48936e-15	
2588.16235352	-1.11646580696	ar_xviii	3.7311	4.48937e-15	
2588.16235352	-1.0763052702	ar_xviii	3.7311	4.48939e-15	
2588.16235352	-1.03614461422	ar_xviii	3.7311	4.4894e-15	
2588.16235352	-0.995983958244	ar_xviii	3.7311	4.48941e-15	
2588.16235352	-0.955823302269	ar_xviii	3.7311	4.48943e-15	
2588.16235352	-0.915662646294	ar_xviii	3.7311	4.48945e-15	
2588.16235352	-0.875501990318	ar_xviii	3.7311	4.48947e-15	
2588.16235352	-0.835341393948	ar_xviii	3.7311	4.48949e-15	
2588.16235352	-0.795180737972	ar_xviii	3.7311	4.48951e-15	
2588.16235352	-0.755020081997	ar_xviii	3.7311	4.48953e-15	
2588.16235352	-0.714859426022	ar_xviii	3.7311	4.48956e-15	
2588.16235352	-0.674698770046	ar_xviii	3.7311	4.48959e-15	
2588.16235352	-0.634538173676	ar_xviii	3.7311	4.48962e-15	
2588.16235352	-0.5943775177	ar_xviii	3.7311	4.48966e-15	
2588.16235352	-0.554216861725	ar_xviii	3.7311	4.4897e-15	
2588.16235352	-0.51405620575	ar_xviii	3.7311	4.48974e-15	
2588.16235352	-0.473895579576	ar_xviii	3.7311	4.48979e-15	
2588.16235352	-0.433734953403	ar_xviii	3.7311	4.48984e-15	
2588.16235352	-0.393574297428	ar_xviii	3.7311	4.4899e-15	
2588.16235352	-0.353413641453	ar_xviii	3.7311	4.48996e-15	
2588.16235352	-0.31325301528	ar_xviii	3.7311	4.49002e-15	
2588.16235352	-0.273092359304	ar_xviii	3.7311	4.4901e-15	
2588.16235352	-0.232931733131	ar_xviii	3.7311	4.49018e-15	
2588.16235352	-0.192771077156	ar_xviii	3.7311	4.49026e-15	
2588.16235352	-0.152610436082	ar_xviii	3.7311	4.49036e-15	
2588.16235352	-0.112449802458	ar_xviii	3.7311	4.49046e-15	
2588.16235352	-0.0722891539335	ar_xviii	3.7311	4.49057e-15	
2588.16235352	-0.0321285128593	ar_xviii	3.7311	4.49069e-15	
2588.16235352	0.00803212821484	ar_xviii	3.7311	4.49082e-15	
2588.16235352	0.048192769289	ar_xviii	3.7311	4.49097e-15	
2588.16235352	0.0883534103632	ar_xviii	3.7311	4.49112e-15	
2588.16235352	0.128514051437	ar_xviii	3.7311	4.49129e-15	
2588.16235352	0.168674692512	ar_xviii	3.7311	4.49147e-15	
2588.16235352	0.208835348487	ar_xviii	3.7311	4.49166e-15	
2588.16235352	0.248995989561	ar_xviii	3.7311	4.49187e-15	
2588.16235352	0.289156615734	ar_xviii	3.7311	4.49209e-15	
2588.16235352	0.329317271709	ar_xviii	3.7311	4.49233e-15	
2588.16235352	0.369477897882	ar_xviii	3.7311	4.49258e-15	
2588.16235352	0.409638553858	ar_xviii	3.7311	4.49285e-15	
2588.16235352	0.449799209833	ar_xviii	3.7311	4.49314e-15	
2588.16235352	0.489959836006	ar_xviii	3.7311	4.49344e-15	
2588.16235352	0.530120491982	ar_xviii	3.7311	4.49376e-15	
2588.16235352	0.570281147957	ar_xviii	3.7311	4.49408e-15	
2588.16235352	0.610441744328	ar_xviii	3.7311	4.49442e-15	
2588.16235352	0.650602400303	ar_xviii	3.7311	4.49477e-15	
2588.16235352	0.690763056278	ar_xviii	3.7311	4.49511e-15	
2588.16235352	0.730923712254	ar_xviii	3.7311	4.49546e-15	
2588.16235352	0.771084308624	ar_xviii	3.7311	4.49579e-15	
2588.16235352	0.8112449646	ar_xviii	3.7311	4.49611e-15	
2588.16235352	0.851405620575	ar_xviii	3.7311	4.4964e-15	
2588.16235352	0.89156627655	ar_xviii	3.7311	4.49664e-15	
2588.16235352	0.931726932526	ar_xviii	3.7311	4.49682e-15	
2588.16235352	0.971887528896	ar_xviii	3.7311	4.49691e-15	
2588.16235352	1.01204824448	ar_xviii	3.7311	4.4969e-15	
2588.16235352	1.05220878124	ar_xviii	3.7311	4.49674e-15	
2588.16235352	1.09236943722	ar_xviii	3.7311	4.49641e-15	
2588.16235352	1.13253009319	ar_xviii	3.7311	4.49584e-15	
2588.16235352	1.17269074917	ar_xviii	3.7311	4.495e-15	
2588.16235352	1.21285140514	ar_xviii	3.7311	4.49381e-15	
2588.16235352	1.25301206112	ar_xviii	3.7311	4.4922e-15	
2588.16235352	1.29317271709	ar_xviii	3.7311	4.49007e-15	
2588.16235352	1.33333337307	ar_xviii	3.7311	4.48733e-15	
2588.16235352	1.37349402905	ar_xviii	3.7311	4.48385e-15	
2588.16235352	1.41365456581	ar_xviii	3.7311	4.47949e-15	
2588.16235352	1.45381522179	ar_xviii	3.7311	4.47409e-15	
2588.16235352	1.49397587776	ar_xviii	3.7311	4.46747e-15	
2588.16235352	1.53413653374	ar_xviii	3.7311	4.45943e-15	
2588.16235352	1.57429718971	ar_xviii	3.7311	4.44972e-15	
2588.16235352	1.61445784569	ar_xviii	3.7311	4.4381e-15	
2588.16235352	1.65461850166	ar_xviii	3.7311	4.42429e-15	
2588.16235352	1.69477915764	ar_xviii	3.7311	4.40797e-15	
2588.16235352	1.73493981361	ar_xviii	3.7311	4.38881e-15	
2588.16235352	1.77510035038	ar_xviii	3.7311	4.36646e-15	
2588.16235352	1.81526100636	ar_xviii	3.7311	4.34056e-15	
2588.16235352	1.85542166233	ar_xviii	3.7311	4.3107e-15	
2588.16235352	1.89558231831	ar_xviii	3.7311	4.27652e-15	
2588.16235352	1.93574297428	ar_xviii	3.7311	4.23762e-15	
2588.16235352	1.97590363026	ar_xviii	3.7311	4.19362e-15	
2588.16235352	2.01606416702	ar_xviii	3.7311	4.14419e-15	
2588.16235352	2.056224823	ar_xviii	3.7311	4.089e-15	
2588.16235352	2.09638547897	ar_xviii	3.7311	4.02779e-15	
2588.16235352	2.13654613495	ar_xviii	3.7311	3.96036e-15	
2588.16235352	2.17670679092	ar_xviii	3.7311	3.88658e-15	
2588.16235352	2.2168674469	ar_xviii	3.7311	3.8064e-15	
2588.16235352	2.25702810287	ar_xviii	3.7311	3.71987e-15	
2588.16235352	2.29718875885	ar_xviii	3.7311	3.62714e-15	
2588.16235352	2.33734941483	ar_xviii	3.7311	3.52846e-15	
2588.16235352	2.3775100708	ar_xviii	3.7311	3.42418e-15	
2588.16235352	2.41767072678	ar_xviii	3.7311	3.31476e-15	
2588.16235352	2.45783138275	ar_xviii	3.7311	3.20074e-15	
2588.16235352	2.49799203873	ar_xviii	3.7311	3.08273e-15	
2588.16235352	2.5381526947	ar_xviii	3.7311	2.96142e-15	
2588.16235352	2.57831335068	ar_xviii	3.7311	2.83756e-15	
2588.16235352	2.61847400665	ar_xviii	3.7311	2.71189e-15	
2588.16235352	2.65863442421	ar_xviii	3.7311	2.58522e-15	
2588.16235352	2.69879508018	ar_xviii	3.7311	2.4583e-15	
2588.16235352	2.73895573616	ar_xviii	3.7311	2.33189e-15	
2588.16235352	2.77911639214	ar_xviii	3.7311	2.2067e-15	
2588.16235352	2.81927704811	ar_xviii	3.7311	2.0834e-15	
2588.16235352	2.85943770409	ar_xviii	3.7311	1.9626e-15	
2588.16235352	2.89959836006	ar_xviii	3.7311	1.84483e-15	
2588.16235352	2.93975901604	ar_xviii	3.7311	1.73056e-15	
2588.16235352	2.97991967201	ar_xviii	3.7311	1.62018e-15	
2588.16235352	3.02008032799	ar_xviii	3.7311	1.51401e-15	
2588.16235352	3.06024098396	ar_xviii	3.7311	1.4123e-15	
2588.16235352	3.10040163994	ar_xviii	3.7311	1.31521e-15	
2588.16235352	3.14056229591	ar_xviii	3.7311	1.22287e-15	
2588.16235352	3.18072295189	ar_xviii	3.7311	1.13533e-15	
2588.16235352	3.22088360786	ar_xviii	3.7311	1.05259e-15	
2588.16235352	3.26104426384	ar_xviii	3.7311	9.74615e-16	
2588.16235352	3.30120491982	ar_xviii	3.7311	9.01323e-16	
2588.16235352	3.34136557579	ar_xviii	3.7311	8.32601e-16	
2588.16235352	3.38152599335	ar_xviii	3.7311	7.68312e-16	
2588.16235352	3.42168664932	ar_xviii	3.7311	7.08295e-16	
2588.16235352	3.4618473053	ar_xviii	3.7311	6.52377e-16	
2588.16235352	3.50200796127	ar_xviii	3.7311	6.00371e-16	
2588.16235352	3.54216861725	ar_xviii	3.7311	5.52083e-16	
2588.16235352	3.58232927322	ar_xviii	3.7311	5.07317e-16	
2588.16235352	3.6224899292	ar_xviii	3.7311	4.65874e-16	
2588.16235352	3.66265058517	ar_xviii	3.7311	4.27557e-16	
2588.16235352	3.70281124115	ar_xviii	3.7311	3.92172e-16	
2588.16235352	3.74297189713	ar_xviii	3.7311	3.5953e-16	
2588.16235352	3.7831325531	ar_xviii	3.7311	3.2945e-16	
2588.16235352	3.82329320908	ar_xviii	3.7311	3.01755e-16	
2588.16235352	3.86345386505	ar_xviii	3.7311	2.76279e-16	
2588.16235352	3.90361452103	ar_xviii	3.7311	2.52861e-16	
2588.16235352	3.943775177	ar_xviii	3.7311	2.3135e-16	
2588.16235352	3.98393583298	ar_xviii	3.7311	2.11605e-16	
2588.16235352	4.02409648895	ar_xviii	3.7311	1.9349e-16	
2588.16235352	4.06425714493	ar_xviii	3.7311	1.7688e-16	
2588.16235352	4.1044178009	ar_xviii	3.7311	1.61658e-16	
2588.16235352	4.14457845688	ar_xviii	3.7311	1.47714e-16	
2588.16235352	4.18473911285	ar_xviii	3.7311	1.34947e-16	
2588.16235352	4.22489976883	ar_xviii	3.7311	1.2326e-16	
2588.16235352	4.2650604248	ar_xviii	3.7311	1.12567e-16	
2588.16235352	4.30522108078	ar_xviii	3.7311	1.02787e-16	
2588.16235352	4.34538173676	ar_xviii	3.7311	9.38428e-17	
2588.16235352	4.38554239273	ar_xviii	3.7311	8.56664e-17	
2588.16235352	4.42570304871	ar_xviii	3.7311	7.81935e-17	
2588.16235352	4.46586322784	ar_xviii	3.7311	7.1365e-17	
2588.16235352	4.50602388382	ar_xviii	3.7311	6.51265e-17	
2588.16235352	4.54618453979	ar_xviii	3.7311	5.94281e-17	
2588.16235352	4.58634519577	ar_xviii	3.7311	5.4224e-17	
2588.16235352	4.62650585175	ar_xviii	3.7311	4.94721e-17	
2588.16235352	4.66666650772	ar_xviii	3.7311	4.51335e-17	
2588.16235352	4.7068271637	ar_xviii	3.7311	4.1173e-17	
2588.16235352	4.74698781967	ar_xviii	3.7311	3.75579e-17	
2588.16235352	4.78714847565	ar_xviii	3.7311	3.42584e-17	
2588.16235352	4.82730913162	ar_xviii	3.7311	3.12474e-17	
2588.16235352	4.8674697876	ar_xviii	3.7311	2.84999e-17	
2588.16235352	4.90763044357	ar_xviii	3.7311	2.59929e-17	
2588.16235352	4.94779109955	ar_xviii	3.7311	2.37056e-17	
2588.16235352	4.98795175552	ar_xviii	3.7311	2.16189e-17	
2588.16235352	5.0281124115	ar_xviii	3.7311	1.97153e-17	
2588.16235352	5.06827306747	ar_xviii	3.7311	1.79789e-17	
2588.16235352	5.10843372345	ar_xviii	3.7311	1.6395e-17	
2588.16235352	5.14859437943	ar_xviii	3.7311	1.49503e-17	
2588.16235352	5.1887550354	ar_xviii	3.7311	1.36326e-17	
2588.16235352	5.22891569138	ar_xviii	3.7311	1.24308e-17	
2588.16235352	5.26907634735	ar_xviii	3.7311	1.13348e-17	
2588.16235352	5.30923700333	ar_xviii	3.7311	1.03353e-17	
2588.16235352	5.3493976593	ar_xviii	3.7311	9.42375e-18	
2588.16235352	5.38955831528	ar_xviii	3.7311	8.59251e-18	
2588.16235352	5.42971897125	ar_xviii	3.7311	7.83449e-18	
2588.16235352	5.46987962723	ar_xviii	3.7311	7.14327e-18	
2588.16235352	5.5100402832	ar_xviii	3.7311	6.51297e-18	
2588.16235352	5.55020093918	ar_xviii	3.7311	5.93823e-18	
2588.16235352	5.59036159515	ar_xviii	3.7311	5.41417e-18	
2588.16235352	5.63052225113	ar_xviii	3.7311	4.93632e-18	
2588.16235352	5.6706829071	ar_xviii	3.7311	4.50061e-18	
2588.16235352	5.71084356308	ar_xviii	3.7311	4.10334e-18	
2588.16235352	5.75100421906	ar_xviii	3.7311	3.74111e-18	
2588.16235352	5.79116487503	ar_xviii	3.7311	3.41084e-18	
2588.16235352	5.83132553101	ar_xviii	3.7311	3.10972e-18	
2588.16235352	5.87148571014	ar_xviii	3.7311	2.83516e-18	
2588.16235352	5.91164636612	ar_xviii	3.7311	2.58484e-18	
2588.16235352	5.95180702209	ar_xviii	3.7311	2.35661e-18	
2588.16235352	5.99196767807	ar_xviii	3.7311	2.14852e-18	
2588.16235352	6.03212833405	ar_xviii	3.7311	1.9588e-18	
2588.16235352	6.07228899002	ar_xviii	3.7311	1.78583e-18	
2588.16235352	6.112449646	ar_xviii	3.7311	1.62812e-18	
2588.16235352	6.15261030197	ar_xviii	3.7311	1.48434e-18	
2588.16235352	6.19277095795	ar_xviii	3.7311	1.35326e-18	
2588.16235352	6.23293161392	ar_xviii	3.7311	1.23374e-18	
2588.16235352	6.2730922699	ar_xviii	3.7311	1.12478e-18	
2588.16235352	6.31325292587	ar_xviii	3.7311	1.02544e-18	
2588.16235352	6.35341358185	ar_xviii	3.7311	9.34875e-19	
2588.16235352	6.39357423782	ar_xviii	3.7311	8.52304e-19	
2588.16235352	6.4337348938	ar_xviii	3.7311	7.77024e-19	
2588.16235352	6.47389554977	ar_xviii	3.7311	7.08392e-19	
2588.16235352	6.51405620575	ar_xviii	3.7311	6.45821e-19	
2588.16235352	6.55421686172	ar_xviii	3.7311	5.88776e-19	
2588.16235352	6.5943775177	ar_xviii	3.7311	5.36768e-19	
2588.16235352	6.63453817368	ar_xviii	3.7311	4.89353e-19	
2588.16235352	6.67469882965	ar_xviii	3.7311	4.46126e-19	
2588.16235352	6.71485948563	ar_xviii	3.7311	4.06716e-19	
2588.16235352	6.7550201416	ar_xviii	3.7311	3.70786e-19	
2588.16235352	6.79518079758	ar_xviii	3.7311	3.3803e-19	
2588.16235352	6.83534145355	ar_xviii	3.7311	3.08167e-19	
2588.16235352	6.87550210953	ar_xviii	3.7311	2.80941e-19	
2588.16235352	6.9156627655	ar_xviii	3.7311	2.5612e-19	
2588.16235352	6.95582342148	ar_xviii	3.7311	2.33491e-19	
2588.16235352	6.99598407745	ar_xviii	3.7311	2.12861e-19	
2588.16235352	7.03614473343	ar_xviii	3.7311	1.94052e-19	
2588.16235352	7.0763053894	ar_xviii	3.7311	1.76905e-19	
2588.16235352	7.11646604538	ar_xviii	3.7311	1.61273e-19	
2588.16235352	7.15662670135	ar_xviii	3.7311	1.47021e-19	
2588.16235352	7.19678735733	ar_xviii	3.7311	1.34028e-19	
2588.16235352	7.23694801331	ar_xviii	3.7311	1.22182e-19	
2588.16235352	7.27710866928	ar_xviii	3.7311	1.11383e-19	
2588.16235352	7.31726884842	ar_xviii	3.7311	1.01537e-19	
2588.16235352	7.35742950439	ar_xviii	3.7311	9.25615e-20	
2588.16235352	7.39759016037	ar_xviii	3.7311	8.43784e-20	
2588.16235352	7.43775081635	ar_xviii	3.7311	7.69182e-20	
2588.16235352	7.47791147232	ar_xviii	3.7311	7.01168e-20	
2588.16235352	7.5180721283	ar_xviii	3.7311	6.39162e-20	
2588.16235352	7.55823278427	ar_xviii	3.7311	5.82633e-20	
2588.16235352	7.59839344025	ar_xviii	3.7311	5.31097e-20	
2588.16235352	7.63855409622	ar_xviii	3.7311	4.84114e-20	
2588.16235352	7.6787147522	ar_xviii	3.7311	4.4128e-20	
2588.16235352	7.71887540817	ar_xviii	3.7311	4.0223e-20	
2588.16235352	7.75903606415	ar_xviii	3.7311	3.6663e-20	
2588.16235352	7.79919672012	ar_xviii	3.7311	3.34174e-20	
2588.16235352	7.8393573761	ar_xviii	3.7311	3.04586e-20	
2588.16235352	7.87951803207	ar_xviii	3.7311	2.77611e-20	
2588.16235352	7.91967868805	ar_xviii	3.7311	2.53019e-20	
2588.16235352	7.95983934402	ar_xviii	3.7311	2.306e-20	
2588.16235352	8.0	ar_xviii	3.7311	2.10162e-20	
2715.54370117	-2.0	ar_xviii	3.7311	4.39301e-15	
2715.54370117	-1.95983934402	ar_xviii	3.7311	4.393e-15	
2715.54370117	-1.91967868805	ar_xviii	3.7311	4.393e-15	
2715.54370117	-1.87951803207	ar_xviii	3.7311	4.393e-15	
2715.54370117	-1.8393573761	ar_xviii	3.7311	4.393e-15	
2715.54370117	-1.79919683933	ar_xviii	3.7311	4.393e-15	
2715.54370117	-1.75903618336	ar_xviii	3.7311	4.393e-15	
2715.54370117	-1.71887552738	ar_xviii	3.7311	4.39299e-15	
2715.54370117	-1.67871487141	ar_xviii	3.7311	4.39299e-15	
2715.54370117	-1.63855421543	ar_xviii	3.7311	4.39299e-15	
2715.54370117	-1.59839355946	ar_xviii	3.7311	4.39299e-15	
2715.54370117	-1.55823290348	ar_xviii	3.7311	4.39299e-15	
2715.54370117	-1.51807224751	ar_xviii	3.7311	4.39298e-15	
2715.54370117	-1.47791159153	ar_xviii	3.7311	4.39298e-15	
2715.54370117	-1.43775105476	ar_xviii	3.7311	4.39298e-15	
2715.54370117	-1.39759039879	ar_xviii	3.7311	4.39297e-15	
