temperature	xi	si_iii	wavelength	opacity
0.524608492851	6.99598407745	si_iii	1206.5	0.0	
0.524608492851	7.03614473343	si_iii	1206.5	0.0	
0.524608492851	7.0763053894	si_iii	1206.5	0.0	
0.524608492851	7.11646604538	si_iii	1206.5	0.0	
0.524608492851	7.15662670135	si_iii	1206.5	0.0	
0.524608492851	7.19678735733	si_iii	1206.5	0.0	
0.524608492851	7.23694801331	si_iii	1206.5	0.0	
0.524608492851	7.27710866928	si_iii	1206.5	0.0	
0.524608492851	7.31726884842	si_iii	1206.5	0.0	
0.524608492851	7.35742950439	si_iii	1206.5	0.0	
0.524608492851	7.39759016037	si_iii	1206.5	0.0	
0.524608492851	7.43775081635	si_iii	1206.5	0.0	
0.524608492851	7.47791147232	si_iii	1206.5	0.0	
0.524608492851	7.5180721283	si_iii	1206.5	0.0	
0.524608492851	7.55823278427	si_iii	1206.5	0.0	
0.524608492851	7.59839344025	si_iii	1206.5	0.0	
0.524608492851	7.63855409622	si_iii	1206.5	0.0	
0.524608492851	7.6787147522	si_iii	1206.5	0.0	
0.524608492851	7.71887540817	si_iii	1206.5	0.0	
0.524608492851	7.75903606415	si_iii	1206.5	0.0	
0.524608492851	7.79919672012	si_iii	1206.5	0.0	
0.524608492851	7.8393573761	si_iii	1206.5	0.0	
0.524608492851	7.87951803207	si_iii	1206.5	0.0	
0.524608492851	7.91967868805	si_iii	1206.5	0.0	
0.524608492851	7.95983934402	si_iii	1206.5	0.0	
0.524608492851	8.0	si_iii	1206.5	0.0	
0.55042809248	-2.0	si_iii	1206.5	1.94092e-10	
0.55042809248	-1.95983934402	si_iii	1206.5	2.31529e-10	
0.55042809248	-1.91967868805	si_iii	1206.5	2.76035e-10	
0.55042809248	-1.87951803207	si_iii	1206.5	3.28847e-10	
0.55042809248	-1.8393573761	si_iii	1206.5	3.91376e-10	
0.55042809248	-1.79919683933	si_iii	1206.5	4.65204e-10	
0.55042809248	-1.75903618336	si_iii	1206.5	5.52072e-10	
0.55042809248	-1.71887552738	si_iii	1206.5	6.53852e-10	
0.55042809248	-1.67871487141	si_iii	1206.5	7.72481e-10	
0.55042809248	-1.63855421543	si_iii	1206.5	9.09857e-10	
0.55042809248	-1.59839355946	si_iii	1206.5	1.06768e-09	
0.55042809248	-1.55823290348	si_iii	1206.5	1.24724e-09	
0.55042809248	-1.51807224751	si_iii	1206.5	1.44908e-09	
0.55042809248	-1.47791159153	si_iii	1206.5	1.67262e-09	
0.55042809248	-1.43775105476	si_iii	1206.5	1.91573e-09	
0.55042809248	-1.39759039879	si_iii	1206.5	2.17426e-09	
0.55042809248	-1.35742974281	si_iii	1206.5	2.44166e-09	
0.55042809248	-1.31726908684	si_iii	1206.5	2.70881e-09	
0.55042809248	-1.27710843086	si_iii	1206.5	2.96419e-09	
0.55042809248	-1.23694777489	si_iii	1206.5	3.19453e-09	
0.55042809248	-1.19678711891	si_iii	1206.5	3.38589e-09	
0.55042809248	-1.15662646294	si_iii	1206.5	3.52524e-09	
0.55042809248	-1.11646580696	si_iii	1206.5	3.60208e-09	
0.55042809248	-1.0763052702	si_iii	1206.5	3.60986e-09	
0.55042809248	-1.03614461422	si_iii	1206.5	3.54695e-09	
0.55042809248	-0.995983958244	si_iii	1206.5	3.41678e-09	
0.55042809248	-0.955823302269	si_iii	1206.5	3.22734e-09	
0.55042809248	-0.915662646294	si_iii	1206.5	2.99011e-09	
0.55042809248	-0.875501990318	si_iii	1206.5	2.71864e-09	
0.55042809248	-0.835341393948	si_iii	1206.5	2.42714e-09	
0.55042809248	-0.795180737972	si_iii	1206.5	2.1292e-09	
0.55042809248	-0.755020081997	si_iii	1206.5	1.83678e-09	
0.55042809248	-0.714859426022	si_iii	1206.5	1.55957e-09	
0.55042809248	-0.674698770046	si_iii	1206.5	1.30459e-09	
0.55042809248	-0.634538173676	si_iii	1206.5	1.07628e-09	
0.55042809248	-0.5943775177	si_iii	1206.5	8.76646e-10	
0.55042809248	-0.554216861725	si_iii	1206.5	7.05769e-10	
0.55042809248	-0.51405620575	si_iii	1206.5	5.62236e-10	
0.55042809248	-0.473895579576	si_iii	1206.5	4.43665e-10	
0.55042809248	-0.433734953403	si_iii	1206.5	3.47141e-10	
0.55042809248	-0.393574297428	si_iii	1206.5	2.69566e-10	
0.55042809248	-0.353413641453	si_iii	1206.5	2.07914e-10	
0.55042809248	-0.31325301528	si_iii	1206.5	1.59392e-10	
0.55042809248	-0.273092359304	si_iii	1206.5	1.21528e-10	
0.55042809248	-0.232931733131	si_iii	1206.5	9.21988e-11	
0.55042809248	-0.192771077156	si_iii	1206.5	6.96289e-11	
0.55042809248	-0.152610436082	si_iii	1206.5	5.23609e-11	
0.55042809248	-0.112449802458	si_iii	1206.5	3.92178e-11	
0.55042809248	-0.0722891539335	si_iii	1206.5	2.92615e-11	
0.55042809248	-0.0321285128593	si_iii	1206.5	2.17522e-11	
0.55042809248	0.00803212821484	si_iii	1206.5	1.61115e-11	
0.55042809248	0.048192769289	si_iii	1206.5	1.1891e-11	
0.55042809248	0.0883534103632	si_iii	1206.5	8.745e-12	
0.55042809248	0.128514051437	si_iii	1206.5	6.4085e-12	
0.55042809248	0.168674692512	si_iii	1206.5	4.67952e-12	
0.55042809248	0.208835348487	si_iii	1206.5	3.40473e-12	
0.55042809248	0.248995989561	si_iii	1206.5	2.46823e-12	
0.55042809248	0.289156615734	si_iii	1206.5	1.78276e-12	
0.55042809248	0.329317271709	si_iii	1206.5	1.28288e-12	
0.55042809248	0.369477897882	si_iii	1206.5	9.19704e-13	
0.55042809248	0.409638553858	si_iii	1206.5	6.56848e-13	
0.55042809248	0.449799209833	si_iii	1206.5	4.67325e-13	
0.55042809248	0.489959836006	si_iii	1206.5	3.31206e-13	
0.55042809248	0.530120491982	si_iii	1206.5	2.33824e-13	
0.55042809248	0.570281147957	si_iii	1206.5	1.64431e-13	
0.55042809248	0.610441744328	si_iii	1206.5	1.15178e-13	
0.55042809248	0.650602400303	si_iii	1206.5	8.03604e-14	
0.55042809248	0.690763056278	si_iii	1206.5	5.58461e-14	
0.55042809248	0.730923712254	si_iii	1206.5	3.8656e-14	
0.55042809248	0.771084308624	si_iii	1206.5	2.66508e-14	
0.55042809248	0.8112449646	si_iii	1206.5	1.83007e-14	
0.55042809248	0.851405620575	si_iii	1206.5	1.25167e-14	
0.55042809248	0.89156627655	si_iii	1206.5	8.52638e-15	
0.55042809248	0.931726932526	si_iii	1206.5	5.78494e-15	
0.55042809248	0.971887528896	si_iii	1206.5	3.9092e-15	
0.55042809248	1.01204824448	si_iii	1206.5	2.63105e-15	
0.55042809248	1.05220878124	si_iii	1206.5	1.76369e-15	
0.55042809248	1.09236943722	si_iii	1206.5	1.17751e-15	
0.55042809248	1.13253009319	si_iii	1206.5	7.82991e-16	
0.55042809248	1.17269074917	si_iii	1206.5	5.18554e-16	
0.55042809248	1.21285140514	si_iii	1206.5	3.42039e-16	
0.55042809248	1.25301206112	si_iii	1206.5	2.24698e-16	
0.55042809248	1.29317271709	si_iii	1206.5	1.47014e-16	
0.55042809248	1.33333337307	si_iii	1206.5	9.57966e-17	
0.55042809248	1.37349402905	si_iii	1206.5	6.21678e-17	
0.55042809248	1.41365456581	si_iii	1206.5	4.01785e-17	
0.55042809248	1.45381522179	si_iii	1206.5	2.58596e-17	
0.55042809248	1.49397587776	si_iii	1206.5	1.65741e-17	
0.55042809248	1.53413653374	si_iii	1206.5	1.05779e-17	
0.55042809248	1.57429718971	si_iii	1206.5	6.72201e-18	
0.55042809248	1.61445784569	si_iii	1206.5	4.253e-18	
0.55042809248	1.65461850166	si_iii	1206.5	2.67882e-18	
0.55042809248	1.69477915764	si_iii	1206.5	1.67955e-18	
0.55042809248	1.73493981361	si_iii	1206.5	0.0	
0.55042809248	1.77510035038	si_iii	1206.5	0.0	
0.55042809248	1.81526100636	si_iii	1206.5	0.0	
0.55042809248	1.85542166233	si_iii	1206.5	0.0	
0.55042809248	1.89558231831	si_iii	1206.5	0.0	
0.55042809248	1.93574297428	si_iii	1206.5	0.0	
0.55042809248	1.97590363026	si_iii	1206.5	0.0	
0.55042809248	2.01606416702	si_iii	1206.5	0.0	
0.55042809248	2.056224823	si_iii	1206.5	0.0	
0.55042809248	2.09638547897	si_iii	1206.5	0.0	
0.55042809248	2.13654613495	si_iii	1206.5	0.0	
0.55042809248	2.17670679092	si_iii	1206.5	0.0	
0.55042809248	2.2168674469	si_iii	1206.5	0.0	
0.55042809248	2.25702810287	si_iii	1206.5	0.0	
0.55042809248	2.29718875885	si_iii	1206.5	0.0	
0.55042809248	2.33734941483	si_iii	1206.5	0.0	
0.55042809248	2.3775100708	si_iii	1206.5	0.0	
0.55042809248	2.41767072678	si_iii	1206.5	0.0	
0.55042809248	2.45783138275	si_iii	1206.5	0.0	
0.55042809248	2.49799203873	si_iii	1206.5	0.0	
0.55042809248	2.5381526947	si_iii	1206.5	0.0	
0.55042809248	2.57831335068	si_iii	1206.5	0.0	
0.55042809248	2.61847400665	si_iii	1206.5	0.0	
0.55042809248	2.65863442421	si_iii	1206.5	0.0	
0.55042809248	2.69879508018	si_iii	1206.5	0.0	
0.55042809248	2.73895573616	si_iii	1206.5	0.0	
0.55042809248	2.77911639214	si_iii	1206.5	0.0	
0.55042809248	2.81927704811	si_iii	1206.5	0.0	
0.55042809248	2.85943770409	si_iii	1206.5	0.0	
0.55042809248	2.89959836006	si_iii	1206.5	0.0	
0.55042809248	2.93975901604	si_iii	1206.5	0.0	
0.55042809248	2.97991967201	si_iii	1206.5	0.0	
0.55042809248	3.02008032799	si_iii	1206.5	0.0	
0.55042809248	3.06024098396	si_iii	1206.5	0.0	
0.55042809248	3.10040163994	si_iii	1206.5	0.0	
0.55042809248	3.14056229591	si_iii	1206.5	0.0	
0.55042809248	3.18072295189	si_iii	1206.5	0.0	
0.55042809248	3.22088360786	si_iii	1206.5	0.0	
0.55042809248	3.26104426384	si_iii	1206.5	0.0	
0.55042809248	3.30120491982	si_iii	1206.5	0.0	
0.55042809248	3.34136557579	si_iii	1206.5	0.0	
0.55042809248	3.38152599335	si_iii	1206.5	0.0	
0.55042809248	3.42168664932	si_iii	1206.5	0.0	
0.55042809248	3.4618473053	si_iii	1206.5	0.0	
0.55042809248	3.50200796127	si_iii	1206.5	0.0	
0.55042809248	3.54216861725	si_iii	1206.5	0.0	
0.55042809248	3.58232927322	si_iii	1206.5	0.0	
0.55042809248	3.6224899292	si_iii	1206.5	0.0	
0.55042809248	3.66265058517	si_iii	1206.5	0.0	
0.55042809248	3.70281124115	si_iii	1206.5	0.0	
0.55042809248	3.74297189713	si_iii	1206.5	0.0	
0.55042809248	3.7831325531	si_iii	1206.5	0.0	
0.55042809248	3.82329320908	si_iii	1206.5	0.0	
0.55042809248	3.86345386505	si_iii	1206.5	0.0	
0.55042809248	3.90361452103	si_iii	1206.5	0.0	
0.55042809248	3.943775177	si_iii	1206.5	0.0	
0.55042809248	3.98393583298	si_iii	1206.5	0.0	
0.55042809248	4.02409648895	si_iii	1206.5	0.0	
0.55042809248	4.06425714493	si_iii	1206.5	0.0	
0.55042809248	4.1044178009	si_iii	1206.5	0.0	
0.55042809248	4.14457845688	si_iii	1206.5	0.0	
0.55042809248	4.18473911285	si_iii	1206.5	0.0	
0.55042809248	4.22489976883	si_iii	1206.5	0.0	
0.55042809248	4.2650604248	si_iii	1206.5	0.0	
0.55042809248	4.30522108078	si_iii	1206.5	0.0	
0.55042809248	4.34538173676	si_iii	1206.5	0.0	
0.55042809248	4.38554239273	si_iii	1206.5	0.0	
0.55042809248	4.42570304871	si_iii	1206.5	0.0	
0.55042809248	4.46586322784	si_iii	1206.5	0.0	
0.55042809248	4.50602388382	si_iii	1206.5	0.0	
0.55042809248	4.54618453979	si_iii	1206.5	0.0	
0.55042809248	4.58634519577	si_iii	1206.5	0.0	
0.55042809248	4.62650585175	si_iii	1206.5	0.0	
0.55042809248	4.66666650772	si_iii	1206.5	0.0	
0.55042809248	4.7068271637	si_iii	1206.5	0.0	
0.55042809248	4.74698781967	si_iii	1206.5	0.0	
0.55042809248	4.78714847565	si_iii	1206.5	0.0	
0.55042809248	4.82730913162	si_iii	1206.5	0.0	
0.55042809248	4.8674697876	si_iii	1206.5	0.0	
0.55042809248	4.90763044357	si_iii	1206.5	0.0	
0.55042809248	4.94779109955	si_iii	1206.5	0.0	
0.55042809248	4.98795175552	si_iii	1206.5	0.0	
0.55042809248	5.0281124115	si_iii	1206.5	0.0	
0.55042809248	5.06827306747	si_iii	1206.5	0.0	
0.55042809248	5.10843372345	si_iii	1206.5	0.0	
0.55042809248	5.14859437943	si_iii	1206.5	0.0	
0.55042809248	5.1887550354	si_iii	1206.5	0.0	
0.55042809248	5.22891569138	si_iii	1206.5	0.0	
0.55042809248	5.26907634735	si_iii	1206.5	0.0	
0.55042809248	5.30923700333	si_iii	1206.5	0.0	
0.55042809248	5.3493976593	si_iii	1206.5	0.0	
0.55042809248	5.38955831528	si_iii	1206.5	0.0	
0.55042809248	5.42971897125	si_iii	1206.5	0.0	
0.55042809248	5.46987962723	si_iii	1206.5	0.0	
0.55042809248	5.5100402832	si_iii	1206.5	0.0	
0.55042809248	5.55020093918	si_iii	1206.5	0.0	
0.55042809248	5.59036159515	si_iii	1206.5	0.0	
0.55042809248	5.63052225113	si_iii	1206.5	0.0	
0.55042809248	5.6706829071	si_iii	1206.5	0.0	
0.55042809248	5.71084356308	si_iii	1206.5	0.0	
0.55042809248	5.75100421906	si_iii	1206.5	0.0	
0.55042809248	5.79116487503	si_iii	1206.5	0.0	
0.55042809248	5.83132553101	si_iii	1206.5	0.0	
0.55042809248	5.87148571014	si_iii	1206.5	0.0	
0.55042809248	5.91164636612	si_iii	1206.5	0.0	
0.55042809248	5.95180702209	si_iii	1206.5	0.0	
0.55042809248	5.99196767807	si_iii	1206.5	0.0	
0.55042809248	6.03212833405	si_iii	1206.5	0.0	
0.55042809248	6.07228899002	si_iii	1206.5	0.0	
0.55042809248	6.112449646	si_iii	1206.5	0.0	
0.55042809248	6.15261030197	si_iii	1206.5	0.0	
0.55042809248	6.19277095795	si_iii	1206.5	0.0	
0.55042809248	6.23293161392	si_iii	1206.5	0.0	
0.55042809248	6.2730922699	si_iii	1206.5	0.0	
0.55042809248	6.31325292587	si_iii	1206.5	0.0	
0.55042809248	6.35341358185	si_iii	1206.5	0.0	
0.55042809248	6.39357423782	si_iii	1206.5	0.0	
0.55042809248	6.4337348938	si_iii	1206.5	0.0	
0.55042809248	6.47389554977	si_iii	1206.5	0.0	
0.55042809248	6.51405620575	si_iii	1206.5	0.0	
0.55042809248	6.55421686172	si_iii	1206.5	0.0	
0.55042809248	6.5943775177	si_iii	1206.5	0.0	
0.55042809248	6.63453817368	si_iii	1206.5	0.0	
0.55042809248	6.67469882965	si_iii	1206.5	0.0	
0.55042809248	6.71485948563	si_iii	1206.5	0.0	
0.55042809248	6.7550201416	si_iii	1206.5	0.0	
0.55042809248	6.79518079758	si_iii	1206.5	0.0	
0.55042809248	6.83534145355	si_iii	1206.5	0.0	
0.55042809248	6.87550210953	si_iii	1206.5	0.0	
0.55042809248	6.9156627655	si_iii	1206.5	0.0	
0.55042809248	6.95582342148	si_iii	1206.5	0.0	
0.55042809248	6.99598407745	si_iii	1206.5	0.0	
0.55042809248	7.03614473343	si_iii	1206.5	0.0	
0.55042809248	7.0763053894	si_iii	1206.5	0.0	
0.55042809248	7.11646604538	si_iii	1206.5	0.0	
0.55042809248	7.15662670135	si_iii	1206.5	0.0	
0.55042809248	7.19678735733	si_iii	1206.5	0.0	
0.55042809248	7.23694801331	si_iii	1206.5	0.0	
0.55042809248	7.27710866928	si_iii	1206.5	0.0	
0.55042809248	7.31726884842	si_iii	1206.5	0.0	
0.55042809248	7.35742950439	si_iii	1206.5	0.0	
0.55042809248	7.39759016037	si_iii	1206.5	0.0	
0.55042809248	7.43775081635	si_iii	1206.5	0.0	
0.55042809248	7.47791147232	si_iii	1206.5	0.0	
0.55042809248	7.5180721283	si_iii	1206.5	0.0	
0.55042809248	7.55823278427	si_iii	1206.5	0.0	
0.55042809248	7.59839344025	si_iii	1206.5	0.0	
0.55042809248	7.63855409622	si_iii	1206.5	0.0	
0.55042809248	7.6787147522	si_iii	1206.5	0.0	
0.55042809248	7.71887540817	si_iii	1206.5	0.0	
0.55042809248	7.75903606415	si_iii	1206.5	0.0	
0.55042809248	7.79919672012	si_iii	1206.5	0.0	
0.55042809248	7.8393573761	si_iii	1206.5	0.0	
0.55042809248	7.87951803207	si_iii	1206.5	0.0	
0.55042809248	7.91967868805	si_iii	1206.5	0.0	
0.55042809248	7.95983934402	si_iii	1206.5	0.0	
0.55042809248	8.0	si_iii	1206.5	0.0	
0.577518463135	-2.0	si_iii	1206.5	1.93652e-10	
0.577518463135	-1.95983934402	si_iii	1206.5	2.31002e-10	
0.577518463135	-1.91967868805	si_iii	1206.5	2.75394e-10	
0.577518463135	-1.87951803207	si_iii	1206.5	3.28058e-10	
0.577518463135	-1.8393573761	si_iii	1206.5	3.90392e-10	
0.577518463135	-1.79919683933	si_iii	1206.5	4.6396e-10	
0.577518463135	-1.75903618336	si_iii	1206.5	5.5048e-10	
0.577518463135	-1.71887552738	si_iii	1206.5	6.51789e-10	
0.577518463135	-1.67871487141	si_iii	1206.5	7.69779e-10	
0.577518463135	-1.63855421543	si_iii	1206.5	9.06289e-10	
0.577518463135	-1.59839355946	si_iii	1206.5	1.06294e-09	
0.577518463135	-1.55823290348	si_iii	1206.5	1.24092e-09	
0.577518463135	-1.51807224751	si_iii	1206.5	1.44063e-09	
0.577518463135	-1.47791159153	si_iii	1206.5	1.66136e-09	
0.577518463135	-1.43775105476	si_iii	1206.5	1.9008e-09	
0.577518463135	-1.39759039879	si_iii	1206.5	2.15463e-09	
0.577518463135	-1.35742974281	si_iii	1206.5	2.41616e-09	
0.577518463135	-1.31726908684	si_iii	1206.5	2.67617e-09	
0.577518463135	-1.27710843086	si_iii	1206.5	2.92317e-09	
0.577518463135	-1.23694777489	si_iii	1206.5	3.14406e-09	
0.577518463135	-1.19678711891	si_iii	1206.5	3.32525e-09	
0.577518463135	-1.15662646294	si_iii	1206.5	3.45421e-09	
0.577518463135	-1.11646580696	si_iii	1206.5	3.52106e-09	
0.577518463135	-1.0763052702	si_iii	1206.5	3.51994e-09	
0.577518463135	-1.03614461422	si_iii	1206.5	3.4498e-09	
0.577518463135	-0.995983958244	si_iii	1206.5	3.31457e-09	
0.577518463135	-0.955823302269	si_iii	1206.5	3.12252e-09	
0.577518463135	-0.915662646294	si_iii	1206.5	2.8852e-09	
0.577518463135	-0.875501990318	si_iii	1206.5	2.61604e-09	
0.577518463135	-0.835341393948	si_iii	1206.5	2.32899e-09	
0.577518463135	-0.795180737972	si_iii	1206.5	2.03727e-09	
0.577518463135	-0.755020081997	si_iii	1206.5	1.75238e-09	
0.577518463135	-0.714859426022	si_iii	1206.5	1.48353e-09	
0.577518463135	-0.674698770046	si_iii	1206.5	1.23731e-09	
0.577518463135	-0.634538173676	si_iii	1206.5	1.01775e-09	
0.577518463135	-0.5943775177	si_iii	1206.5	8.26533e-10	
0.577518463135	-0.554216861725	si_iii	1206.5	6.63484e-10	
0.577518463135	-0.51405620575	si_iii	1206.5	5.27032e-10	
0.577518463135	-0.473895579576	si_iii	1206.5	4.14711e-10	
0.577518463135	-0.433734953403	si_iii	1206.5	3.23586e-10	
0.577518463135	-0.393574297428	si_iii	1206.5	2.50591e-10	
0.577518463135	-0.353413641453	si_iii	1206.5	1.92763e-10	
0.577518463135	-0.31325301528	si_iii	1206.5	1.4739e-10	
0.577518463135	-0.273092359304	si_iii	1206.5	1.12086e-10	
0.577518463135	-0.232931733131	si_iii	1206.5	8.4819e-11	
0.577518463135	-0.192771077156	si_iii	1206.5	6.38942e-11	
0.577518463135	-0.152610436082	si_iii	1206.5	4.79283e-11	
0.577518463135	-0.112449802458	si_iii	1206.5	3.58089e-11	
0.577518463135	-0.0722891539335	si_iii	1206.5	2.66523e-11	
0.577518463135	-0.0321285128593	si_iii	1206.5	1.9764e-11	
0.577518463135	0.00803212821484	si_iii	1206.5	1.46033e-11	
0.577518463135	0.048192769289	si_iii	1206.5	1.07518e-11	
0.577518463135	0.0883534103632	si_iii	1206.5	7.88814e-12	
0.577518463135	0.128514051437	si_iii	1206.5	5.76674e-12	
0.577518463135	0.168674692512	si_iii	1206.5	4.2009e-12	
0.577518463135	0.208835348487	si_iii	1206.5	3.04929e-12	
0.577518463135	0.248995989561	si_iii	1206.5	2.20539e-12	
0.577518463135	0.289156615734	si_iii	1206.5	1.58923e-12	
0.577518463135	0.329317271709	si_iii	1206.5	1.141e-12	
0.577518463135	0.369477897882	si_iii	1206.5	8.16145e-13	
0.577518463135	0.409638553858	si_iii	1206.5	5.81586e-13	
0.577518463135	0.449799209833	si_iii	1206.5	4.12868e-13	
0.577518463135	0.489959836006	si_iii	1206.5	2.91976e-13	
0.577518463135	0.530120491982	si_iii	1206.5	2.05689e-13	
0.577518463135	0.570281147957	si_iii	1206.5	1.44341e-13	
0.577518463135	0.610441744328	si_iii	1206.5	1.00896e-13	
0.577518463135	0.650602400303	si_iii	1206.5	7.02517e-14	
0.577518463135	0.690763056278	si_iii	1206.5	4.87228e-14	
0.577518463135	0.730923712254	si_iii	1206.5	3.36584e-14	
0.577518463135	0.771084308624	si_iii	1206.5	2.31598e-14	
0.577518463135	0.8112449646	si_iii	1206.5	1.58727e-14	
0.577518463135	0.851405620575	si_iii	1206.5	1.08352e-14	
0.577518463135	0.89156627655	si_iii	1206.5	7.36701e-15	
0.577518463135	0.931726932526	si_iii	1206.5	4.98895e-15	
0.577518463135	0.971887528896	si_iii	1206.5	3.36501e-15	
0.577518463135	1.01204824448	si_iii	1206.5	2.26059e-15	
0.577518463135	1.05220878124	si_iii	1206.5	1.51255e-15	
0.577518463135	1.09236943722	si_iii	1206.5	1.00798e-15	
0.577518463135	1.13253009319	si_iii	1206.5	6.69021e-16	
0.577518463135	1.17269074917	si_iii	1206.5	4.42255e-16	
0.577518463135	1.21285140514	si_iii	1206.5	2.9117e-16	
0.577518463135	1.25301206112	si_iii	1206.5	1.90922e-16	
0.577518463135	1.29317271709	si_iii	1206.5	1.2468e-16	
0.577518463135	1.33333337307	si_iii	1206.5	8.10882e-17	
0.577518463135	1.37349402905	si_iii	1206.5	5.25208e-17	
0.577518463135	1.41365456581	si_iii	1206.5	3.38769e-17	
0.577518463135	1.45381522179	si_iii	1206.5	2.176e-17	
0.577518463135	1.49397587776	si_iii	1206.5	1.3918e-17	
0.577518463135	1.53413653374	si_iii	1206.5	8.86401e-18	
0.577518463135	1.57429718971	si_iii	1206.5	5.62069e-18	
0.577518463135	1.61445784569	si_iii	1206.5	3.54826e-18	
0.577518463135	1.65461850166	si_iii	1206.5	2.22979e-18	
0.577518463135	1.69477915764	si_iii	1206.5	0.0	
0.577518463135	1.73493981361	si_iii	1206.5	0.0	
0.577518463135	1.77510035038	si_iii	1206.5	0.0	
0.577518463135	1.81526100636	si_iii	1206.5	0.0	
0.577518463135	1.85542166233	si_iii	1206.5	0.0	
0.577518463135	1.89558231831	si_iii	1206.5	0.0	
0.577518463135	1.93574297428	si_iii	1206.5	0.0	
0.577518463135	1.97590363026	si_iii	1206.5	0.0	
0.577518463135	2.01606416702	si_iii	1206.5	0.0	
0.577518463135	2.056224823	si_iii	1206.5	0.0	
0.577518463135	2.09638547897	si_iii	1206.5	0.0	
0.577518463135	2.13654613495	si_iii	1206.5	0.0	
0.577518463135	2.17670679092	si_iii	1206.5	0.0	
0.577518463135	2.2168674469	si_iii	1206.5	0.0	
0.577518463135	2.25702810287	si_iii	1206.5	0.0	
0.577518463135	2.29718875885	si_iii	1206.5	0.0	
0.577518463135	2.33734941483	si_iii	1206.5	0.0	
0.577518463135	2.3775100708	si_iii	1206.5	0.0	
0.577518463135	2.41767072678	si_iii	1206.5	0.0	
0.577518463135	2.45783138275	si_iii	1206.5	0.0	
0.577518463135	2.49799203873	si_iii	1206.5	0.0	
0.577518463135	2.5381526947	si_iii	1206.5	0.0	
0.577518463135	2.57831335068	si_iii	1206.5	0.0	
0.577518463135	2.61847400665	si_iii	1206.5	0.0	
0.577518463135	2.65863442421	si_iii	1206.5	0.0	
0.577518463135	2.69879508018	si_iii	1206.5	0.0	
0.577518463135	2.73895573616	si_iii	1206.5	0.0	
0.577518463135	2.77911639214	si_iii	1206.5	0.0	
0.577518463135	2.81927704811	si_iii	1206.5	0.0	
0.577518463135	2.85943770409	si_iii	1206.5	0.0	
0.577518463135	2.89959836006	si_iii	1206.5	0.0	
0.577518463135	2.93975901604	si_iii	1206.5	0.0	
0.577518463135	2.97991967201	si_iii	1206.5	0.0	
0.577518463135	3.02008032799	si_iii	1206.5	0.0	
0.577518463135	3.06024098396	si_iii	1206.5	0.0	
0.577518463135	3.10040163994	si_iii	1206.5	0.0	
0.577518463135	3.14056229591	si_iii	1206.5	0.0	
0.577518463135	3.18072295189	si_iii	1206.5	0.0	
0.577518463135	3.22088360786	si_iii	1206.5	0.0	
0.577518463135	3.26104426384	si_iii	1206.5	0.0	
0.577518463135	3.30120491982	si_iii	1206.5	0.0	
0.577518463135	3.34136557579	si_iii	1206.5	0.0	
0.577518463135	3.38152599335	si_iii	1206.5	0.0	
0.577518463135	3.42168664932	si_iii	1206.5	0.0	
0.577518463135	3.4618473053	si_iii	1206.5	0.0	
0.577518463135	3.50200796127	si_iii	1206.5	0.0	
0.577518463135	3.54216861725	si_iii	1206.5	0.0	
0.577518463135	3.58232927322	si_iii	1206.5	0.0	
0.577518463135	3.6224899292	si_iii	1206.5	0.0	
0.577518463135	3.66265058517	si_iii	1206.5	0.0	
0.577518463135	3.70281124115	si_iii	1206.5	0.0	
0.577518463135	3.74297189713	si_iii	1206.5	0.0	
0.577518463135	3.7831325531	si_iii	1206.5	0.0	
0.577518463135	3.82329320908	si_iii	1206.5	0.0	
0.577518463135	3.86345386505	si_iii	1206.5	0.0	
0.577518463135	3.90361452103	si_iii	1206.5	0.0	
0.577518463135	3.943775177	si_iii	1206.5	0.0	
0.577518463135	3.98393583298	si_iii	1206.5	0.0	
0.577518463135	4.02409648895	si_iii	1206.5	0.0	
0.577518463135	4.06425714493	si_iii	1206.5	0.0	
0.577518463135	4.1044178009	si_iii	1206.5	0.0	
0.577518463135	4.14457845688	si_iii	1206.5	0.0	
0.577518463135	4.18473911285	si_iii	1206.5	0.0	
0.577518463135	4.22489976883	si_iii	1206.5	0.0	
0.577518463135	4.2650604248	si_iii	1206.5	0.0	
0.577518463135	4.30522108078	si_iii	1206.5	0.0	
0.577518463135	4.34538173676	si_iii	1206.5	0.0	
0.577518463135	4.38554239273	si_iii	1206.5	0.0	
0.577518463135	4.42570304871	si_iii	1206.5	0.0	
0.577518463135	4.46586322784	si_iii	1206.5	0.0	
0.577518463135	4.50602388382	si_iii	1206.5	0.0	
0.577518463135	4.54618453979	si_iii	1206.5	0.0	
0.577518463135	4.58634519577	si_iii	1206.5	0.0	
0.577518463135	4.62650585175	si_iii	1206.5	0.0	
0.577518463135	4.66666650772	si_iii	1206.5	0.0	
0.577518463135	4.7068271637	si_iii	1206.5	0.0	
0.577518463135	4.74698781967	si_iii	1206.5	0.0	
0.577518463135	4.78714847565	si_iii	1206.5	0.0	
0.577518463135	4.82730913162	si_iii	1206.5	0.0	
0.577518463135	4.8674697876	si_iii	1206.5	0.0	
0.577518463135	4.90763044357	si_iii	1206.5	0.0	
0.577518463135	4.94779109955	si_iii	1206.5	0.0	
0.577518463135	4.98795175552	si_iii	1206.5	0.0	
0.577518463135	5.0281124115	si_iii	1206.5	0.0	
0.577518463135	5.06827306747	si_iii	1206.5	0.0	
