temperature	xi	s_iv	wavelength	opacity
1.74368298054	1.45381522179	s_iv	1062.66	7.98182e-19	
1.74368298054	1.49397587776	s_iv	1062.66	5.09101e-19	
1.74368298054	1.53413653374	s_iv	1062.66	3.22277e-19	
1.74368298054	1.57429718971	s_iv	1062.66	2.02392e-19	
1.74368298054	1.61445784569	s_iv	1062.66	1.26042e-19	
1.74368298054	1.65461850166	s_iv	1062.66	7.78057e-20	
1.74368298054	1.69477915764	s_iv	1062.66	4.75889e-20	
1.74368298054	1.73493981361	s_iv	1062.66	2.88293e-20	
1.74368298054	1.77510035038	s_iv	1062.66	1.72919e-20	
1.74368298054	1.81526100636	s_iv	1062.66	1.0266e-20	
1.74368298054	1.85542166233	s_iv	1062.66	0.0	
1.74368298054	1.89558231831	s_iv	1062.66	0.0	
1.74368298054	1.93574297428	s_iv	1062.66	0.0	
1.74368298054	1.97590363026	s_iv	1062.66	0.0	
1.74368298054	2.01606416702	s_iv	1062.66	0.0	
1.74368298054	2.056224823	s_iv	1062.66	0.0	
1.74368298054	2.09638547897	s_iv	1062.66	0.0	
1.74368298054	2.13654613495	s_iv	1062.66	0.0	
1.74368298054	2.17670679092	s_iv	1062.66	0.0	
1.74368298054	2.2168674469	s_iv	1062.66	0.0	
1.74368298054	2.25702810287	s_iv	1062.66	0.0	
1.74368298054	2.29718875885	s_iv	1062.66	0.0	
1.74368298054	2.33734941483	s_iv	1062.66	0.0	
1.74368298054	2.3775100708	s_iv	1062.66	0.0	
1.74368298054	2.41767072678	s_iv	1062.66	0.0	
1.74368298054	2.45783138275	s_iv	1062.66	0.0	
1.74368298054	2.49799203873	s_iv	1062.66	0.0	
1.74368298054	2.5381526947	s_iv	1062.66	0.0	
1.74368298054	2.57831335068	s_iv	1062.66	0.0	
1.74368298054	2.61847400665	s_iv	1062.66	0.0	
1.74368298054	2.65863442421	s_iv	1062.66	0.0	
1.74368298054	2.69879508018	s_iv	1062.66	0.0	
1.74368298054	2.73895573616	s_iv	1062.66	0.0	
1.74368298054	2.77911639214	s_iv	1062.66	0.0	
1.74368298054	2.81927704811	s_iv	1062.66	0.0	
1.74368298054	2.85943770409	s_iv	1062.66	0.0	
1.74368298054	2.89959836006	s_iv	1062.66	0.0	
1.74368298054	2.93975901604	s_iv	1062.66	0.0	
1.74368298054	2.97991967201	s_iv	1062.66	0.0	
1.74368298054	3.02008032799	s_iv	1062.66	0.0	
1.74368298054	3.06024098396	s_iv	1062.66	0.0	
1.74368298054	3.10040163994	s_iv	1062.66	0.0	
1.74368298054	3.14056229591	s_iv	1062.66	0.0	
1.74368298054	3.18072295189	s_iv	1062.66	0.0	
1.74368298054	3.22088360786	s_iv	1062.66	0.0	
1.74368298054	3.26104426384	s_iv	1062.66	0.0	
1.74368298054	3.30120491982	s_iv	1062.66	0.0	
1.74368298054	3.34136557579	s_iv	1062.66	0.0	
1.74368298054	3.38152599335	s_iv	1062.66	0.0	
1.74368298054	3.42168664932	s_iv	1062.66	0.0	
1.74368298054	3.4618473053	s_iv	1062.66	0.0	
1.74368298054	3.50200796127	s_iv	1062.66	0.0	
1.74368298054	3.54216861725	s_iv	1062.66	0.0	
1.74368298054	3.58232927322	s_iv	1062.66	0.0	
1.74368298054	3.6224899292	s_iv	1062.66	0.0	
1.74368298054	3.66265058517	s_iv	1062.66	0.0	
1.74368298054	3.70281124115	s_iv	1062.66	0.0	
1.74368298054	3.74297189713	s_iv	1062.66	0.0	
1.74368298054	3.7831325531	s_iv	1062.66	0.0	
1.74368298054	3.82329320908	s_iv	1062.66	0.0	
1.74368298054	3.86345386505	s_iv	1062.66	0.0	
1.74368298054	3.90361452103	s_iv	1062.66	0.0	
1.74368298054	3.943775177	s_iv	1062.66	0.0	
1.74368298054	3.98393583298	s_iv	1062.66	0.0	
1.74368298054	4.02409648895	s_iv	1062.66	0.0	
1.74368298054	4.06425714493	s_iv	1062.66	0.0	
1.74368298054	4.1044178009	s_iv	1062.66	0.0	
1.74368298054	4.14457845688	s_iv	1062.66	0.0	
1.74368298054	4.18473911285	s_iv	1062.66	0.0	
1.74368298054	4.22489976883	s_iv	1062.66	0.0	
1.74368298054	4.2650604248	s_iv	1062.66	0.0	
1.74368298054	4.30522108078	s_iv	1062.66	0.0	
1.74368298054	4.34538173676	s_iv	1062.66	0.0	
1.74368298054	4.38554239273	s_iv	1062.66	0.0	
1.74368298054	4.42570304871	s_iv	1062.66	0.0	
1.74368298054	4.46586322784	s_iv	1062.66	0.0	
1.74368298054	4.50602388382	s_iv	1062.66	0.0	
1.74368298054	4.54618453979	s_iv	1062.66	0.0	
1.74368298054	4.58634519577	s_iv	1062.66	0.0	
1.74368298054	4.62650585175	s_iv	1062.66	0.0	
1.74368298054	4.66666650772	s_iv	1062.66	0.0	
1.74368298054	4.7068271637	s_iv	1062.66	0.0	
1.74368298054	4.74698781967	s_iv	1062.66	0.0	
1.74368298054	4.78714847565	s_iv	1062.66	0.0	
1.74368298054	4.82730913162	s_iv	1062.66	0.0	
1.74368298054	4.8674697876	s_iv	1062.66	0.0	
1.74368298054	4.90763044357	s_iv	1062.66	0.0	
1.74368298054	4.94779109955	s_iv	1062.66	0.0	
1.74368298054	4.98795175552	s_iv	1062.66	0.0	
1.74368298054	5.0281124115	s_iv	1062.66	0.0	
1.74368298054	5.06827306747	s_iv	1062.66	0.0	
1.74368298054	5.10843372345	s_iv	1062.66	0.0	
1.74368298054	5.14859437943	s_iv	1062.66	0.0	
1.74368298054	5.1887550354	s_iv	1062.66	0.0	
1.74368298054	5.22891569138	s_iv	1062.66	0.0	
1.74368298054	5.26907634735	s_iv	1062.66	0.0	
1.74368298054	5.30923700333	s_iv	1062.66	0.0	
1.74368298054	5.3493976593	s_iv	1062.66	0.0	
1.74368298054	5.38955831528	s_iv	1062.66	0.0	
1.74368298054	5.42971897125	s_iv	1062.66	0.0	
1.74368298054	5.46987962723	s_iv	1062.66	0.0	
1.74368298054	5.5100402832	s_iv	1062.66	0.0	
1.74368298054	5.55020093918	s_iv	1062.66	0.0	
1.74368298054	5.59036159515	s_iv	1062.66	0.0	
1.74368298054	5.63052225113	s_iv	1062.66	0.0	
1.74368298054	5.6706829071	s_iv	1062.66	0.0	
1.74368298054	5.71084356308	s_iv	1062.66	0.0	
1.74368298054	5.75100421906	s_iv	1062.66	0.0	
1.74368298054	5.79116487503	s_iv	1062.66	0.0	
1.74368298054	5.83132553101	s_iv	1062.66	0.0	
1.74368298054	5.87148571014	s_iv	1062.66	0.0	
1.74368298054	5.91164636612	s_iv	1062.66	0.0	
1.74368298054	5.95180702209	s_iv	1062.66	0.0	
1.74368298054	5.99196767807	s_iv	1062.66	0.0	
1.74368298054	6.03212833405	s_iv	1062.66	0.0	
1.74368298054	6.07228899002	s_iv	1062.66	0.0	
1.74368298054	6.112449646	s_iv	1062.66	0.0	
1.74368298054	6.15261030197	s_iv	1062.66	0.0	
1.74368298054	6.19277095795	s_iv	1062.66	0.0	
1.74368298054	6.23293161392	s_iv	1062.66	0.0	
1.74368298054	6.2730922699	s_iv	1062.66	0.0	
1.74368298054	6.31325292587	s_iv	1062.66	0.0	
1.74368298054	6.35341358185	s_iv	1062.66	0.0	
1.74368298054	6.39357423782	s_iv	1062.66	0.0	
1.74368298054	6.4337348938	s_iv	1062.66	0.0	
1.74368298054	6.47389554977	s_iv	1062.66	0.0	
1.74368298054	6.51405620575	s_iv	1062.66	0.0	
1.74368298054	6.55421686172	s_iv	1062.66	0.0	
1.74368298054	6.5943775177	s_iv	1062.66	0.0	
1.74368298054	6.63453817368	s_iv	1062.66	0.0	
1.74368298054	6.67469882965	s_iv	1062.66	0.0	
1.74368298054	6.71485948563	s_iv	1062.66	0.0	
1.74368298054	6.7550201416	s_iv	1062.66	0.0	
1.74368298054	6.79518079758	s_iv	1062.66	0.0	
1.74368298054	6.83534145355	s_iv	1062.66	0.0	
1.74368298054	6.87550210953	s_iv	1062.66	0.0	
1.74368298054	6.9156627655	s_iv	1062.66	0.0	
1.74368298054	6.95582342148	s_iv	1062.66	0.0	
1.74368298054	6.99598407745	s_iv	1062.66	0.0	
1.74368298054	7.03614473343	s_iv	1062.66	0.0	
1.74368298054	7.0763053894	s_iv	1062.66	0.0	
1.74368298054	7.11646604538	s_iv	1062.66	0.0	
1.74368298054	7.15662670135	s_iv	1062.66	0.0	
1.74368298054	7.19678735733	s_iv	1062.66	0.0	
1.74368298054	7.23694801331	s_iv	1062.66	0.0	
1.74368298054	7.27710866928	s_iv	1062.66	0.0	
1.74368298054	7.31726884842	s_iv	1062.66	0.0	
1.74368298054	7.35742950439	s_iv	1062.66	0.0	
1.74368298054	7.39759016037	s_iv	1062.66	0.0	
1.74368298054	7.43775081635	s_iv	1062.66	0.0	
1.74368298054	7.47791147232	s_iv	1062.66	0.0	
1.74368298054	7.5180721283	s_iv	1062.66	0.0	
1.74368298054	7.55823278427	s_iv	1062.66	0.0	
1.74368298054	7.59839344025	s_iv	1062.66	0.0	
1.74368298054	7.63855409622	s_iv	1062.66	0.0	
1.74368298054	7.6787147522	s_iv	1062.66	0.0	
1.74368298054	7.71887540817	s_iv	1062.66	0.0	
1.74368298054	7.75903606415	s_iv	1062.66	0.0	
1.74368298054	7.79919672012	s_iv	1062.66	0.0	
1.74368298054	7.8393573761	s_iv	1062.66	0.0	
1.74368298054	7.87951803207	s_iv	1062.66	0.0	
1.74368298054	7.91967868805	s_iv	1062.66	0.0	
1.74368298054	7.95983934402	s_iv	1062.66	0.0	
1.74368298054	8.0	s_iv	1062.66	0.0	
1.82950174809	-2.0	s_iv	1062.66	4.0089e-11	
1.82950174809	-1.95983934402	s_iv	1062.66	4.15477e-11	
1.82950174809	-1.91967868805	s_iv	1062.66	4.29302e-11	
1.82950174809	-1.87951803207	s_iv	1062.66	4.4229e-11	
1.82950174809	-1.8393573761	s_iv	1062.66	4.54367e-11	
1.82950174809	-1.79919683933	s_iv	1062.66	4.65459e-11	
1.82950174809	-1.75903618336	s_iv	1062.66	4.75491e-11	
1.82950174809	-1.71887552738	s_iv	1062.66	4.84393e-11	
1.82950174809	-1.67871487141	s_iv	1062.66	4.92083e-11	
1.82950174809	-1.63855421543	s_iv	1062.66	4.98475e-11	
1.82950174809	-1.59839355946	s_iv	1062.66	5.03482e-11	
1.82950174809	-1.55823290348	s_iv	1062.66	5.07009e-11	
1.82950174809	-1.51807224751	s_iv	1062.66	5.08956e-11	
1.82950174809	-1.47791159153	s_iv	1062.66	5.09221e-11	
1.82950174809	-1.43775105476	s_iv	1062.66	5.077e-11	
1.82950174809	-1.39759039879	s_iv	1062.66	5.04291e-11	
1.82950174809	-1.35742974281	s_iv	1062.66	4.989e-11	
1.82950174809	-1.31726908684	s_iv	1062.66	4.91447e-11	
1.82950174809	-1.27710843086	s_iv	1062.66	4.81873e-11	
1.82950174809	-1.23694777489	s_iv	1062.66	4.70142e-11	
1.82950174809	-1.19678711891	s_iv	1062.66	4.56261e-11	
1.82950174809	-1.15662646294	s_iv	1062.66	4.40276e-11	
1.82950174809	-1.11646580696	s_iv	1062.66	4.22276e-11	
1.82950174809	-1.0763052702	s_iv	1062.66	4.02406e-11	
1.82950174809	-1.03614461422	s_iv	1062.66	3.80863e-11	
1.82950174809	-0.995983958244	s_iv	1062.66	3.5789e-11	
1.82950174809	-0.955823302269	s_iv	1062.66	3.33775e-11	
1.82950174809	-0.915662646294	s_iv	1062.66	3.08838e-11	
1.82950174809	-0.875501990318	s_iv	1062.66	2.83425e-11	
1.82950174809	-0.835341393948	s_iv	1062.66	2.57889e-11	
1.82950174809	-0.795180737972	s_iv	1062.66	2.32583e-11	
1.82950174809	-0.755020081997	s_iv	1062.66	2.07845e-11	
1.82950174809	-0.714859426022	s_iv	1062.66	1.83989e-11	
1.82950174809	-0.674698770046	s_iv	1062.66	1.6129e-11	
1.82950174809	-0.634538173676	s_iv	1062.66	1.39983e-11	
1.82950174809	-0.5943775177	s_iv	1062.66	1.20253e-11	
1.82950174809	-0.554216861725	s_iv	1062.66	1.02233e-11	
1.82950174809	-0.51405620575	s_iv	1062.66	8.60034e-12	
1.82950174809	-0.473895579576	s_iv	1062.66	7.15886e-12	
1.82950174809	-0.433734953403	s_iv	1062.66	5.89651e-12	
1.82950174809	-0.393574297428	s_iv	1062.66	4.80645e-12	
1.82950174809	-0.353413641453	s_iv	1062.66	3.87818e-12	
1.82950174809	-0.31325301528	s_iv	1062.66	3.0984e-12	
1.82950174809	-0.273092359304	s_iv	1062.66	2.45197e-12	
1.82950174809	-0.232931733131	s_iv	1062.66	1.92288e-12	
1.82950174809	-0.192771077156	s_iv	1062.66	1.49503e-12	
1.82950174809	-0.152610436082	s_iv	1062.66	1.15301e-12	
1.82950174809	-0.112449802458	s_iv	1062.66	8.82493e-13	
1.82950174809	-0.0722891539335	s_iv	1062.66	6.70664e-13	
1.82950174809	-0.0321285128593	s_iv	1062.66	5.06312e-13	
1.82950174809	0.00803212821484	s_iv	1062.66	3.79878e-13	
1.82950174809	0.048192769289	s_iv	1062.66	2.83374e-13	
1.82950174809	0.0883534103632	s_iv	1062.66	2.10244e-13	
1.82950174809	0.128514051437	s_iv	1062.66	1.55195e-13	
1.82950174809	0.168674692512	s_iv	1062.66	1.14011e-13	
1.82950174809	0.208835348487	s_iv	1062.66	8.33762e-14	
1.82950174809	0.248995989561	s_iv	1062.66	6.07093e-14	
1.82950174809	0.289156615734	s_iv	1062.66	4.40217e-14	
1.82950174809	0.329317271709	s_iv	1062.66	3.1794e-14	
1.82950174809	0.369477897882	s_iv	1062.66	2.28743e-14	
1.82950174809	0.409638553858	s_iv	1062.66	1.63954e-14	
1.82950174809	0.449799209833	s_iv	1062.66	1.17086e-14	
1.82950174809	0.489959836006	s_iv	1062.66	8.33169e-15	
1.82950174809	0.530120491982	s_iv	1062.66	5.90783e-15	
1.82950174809	0.570281147957	s_iv	1062.66	4.17455e-15	
1.82950174809	0.610441744328	s_iv	1062.66	2.93961e-15	
1.82950174809	0.650602400303	s_iv	1062.66	2.06289e-15	
1.82950174809	0.690763056278	s_iv	1062.66	1.44268e-15	
1.82950174809	0.730923712254	s_iv	1062.66	1.00546e-15	
1.82950174809	0.771084308624	s_iv	1062.66	6.98319e-16	
1.82950174809	0.8112449646	s_iv	1062.66	4.833e-16	
1.82950174809	0.851405620575	s_iv	1062.66	3.33297e-16	
1.82950174809	0.89156627655	s_iv	1062.66	2.29017e-16	
1.82950174809	0.931726932526	s_iv	1062.66	1.56779e-16	
1.82950174809	0.971887528896	s_iv	1062.66	1.06917e-16	
1.82950174809	1.01204824448	s_iv	1062.66	7.26254e-17	
1.82950174809	1.05220878124	s_iv	1062.66	4.9131e-17	
1.82950174809	1.09236943722	s_iv	1062.66	3.30958e-17	
1.82950174809	1.13253009319	s_iv	1062.66	2.21953e-17	
1.82950174809	1.17269074917	s_iv	1062.66	1.48159e-17	
1.82950174809	1.21285140514	s_iv	1062.66	9.84179e-18	
1.82950174809	1.25301206112	s_iv	1062.66	6.50409e-18	
1.82950174809	1.29317271709	s_iv	1062.66	4.27503e-18	
1.82950174809	1.33333337307	s_iv	1062.66	2.79383e-18	
1.82950174809	1.37349402905	s_iv	1062.66	1.81478e-18	
1.82950174809	1.41365456581	s_iv	1062.66	1.17126e-18	
1.82950174809	1.45381522179	s_iv	1062.66	7.50809e-19	
1.82950174809	1.49397587776	s_iv	1062.66	4.77832e-19	
1.82950174809	1.53413653374	s_iv	1062.66	3.01795e-19	
1.82950174809	1.57429718971	s_iv	1062.66	1.89086e-19	
1.82950174809	1.61445784569	s_iv	1062.66	1.17471e-19	
1.82950174809	1.65461850166	s_iv	1062.66	7.23345e-20	
1.82950174809	1.69477915764	s_iv	1062.66	4.41295e-20	
1.82950174809	1.73493981361	s_iv	1062.66	2.66633e-20	
1.82950174809	1.77510035038	s_iv	1062.66	1.59497e-20	
1.82950174809	1.81526100636	s_iv	1062.66	9.44307e-21	
1.82950174809	1.85542166233	s_iv	1062.66	0.0	
1.82950174809	1.89558231831	s_iv	1062.66	0.0	
1.82950174809	1.93574297428	s_iv	1062.66	0.0	
1.82950174809	1.97590363026	s_iv	1062.66	0.0	
1.82950174809	2.01606416702	s_iv	1062.66	0.0	
1.82950174809	2.056224823	s_iv	1062.66	0.0	
1.82950174809	2.09638547897	s_iv	1062.66	0.0	
1.82950174809	2.13654613495	s_iv	1062.66	0.0	
1.82950174809	2.17670679092	s_iv	1062.66	0.0	
1.82950174809	2.2168674469	s_iv	1062.66	0.0	
1.82950174809	2.25702810287	s_iv	1062.66	0.0	
1.82950174809	2.29718875885	s_iv	1062.66	0.0	
1.82950174809	2.33734941483	s_iv	1062.66	0.0	
1.82950174809	2.3775100708	s_iv	1062.66	0.0	
1.82950174809	2.41767072678	s_iv	1062.66	0.0	
1.82950174809	2.45783138275	s_iv	1062.66	0.0	
1.82950174809	2.49799203873	s_iv	1062.66	0.0	
1.82950174809	2.5381526947	s_iv	1062.66	0.0	
1.82950174809	2.57831335068	s_iv	1062.66	0.0	
1.82950174809	2.61847400665	s_iv	1062.66	0.0	
1.82950174809	2.65863442421	s_iv	1062.66	0.0	
1.82950174809	2.69879508018	s_iv	1062.66	0.0	
1.82950174809	2.73895573616	s_iv	1062.66	0.0	
1.82950174809	2.77911639214	s_iv	1062.66	0.0	
1.82950174809	2.81927704811	s_iv	1062.66	0.0	
1.82950174809	2.85943770409	s_iv	1062.66	0.0	
1.82950174809	2.89959836006	s_iv	1062.66	0.0	
1.82950174809	2.93975901604	s_iv	1062.66	0.0	
1.82950174809	2.97991967201	s_iv	1062.66	0.0	
1.82950174809	3.02008032799	s_iv	1062.66	0.0	
1.82950174809	3.06024098396	s_iv	1062.66	0.0	
1.82950174809	3.10040163994	s_iv	1062.66	0.0	
1.82950174809	3.14056229591	s_iv	1062.66	0.0	
1.82950174809	3.18072295189	s_iv	1062.66	0.0	
1.82950174809	3.22088360786	s_iv	1062.66	0.0	
1.82950174809	3.26104426384	s_iv	1062.66	0.0	
1.82950174809	3.30120491982	s_iv	1062.66	0.0	
1.82950174809	3.34136557579	s_iv	1062.66	0.0	
1.82950174809	3.38152599335	s_iv	1062.66	0.0	
1.82950174809	3.42168664932	s_iv	1062.66	0.0	
1.82950174809	3.4618473053	s_iv	1062.66	0.0	
1.82950174809	3.50200796127	s_iv	1062.66	0.0	
1.82950174809	3.54216861725	s_iv	1062.66	0.0	
1.82950174809	3.58232927322	s_iv	1062.66	0.0	
1.82950174809	3.6224899292	s_iv	1062.66	0.0	
1.82950174809	3.66265058517	s_iv	1062.66	0.0	
1.82950174809	3.70281124115	s_iv	1062.66	0.0	
1.82950174809	3.74297189713	s_iv	1062.66	0.0	
1.82950174809	3.7831325531	s_iv	1062.66	0.0	
1.82950174809	3.82329320908	s_iv	1062.66	0.0	
1.82950174809	3.86345386505	s_iv	1062.66	0.0	
1.82950174809	3.90361452103	s_iv	1062.66	0.0	
1.82950174809	3.943775177	s_iv	1062.66	0.0	
1.82950174809	3.98393583298	s_iv	1062.66	0.0	
1.82950174809	4.02409648895	s_iv	1062.66	0.0	
1.82950174809	4.06425714493	s_iv	1062.66	0.0	
1.82950174809	4.1044178009	s_iv	1062.66	0.0	
1.82950174809	4.14457845688	s_iv	1062.66	0.0	
1.82950174809	4.18473911285	s_iv	1062.66	0.0	
1.82950174809	4.22489976883	s_iv	1062.66	0.0	
1.82950174809	4.2650604248	s_iv	1062.66	0.0	
1.82950174809	4.30522108078	s_iv	1062.66	0.0	
1.82950174809	4.34538173676	s_iv	1062.66	0.0	
1.82950174809	4.38554239273	s_iv	1062.66	0.0	
1.82950174809	4.42570304871	s_iv	1062.66	0.0	
1.82950174809	4.46586322784	s_iv	1062.66	0.0	
1.82950174809	4.50602388382	s_iv	1062.66	0.0	
1.82950174809	4.54618453979	s_iv	1062.66	0.0	
1.82950174809	4.58634519577	s_iv	1062.66	0.0	
1.82950174809	4.62650585175	s_iv	1062.66	0.0	
1.82950174809	4.66666650772	s_iv	1062.66	0.0	
1.82950174809	4.7068271637	s_iv	1062.66	0.0	
1.82950174809	4.74698781967	s_iv	1062.66	0.0	
1.82950174809	4.78714847565	s_iv	1062.66	0.0	
1.82950174809	4.82730913162	s_iv	1062.66	0.0	
1.82950174809	4.8674697876	s_iv	1062.66	0.0	
1.82950174809	4.90763044357	s_iv	1062.66	0.0	
1.82950174809	4.94779109955	s_iv	1062.66	0.0	
1.82950174809	4.98795175552	s_iv	1062.66	0.0	
1.82950174809	5.0281124115	s_iv	1062.66	0.0	
1.82950174809	5.06827306747	s_iv	1062.66	0.0	
1.82950174809	5.10843372345	s_iv	1062.66	0.0	
1.82950174809	5.14859437943	s_iv	1062.66	0.0	
1.82950174809	5.1887550354	s_iv	1062.66	0.0	
1.82950174809	5.22891569138	s_iv	1062.66	0.0	
1.82950174809	5.26907634735	s_iv	1062.66	0.0	
1.82950174809	5.30923700333	s_iv	1062.66	0.0	
1.82950174809	5.3493976593	s_iv	1062.66	0.0	
1.82950174809	5.38955831528	s_iv	1062.66	0.0	
1.82950174809	5.42971897125	s_iv	1062.66	0.0	
1.82950174809	5.46987962723	s_iv	1062.66	0.0	
1.82950174809	5.5100402832	s_iv	1062.66	0.0	
1.82950174809	5.55020093918	s_iv	1062.66	0.0	
1.82950174809	5.59036159515	s_iv	1062.66	0.0	
1.82950174809	5.63052225113	s_iv	1062.66	0.0	
1.82950174809	5.6706829071	s_iv	1062.66	0.0	
1.82950174809	5.71084356308	s_iv	1062.66	0.0	
1.82950174809	5.75100421906	s_iv	1062.66	0.0	
1.82950174809	5.79116487503	s_iv	1062.66	0.0	
1.82950174809	5.83132553101	s_iv	1062.66	0.0	
1.82950174809	5.87148571014	s_iv	1062.66	0.0	
1.82950174809	5.91164636612	s_iv	1062.66	0.0	
1.82950174809	5.95180702209	s_iv	1062.66	0.0	
1.82950174809	5.99196767807	s_iv	1062.66	0.0	
1.82950174809	6.03212833405	s_iv	1062.66	0.0	
1.82950174809	6.07228899002	s_iv	1062.66	0.0	
1.82950174809	6.112449646	s_iv	1062.66	0.0	
1.82950174809	6.15261030197	s_iv	1062.66	0.0	
1.82950174809	6.19277095795	s_iv	1062.66	0.0	
1.82950174809	6.23293161392	s_iv	1062.66	0.0	
1.82950174809	6.2730922699	s_iv	1062.66	0.0	
1.82950174809	6.31325292587	s_iv	1062.66	0.0	
1.82950174809	6.35341358185	s_iv	1062.66	0.0	
1.82950174809	6.39357423782	s_iv	1062.66	0.0	
1.82950174809	6.4337348938	s_iv	1062.66	0.0	
1.82950174809	6.47389554977	s_iv	1062.66	0.0	
1.82950174809	6.51405620575	s_iv	1062.66	0.0	
1.82950174809	6.55421686172	s_iv	1062.66	0.0	
1.82950174809	6.5943775177	s_iv	1062.66	0.0	
1.82950174809	6.63453817368	s_iv	1062.66	0.0	
1.82950174809	6.67469882965	s_iv	1062.66	0.0	
1.82950174809	6.71485948563	s_iv	1062.66	0.0	
1.82950174809	6.7550201416	s_iv	1062.66	0.0	
1.82950174809	6.79518079758	s_iv	1062.66	0.0	
1.82950174809	6.83534145355	s_iv	1062.66	0.0	
1.82950174809	6.87550210953	s_iv	1062.66	0.0	
1.82950174809	6.9156627655	s_iv	1062.66	0.0	
1.82950174809	6.95582342148	s_iv	1062.66	0.0	
1.82950174809	6.99598407745	s_iv	1062.66	0.0	
1.82950174809	7.03614473343	s_iv	1062.66	0.0	
1.82950174809	7.0763053894	s_iv	1062.66	0.0	
1.82950174809	7.11646604538	s_iv	1062.66	0.0	
1.82950174809	7.15662670135	s_iv	1062.66	0.0	
1.82950174809	7.19678735733	s_iv	1062.66	0.0	
1.82950174809	7.23694801331	s_iv	1062.66	0.0	
1.82950174809	7.27710866928	s_iv	1062.66	0.0	
1.82950174809	7.31726884842	s_iv	1062.66	0.0	
1.82950174809	7.35742950439	s_iv	1062.66	0.0	
1.82950174809	7.39759016037	s_iv	1062.66	0.0	
1.82950174809	7.43775081635	s_iv	1062.66	0.0	
1.82950174809	7.47791147232	s_iv	1062.66	0.0	
1.82950174809	7.5180721283	s_iv	1062.66	0.0	
1.82950174809	7.55823278427	s_iv	1062.66	0.0	
1.82950174809	7.59839344025	s_iv	1062.66	0.0	
1.82950174809	7.63855409622	s_iv	1062.66	0.0	
1.82950174809	7.6787147522	s_iv	1062.66	0.0	
1.82950174809	7.71887540817	s_iv	1062.66	0.0	
1.82950174809	7.75903606415	s_iv	1062.66	0.0	
1.82950174809	7.79919672012	s_iv	1062.66	0.0	
1.82950174809	7.8393573761	s_iv	1062.66	0.0	
1.82950174809	7.87951803207	s_iv	1062.66	0.0	
1.82950174809	7.91967868805	s_iv	1062.66	0.0	
1.82950174809	7.95983934402	s_iv	1062.66	0.0	
1.82950174809	8.0	s_iv	1062.66	0.0	
1.91954410076	-2.0	s_iv	1062.66	3.85066e-11	
1.91954410076	-1.95983934402	s_iv	1062.66	3.99352e-11	
1.91954410076	-1.91967868805	s_iv	1062.66	4.12914e-11	
1.91954410076	-1.87951803207	s_iv	1062.66	4.25675e-11	
1.91954410076	-1.8393573761	s_iv	1062.66	4.3756e-11	
1.91954410076	-1.79919683933	s_iv	1062.66	4.48494e-11	
1.91954410076	-1.75903618336	s_iv	1062.66	4.58399e-11	
1.91954410076	-1.71887552738	s_iv	1062.66	4.67204e-11	
1.91954410076	-1.67871487141	s_iv	1062.66	4.74826e-11	
1.91954410076	-1.63855421543	s_iv	1062.66	4.81183e-11	
1.91954410076	-1.59839355946	s_iv	1062.66	4.86185e-11	
1.91954410076	-1.55823290348	s_iv	1062.66	4.89739e-11	
1.91954410076	-1.51807224751	s_iv	1062.66	4.91751e-11	
1.91954410076	-1.47791159153	s_iv	1062.66	4.92119e-11	
1.91954410076	-1.43775105476	s_iv	1062.66	4.90746e-11	
1.91954410076	-1.39759039879	s_iv	1062.66	4.87537e-11	
1.91954410076	-1.35742974281	s_iv	1062.66	4.82402e-11	
1.91954410076	-1.31726908684	s_iv	1062.66	4.7527e-11	
1.91954410076	-1.27710843086	s_iv	1062.66	4.66086e-11	
1.91954410076	-1.23694777489	s_iv	1062.66	4.54823e-11	
1.91954410076	-1.19678711891	s_iv	1062.66	4.41494e-11	
1.91954410076	-1.15662646294	s_iv	1062.66	4.26139e-11	
1.91954410076	-1.11646580696	s_iv	1062.66	4.08855e-11	
1.91954410076	-1.0763052702	s_iv	1062.66	3.8978e-11	
1.91954410076	-1.03614461422	s_iv	1062.66	3.69102e-11	
1.91954410076	-0.995983958244	s_iv	1062.66	3.47054e-11	
1.91954410076	-0.955823302269	s_iv	1062.66	3.23908e-11	
1.91954410076	-0.915662646294	s_iv	1062.66	2.99965e-11	
1.91954410076	-0.875501990318	s_iv	1062.66	2.7555e-11	
1.91954410076	-0.835341393948	s_iv	1062.66	2.50997e-11	
1.91954410076	-0.795180737972	s_iv	1062.66	2.26638e-11	
1.91954410076	-0.755020081997	s_iv	1062.66	2.02792e-11	
1.91954410076	-0.714859426022	s_iv	1062.66	1.79757e-11	
1.91954410076	-0.674698770046	s_iv	1062.66	1.57799e-11	
1.91954410076	-0.634538173676	s_iv	1062.66	1.37146e-11	
1.91954410076	-0.5943775177	s_iv	1062.66	1.1798e-11	
1.91954410076	-0.554216861725	s_iv	1062.66	1.00436e-11	
1.91954410076	-0.51405620575	s_iv	1062.66	8.45983e-12	
1.91954410076	-0.473895579576	s_iv	1062.66	7.05011e-12	
1.91954410076	-0.433734953403	s_iv	1062.66	5.81297e-12	
1.91954410076	-0.393574297428	s_iv	1062.66	4.74261e-12	
1.91954410076	-0.353413641453	s_iv	1062.66	3.82949e-12	
1.91954410076	-0.31325301528	s_iv	1062.66	3.06125e-12	
1.91954410076	-0.273092359304	s_iv	1062.66	2.42355e-12	
