# Athena++ data at time=4.000000e+10  cycle=3005031  variables=prim 
# i       x1v         rho          press          vel1         vel2         vel3     
0220  4.83223e+18  1.14514e-19  4.85391e-07  1.49409e+07  9.35719e-04  0.00000e+00
0221  4.84962e+18  1.13719e-19  4.81981e-07  1.49522e+07  9.32325e-04  0.00000e+00
0222  4.86701e+18  1.12932e-19  4.78607e-07  1.49633e+07  9.28957e-04  0.00000e+00
0223  4.88440e+18  1.12153e-19  4.75268e-07  1.49743e+07  9.25612e-04  0.00000e+00
0224  4.90180e+18  1.11382e-19  4.71963e-07  1.49853e+07  9.22293e-04  0.00000e+00
0225  4.91919e+18  1.10619e-19  4.68692e-07  1.49961e+07  9.18997e-04  0.00000e+00
0226  4.93658e+18  1.09864e-19  4.65455e-07  1.50069e+07  9.15724e-04  0.00000e+00
0227  4.95397e+18  1.09116e-19  4.62251e-07  1.50175e+07  9.12475e-04  0.00000e+00
0228  4.97137e+18  1.08375e-19  4.59080e-07  1.50281e+07  9.09249e-04  0.00000e+00
0229  4.98876e+18  1.07642e-19  4.55940e-07  1.50386e+07  9.06047e-04  0.00000e+00
0230  5.00615e+18  1.06916e-19  4.52833e-07  1.50490e+07  9.02866e-04  0.00000e+00
0231  5.02354e+18  1.06198e-19  4.49757e-07  1.50593e+07  8.99709e-04  0.00000e+00
0232  5.04094e+18  1.05486e-19  4.46712e-07  1.50695e+07  8.96573e-04  0.00000e+00
0233  5.05833e+18  1.04782e-19  4.43697e-07  1.50796e+07  8.93460e-04  0.00000e+00
0234  5.07572e+18  1.04084e-19  4.40713e-07  1.50897e+07  8.90368e-04  0.00000e+00
0235  5.09311e+18  1.03394e-19  4.37758e-07  1.50997e+07  8.87297e-04  0.00000e+00
0236  5.11051e+18  1.02710e-19  4.34833e-07  1.51095e+07  8.84248e-04  0.00000e+00
0237  5.12790e+18  1.02033e-19  4.31937e-07  1.51193e+07  8.81220e-04  0.00000e+00
0238  5.14529e+18  1.01362e-19  4.29069e-07  1.51290e+07  8.78213e-04  0.00000e+00
0239  5.16268e+18  1.00698e-19  4.26230e-07  1.51387e+07  8.75226e-04  0.00000e+00
0240  5.18008e+18  1.00040e-19  4.23418e-07  1.51482e+07  8.72260e-04  0.00000e+00
0241  5.19747e+18  9.93886e-20  4.20634e-07  1.51577e+07  8.69314e-04  0.00000e+00
0242  5.21486e+18  9.87435e-20  4.17877e-07  1.51671e+07  8.66388e-04  0.00000e+00
0243  5.23225e+18  9.81045e-20  4.15147e-07  1.51764e+07  8.63481e-04  0.00000e+00
0244  5.24965e+18  9.74716e-20  4.12443e-07  1.51857e+07  8.60595e-04  0.00000e+00
0245  5.26704e+18  9.68447e-20  4.09765e-07  1.51949e+07  8.57727e-04  0.00000e+00
0246  5.28443e+18  9.62238e-20  4.07113e-07  1.52040e+07  8.54879e-04  0.00000e+00
0247  5.30182e+18  9.56087e-20  4.04487e-07  1.52130e+07  8.52050e-04  0.00000e+00
0248  5.31922e+18  9.49995e-20  4.01886e-07  1.52220e+07  8.49239e-04  0.00000e+00
